label,youtube_id,time_start,time_end,split
playing cards,ULUssJT_0LY,77,87,validate
playing xylophone,ULwac3gjHFk,0,10,validate
ice climbing,UM1fUqvFnME,48,58,validate
feeding fish,UMSboAcK6PM,34,44,validate
dancing gangnam style,UMg6uVsNeAs,90,100,validate
sled dog racing,UMghPUGzn44,8,18,validate
golf chipping,UNtorsXd81U,56,66,validate
salsa dancing,UOD7oll3Kqo,37,47,validate
scuba diving,UOE1EGsXqqc,498,508,validate
tai chi,UOE1mw6VFCY,257,267,validate
climbing ladder,UOE8504L_Wc,15,25,validate
drawing,UO_NKN2FzFM,3,13,validate
tickling,UOvtaFUITEw,39,49,validate
fixing hair,UOxuP4Ml3A0,106,116,validate
washing dishes,UOy4wYbmKzM,3,13,validate
beatboxing,UP1TePkCdMk,1,11,validate
drawing,UP20nXOOwhQ,25,35,validate
mowing lawn,UP9xzyRuNyY,33,43,validate
cleaning windows,UPHhBfx0L34,8,18,validate
drawing,UPQNdnFrUAA,72,82,validate
frying vegetables,UPRUN4IDY-E,319,329,validate
slacklining,UPSaUWMg3pQ,10,20,validate
wrestling,UPWl0edoFtg,30,40,validate
wrestling,UP_iRJv5mPU,150,160,validate
kitesurfing,UPdH7QWj6P0,5,15,validate
drawing,UPeTYuxFLr0,464,474,validate
skydiving,UPj601hkKEI,54,64,validate
wrestling,UPmPkdaHMHM,0,10,validate
wrestling,UPoWxo4Fogw,2,12,validate
playing ice hockey,UPrqs0hX8Rk,25,35,validate
answering questions,UPujViBOznY,62,72,validate
pole vault,UPvkny5f1VE,5,15,validate
krumping,UQHLLWVLPbI,16,26,validate
beatboxing,UQIvW2n-jp0,25,35,validate
drawing,UQJGZtvksOE,368,378,validate
beatboxing,UQP8kz5kAKg,21,31,validate
wrestling,UQRDFF3ZK7o,215,225,validate
drawing,UQRnnoShRGY,105,115,validate
peeling potatoes,UQTlYMleCo4,2,12,validate
stretching leg,UQnjPXyJBaE,133,143,validate
jetskiing,URLxWfi96Os,29,39,validate
catching or throwing baseball,URS81Krk6pE,62,72,validate
blasting sand,URiibI6RgxI,0,10,validate
waxing back,URnXe9-MSNE,34,44,validate
playing clarinet,URpJfPMoX_Y,428,438,validate
crawling baby,USqJQ4loJr4,175,185,validate
playing basketball,UT-CNhhagS4,1,11,validate
dancing gangnam style,UTCp0QC6bXQ,41,51,validate
mopping floor,UTEZMCov9jo,32,42,validate
opening present,UTFcgQ5ydeM,46,56,validate
kicking soccer ball,UTLyX6FsLFo,3,13,validate
shooting goal (soccer),UTUof2luuTk,0,10,validate
shaving head,UT_z-KznpHc,43,53,validate
playing didgeridoo,UTuTl_RST-s,7,17,validate
riding mountain bike,UU2G4X_4gcQ,77,87,validate
grooming dog,UU5hkAJqtQg,5,15,validate
presenting weather forecast,UUg157jFT5k,160,170,validate
hula hooping,UUiYOxNs7RA,3,13,validate
massaging feet,UUjg86AnoOg,43,53,validate
bobsledding,UUlImf3QqOk,9,19,validate
crossing river,UUo8vqJVHcQ,25,35,validate
juggling fire,UUr2QX4eaqM,9,19,validate
javelin throw,UVLrYdZPetU,0,10,validate
sticking tongue out,UVSl0adR4jc,13,23,validate
biking through snow,UVx20kX4JaE,2,12,validate
bouncing on trampoline,UWIUuPeb2hQ,144,154,validate
somersaulting,UWeMXB5thns,13,23,validate
canoeing or kayaking,UWgcHni-cjk,35,45,validate
riding scooter,UX4a6K3_-wo,7,17,validate
playing didgeridoo,UXIqBcxcAfc,21,31,validate
welding,UXKwqSOnyyg,1,11,validate
driving car,UXLLg2SGJPs,11,21,validate
headbanging,UXMjpb_dK0k,3,13,validate
skipping rope,UXi0Cy16-0Y,12,22,validate
breakdancing,UXxGziDkKFU,1,11,validate
unloading truck,UY1OWEzfyYQ,9,19,validate
finger snapping,UY9HKmdXMvQ,0,10,validate
washing feet,UYC0Zi-I3yU,619,629,validate
celebrating,UYNuFswAfcU,230,240,validate
hula hooping,UYuEEe7V_Mg,179,189,validate
air drumming,UZDXOrI8il0,99,109,validate
springboard diving,UZLHav3t_NQ,51,61,validate
sled dog racing,UZLSnJ2OBYA,10,20,validate
sneezing,UZPlojt8zhE,27,37,validate
reading book,UZRzl9lBGes,446,456,validate
pumping gas,UZTk44PrS9Q,4,14,validate
blasting sand,UZqvtDD6GrA,1,11,validate
side kick,U_CeyCr_92c,77,87,validate
playing accordion,U_D-B-xXgys,56,66,validate
hopscotch,U_ER4RMX4kE,27,37,validate
hurling (sport),UaGRhaVjfuo,152,162,validate
playing guitar,Ua_8t0VNszU,72,82,validate
triple jump,UaoWbYos0JA,22,32,validate
writing,Ub0rc6U6nfI,100,110,validate
snorkeling,UbODLzJR5qg,3,13,validate
belly dancing,UbwMryGDO-Q,75,85,validate
playing monopoly,UbwjT_D0bHc,2,12,validate
playing paintball,Uc12RNS_4l4,4,14,validate
eating carrots,Uc3dOM6B1z0,3,13,validate
brush painting,Uc9n36HjkqU,58,68,validate
tasting beer,UcAAItCUJrk,518,528,validate
cleaning gutters,UcJXw_wG-ao,470,480,validate
swinging legs,UcMAPWymb7g,23,33,validate
frying vegetables,UcTz9npgM8s,380,390,validate
wrapping present,UcbIA0m1dr8,31,41,validate
playing harp,Ud-INZAw5Ik,163,173,validate
sharpening pencil,UdJfHWKpCsc,62,72,validate
vault,UdLman5WQ1U,0,10,validate
bending back,UdVsbIeCgDQ,27,37,validate
breading or breadcrumbing,UdjAG179I4s,62,72,validate
singing,UduXKyY0_nA,361,371,validate
changing wheel,UdvI7GOfNHI,4,14,validate
bobsledding,Ue3XxQ-6cz8,237,247,validate
windsurfing,Ue4CkZYybJ8,154,164,validate
somersaulting,UeiKRqfnWHQ,10,20,validate
triple jump,UergZFP-AdM,2,12,validate
tap dancing,Uf1PiOF8Poc,6,16,validate
finger snapping,UfcADma_gwY,8,18,validate
ironing,Uftiygrb-m8,35,45,validate
smoking,Ug0tA5q2B38,56,66,validate
washing hands,Ug84_wBpjyo,2,12,validate
crying,UgMaD1Yv8i8,43,53,validate
tasting beer,UhZSx30fo4g,196,206,validate
bouncing on trampoline,UhgiS9Fqzj4,64,74,validate
ironing,Ui06uqNqVl8,17,27,validate
throwing axe,Ui2LaD4RvwE,3,13,validate
eating carrots,Ui62HM4-BwU,131,141,validate
robot dancing,UiLzPWBsvxM,28,38,validate
kicking field goal,UiNXZNFtaoY,0,10,validate
roller skating,UiX0uEsDjvw,150,160,validate
playing keyboard,UioIt7amZ7c,52,62,validate
doing nails,UixL7lHSHR8,40,50,validate
garbage collecting,UjLRc41-dnk,26,36,validate
bench pressing,UjNp9euVdAA,12,22,validate
hula hooping,UjfYNVaZ39Y,87,97,validate
skipping rope,UjnfkqOHQSY,324,334,validate
skiing crosscountry,UjssOL5rbpA,11,21,validate
contact juggling,UkDPZ6Ns0Bs,104,114,validate
picking fruit,UkFH8Io4Kfs,9,19,validate
zumba,UkO4lGMMows,85,95,validate
blowing glass,UkapMkAlMRw,95,105,validate
lunge,Ukh9YYFS-wU,5,15,validate
clean and jerk,Um05ExTanZQ,17,27,validate
crying,UmLG8pI25DI,210,220,validate
javelin throw,UmZWJBi2bWI,7,17,validate
chopping wood,Un-RhLmHJao,8,18,validate
roller skating,UnV16iU9FzI,161,171,validate
throwing discus,UnfV76cheh8,3,13,validate
shuffling cards,Unfbjy7udYE,209,219,validate
bookbinding,UoX-eGeptv8,46,56,validate
blowing leaves,UpNN-2Sn014,4,14,validate
laughing,UpVXo5Q9JKk,79,89,validate
waxing chest,Upea_kRHwLk,11,21,validate
folding napkins,Upn0agL5rBg,55,65,validate
moving furniture,Uq2ABkgIJVU,16,26,validate
cooking sausages,Uq4j_h-oFt4,102,112,validate
blowing glass,Uq9ba1y9ORA,141,151,validate
ironing,UqI--TBQRgg,27,37,validate
kicking soccer ball,UqO3P_DXkg0,1,11,validate
dancing charleston,UqbPNmdiEQE,10,20,validate
ice climbing,UrFsVe53YoA,53,63,validate
hugging,UrHAgcQHC3E,15,25,validate
sneezing,Urmbp1ulIXI,23,33,validate
playing volleyball,UrxvFL48WiM,36,46,validate
throwing ball,Us6pklNUxlE,17,27,validate
bending metal,UscsLDIr8QE,55,65,validate
windsurfing,UsrN8ZRlJLc,28,38,validate
bandaging,UtFyImPY2io,152,162,validate
tai chi,UtYqJGjafes,106,116,validate
pumping fist,UtaVyk_myb8,14,24,validate
hurling (sport),UtekjFUGHJQ,576,586,validate
dribbling basketball,UthqVZFc6Zk,145,155,validate
welding,UtoZnUlBPRk,44,54,validate
shining shoes,UuH4qX860IM,151,161,validate
swing dancing,UuTs3g4L534,221,231,validate
canoeing or kayaking,UucWpOv98i0,119,129,validate
front raises,UumXEMum1b4,0,10,validate
massaging feet,UunTPvtjBxU,14,24,validate
arm wrestling,Uv1PHqcbi9w,22,32,validate
ice fishing,Uv3FCIOjP8g,62,72,validate
hockey stop,UvQJ18AF3oE,25,35,validate
golf putting,UvQlCklfUD0,227,237,validate
sweeping floor,UvsXe1KKPZ8,4,14,validate
making bed,UwLV04Yztjg,225,235,validate
folding napkins,UwqZ4pRVS7k,39,49,validate
massaging legs,Ux61o1YRImk,4,14,validate
cleaning pool,UxN__uuEZC0,3,13,validate
drop kicking,UxzaTduWE9c,0,10,validate
cracking neck,Uy1MMU2qVRE,2,12,validate
tango dancing,UyQ5vHj0fNU,107,117,validate
playing chess,UyeCxwbAXD4,35,45,validate
massaging legs,UyggWLyvWaQ,38,48,validate
hurdling,UytdOEGAZbs,14,24,validate
crying,UzE4ilJ0Tj0,32,42,validate
driving tractor,UzVKMR2PrkU,49,59,validate
gargling,UzX2ao7WBGc,0,10,validate
counting money,V-BSWClUXME,4,14,validate
pumping fist,V-IqR1THKr4,15,25,validate
crying,V-xUAjpF1tI,11,21,validate
biking through snow,V-zV57FAndg,0,10,validate
cleaning gutters,V0SduH051ec,37,47,validate
peeling apples,V0czIyTMTPY,22,32,validate
sword fighting,V0g0Ppf2ZDk,0,10,validate
pushing cart,V0jWzuLZ5zw,1,11,validate
building cabinet,V12ELx1WHok,80,90,validate
ice skating,V1Q_OqnloNk,1,11,validate
milking cow,V1_NjGVFmvs,4,14,validate
mowing lawn,V1aEMiD5c9Q,334,344,validate
swimming breast stroke,V2CbiUgoHHs,1,11,validate
trapezing,V2fllkKuUAc,72,82,validate
using segway,V2gjT2tWKbc,1,11,validate
riding elephant,V3Wp5siliwc,90,100,validate
golf driving,V3rzNdo3LmQ,0,10,validate
hula hooping,V4-1tMYUTHM,50,60,validate
petting cat,V453VcemDtQ,15,25,validate
eating carrots,V458_KY02ZE,78,88,validate
arranging flowers,V4AZDbOUOWI,17,27,validate
mowing lawn,V4BNtCtuSQQ,0,10,validate
eating carrots,V4IaThkaK6Y,25,35,validate
playing trombone,V4OgvLuc97s,1,11,validate
punching bag,V4aVwAjN-H0,205,215,validate
hammer throw,V4cYhOQ6Pfs,23,33,validate
grooming horse,V4eSpZvWntw,113,123,validate
swimming breast stroke,V4hnD9L9e7Y,61,71,validate
bending back,V59G2JApoeo,8,18,validate
shredding paper,V5I2G4v4Dhg,18,28,validate
surfing crowd,V6LJJR6OBRI,26,36,validate
playing accordion,V6li0T_bsw4,8,18,validate
front raises,V6sdCPuEdWI,3,13,validate
eating carrots,V7DUq0JJneY,8,18,validate
peeling apples,V7JfjksC30I,36,46,validate
hurdling,V7WWYi7kGwA,19,29,validate
catching or throwing softball,V7dnKPBg1dE,5,15,validate
bowling,V7vo_5tif-g,92,102,validate
grooming dog,V8-rdFVhU6U,96,106,validate
playing trombone,V821ET9kM3I,30,40,validate
barbequing,V84IH5PpOCM,155,165,validate
dining,V8D2U1pWsqw,137,147,validate
peeling potatoes,V8HdN93ADp4,16,26,validate
riding unicycle,V8PU6_cF0to,47,57,validate
grooming horse,V8TAMu4zSl4,256,266,validate
salsa dancing,V8aFi-tAm_A,93,103,validate
shooting basketball,V91EGAtkS8o,3,13,validate
applying cream,V9UVEryEje8,14,24,validate
rock climbing,V9WZjJVtROk,2,12,validate
javelin throw,V9dbX7pxhNY,6,16,validate
windsurfing,V9p05KSMrgg,45,55,validate
doing aerobics,VA8Q6nH1Y6M,28,38,validate
archery,VADKkEVjQrU,1656,1666,validate
roller skating,VASgSNIiur8,120,130,validate
mopping floor,VArpU3KJ59A,4,14,validate
riding camel,VBHmOM6KEuo,25,35,validate
golf chipping,VBTZ6gnM5F0,0,10,validate
rock climbing,VBUQ2h1S-Ng,4,14,validate
filling eyebrows,VBXQvHxP0C4,5,15,validate
somersaulting,VBviCMMIiPk,3,13,validate
laying bricks,VC06DfVrUJo,1207,1217,validate
playing tennis,VC6d02z2_Sc,14,24,validate
waxing chest,VC9zmbn9vV4,107,117,validate
marching,VCOx5pHG3Ho,267,277,validate
singing,VCP0ujSObI0,0,10,validate
catching or throwing frisbee,VCiihiWyHGU,24,34,validate
cleaning pool,VD8g_9pocxk,77,87,validate
drop kicking,VDaBJpPy7Uc,3,13,validate
gargling,VE3nDSB30EI,333,343,validate
bending metal,VEZ_pP3v5AM,7,17,validate
golf driving,VElrGmw_YXA,79,89,validate
jumpstyle dancing,VEsvayFOEm0,31,41,validate
cheerleading,VEtW1JRWQoY,260,270,validate
spray painting,VFBAIWfkgyY,133,143,validate
stretching arm,VFIoWrzfO3g,0,10,validate
mowing lawn,VFPsTsnatJM,45,55,validate
clay pottery making,VFVnCjiE_rI,102,112,validate
front raises,VFfxJlA7Zvw,6,16,validate
windsurfing,VFi0Brshn0w,217,227,validate
belly dancing,VFp8GkLwi50,95,105,validate
strumming guitar,VGHuOxVBBrs,33,43,validate
eating spaghetti,VGL7tDQ5bXw,14,24,validate
headbanging,VGMx_RsSBn4,85,95,validate
shaving head,VGslgX3husU,196,206,validate
sword fighting,VH7Z2Bolvt4,2,12,validate
abseiling,VHJGX13S_UY,554,564,validate
cleaning pool,VHKS2AZEgro,139,149,validate
waxing chest,VHMxbduubDo,88,98,validate
playing harp,VHVFK87joro,124,134,validate
climbing a rope,VHVZ22Sv_fY,13,23,validate
wrapping present,VHsMBj2Is4k,4,14,validate
pushing cart,VI5-zmzE9lA,4,14,validate
waiting in line,VIXJ8qb72J0,14,24,validate
playing drums,VIeRDum9wVo,0,10,validate
waiting in line,VIh9xcW90J0,5,15,validate
hockey stop,VIp3kJJG9Tk,6,16,validate
golf chipping,VItOEgmBM3k,52,62,validate
checking tires,VIw2mr5YU5s,11,21,validate
hopscotch,VJMGAgvIozI,3,13,validate
robot dancing,VJSoDz7fJtM,24,34,validate
bouncing on trampoline,VJVpp3E6R94,23,33,validate
frying vegetables,VJWILne7qCE,158,168,validate
bee keeping,VJdXhDaPND4,758,768,validate
throwing discus,VJzxJfiouQE,80,90,validate
cleaning shoes,VK79V3exDxA,298,308,validate
cleaning floor,VK9oVBQzpvg,30,40,validate
riding mechanical bull,VKF6Mjox0HY,10,20,validate
cutting pineapple,VKFX8D6bwo4,1,11,validate
clay pottery making,VKPSp_wVW60,45,55,validate
ice skating,VKPcdpDlOF8,101,111,validate
petting cat,VKvkX17F2WM,9,19,validate
cutting watermelon,VKyqq1q172g,50,60,validate
bench pressing,VL2wbpQqLm4,24,34,validate
pull ups,VLQ1dlDh7Qc,5,15,validate
tossing coin,VLyec9zZxoo,8,18,validate
cartwheeling,VMvBluSpgAM,10,20,validate
using computer,VMyehkf2ass,24,34,validate
faceplanting,VN3-h6-aAls,4,14,validate
sign language interpreting,VNGoJOxrpXE,48,58,validate
blowing leaves,VNXpHy5Tb_U,64,74,validate
reading book,VNqyPn6Vc5k,204,214,validate
salsa dancing,VNrTYWqzE4o,19,29,validate
swimming breast stroke,VNtjozekuAI,86,96,validate
ice fishing,VNulfciEozA,20,30,validate
catching or throwing softball,VODyHCZEGLI,84,94,validate
opening present,VOE2XGrEJmo,20,30,validate
sailing,VOOgtq8dR9Q,0,10,validate
blowing nose,VP-_VaZhno0,4,14,validate
ski jumping,VP2gME2wfZg,0,10,validate
making bed,VPV_NoRxn9Y,18,28,validate
massaging person's head,VPpBDN5EAuk,411,421,validate
reading newspaper,VQQVouaEnfI,17,27,validate
gargling,VQjB95DJT4c,2,12,validate
playing trumpet,VQkePUpX3Mc,48,58,validate
sniffing,VRmmlteL97Q,5,15,validate
ice skating,VRz3G0LdvNs,345,355,validate
sanding floor,VS8DstXv5I0,1,11,validate
eating spaghetti,VS8TzJ8elaA,74,84,validate
golf putting,VS9uEOvJhzg,0,10,validate
eating spaghetti,VSLVCwILuFs,8,18,validate
playing squash or racquetball,VSZoVFfCsyc,54,64,validate
ice fishing,VScBG6J0kng,2,12,validate
tango dancing,VStOE59Qz-Y,95,105,validate
waxing chest,VT5_KhIdrlM,21,31,validate
celebrating,VT6PJO7JPsE,49,59,validate
pole vault,VTH3rYQS_xg,1,11,validate
windsurfing,VTKNubf0k6E,29,39,validate
making bed,VTgqhdA7OMg,209,219,validate
news anchoring,VU7LzqTqAw8,0,10,validate
digging,VUSwm9KlFKY,25,35,validate
parasailing,VV1Wr_C98WU,91,101,validate
peeling potatoes,VVTyrbdcJ8s,0,10,validate
climbing ladder,VVkWjZ8mZM4,18,28,validate
massaging legs,VVuPRr3rzPw,195,205,validate
breading or breadcrumbing,VVxw_Oy4GKY,50,60,validate
gargling,VW798I1KwKs,337,347,validate
braiding hair,VWIs5TlwDlY,140,150,validate
cutting nails,VWnaJ5DbdX4,23,33,validate
making snowman,VWoXZnizmMI,221,231,validate
pumping gas,VWs4Vo72v80,2,12,validate
spraying,VX2OSPXC07w,38,48,validate
cleaning windows,VXqSVV_-XB0,1,11,validate
stomping grapes,VXrzA3M1Erc,68,78,validate
spraying,VYIltjLb2AQ,64,74,validate
high jump,VYSqC4Q5doQ,0,10,validate
opening present,VYuRF48TrV8,32,42,validate
high jump,VZ6ihRKj7F0,1,11,validate
stretching arm,VZsnYjlV0vo,16,26,validate
texting,V_LQXRQVrok,116,126,validate
news anchoring,V_mcscxj2qs,4,14,validate
punching person (boxing),V_rNt-FNMX8,34,44,validate
hitting baseball,V_whuvMjg_8,4,14,validate
climbing a rope,VaCkxZ_rwQc,7,17,validate
eating carrots,VaQHCtjKJes,89,99,validate
shearing sheep,Vaff3l43A40,18,28,validate
cutting pineapple,VagckI6w9OI,2,12,validate
air drumming,VbQLp-cqHAA,102,112,validate
trapezing,VbWKWtAJ8j0,274,284,validate
stretching arm,VbZRAlNPtZk,27,37,validate
climbing a rope,Vbm68Btft30,8,18,validate
bee keeping,VcOcmdWsCi8,170,180,validate
playing kickball,VcnE83-MKz0,332,342,validate
triple jump,Vd-JMm9mRkE,4,14,validate
shearing sheep,VdI_c9PDoHs,0,10,validate
riding elephant,VdN584GbfW8,21,31,validate
assembling computer,VdqSJ5sOaIw,22,32,validate
tying knot (not on a tie),Vdx6g26ZOE0,2,12,validate
tossing salad,Ve0kJaDw_Z4,251,261,validate
making jewelry,VeCeJwLmrxk,243,253,validate
bartending,VeQop_daALg,88,98,validate
playing violin,VefhBPzw-SY,58,68,validate
shaving head,VepwfMW2NUE,60,70,validate
parkour,VeyyaGDPQ5k,56,66,validate
getting a tattoo,Vfkj7yNZlRY,178,188,validate
auctioning,VfycFDW7s3A,144,154,validate
reading newspaper,Vg3m3jtU5Wk,52,62,validate
carrying baby,VgqbAvvnbdc,40,50,validate
using segway,Vgz1ER6MNic,4,14,validate
ice climbing,VhFxDPKteM4,141,151,validate
parasailing,VhNrgYY_1Aw,18,28,validate
climbing tree,VhWw8Z5E7wI,40,50,validate
blowing nose,Vh_bchJz99Y,22,32,validate
checking tires,Vhf92EnnS7o,260,270,validate
catching or throwing frisbee,VhikQMUP_Ak,13,23,validate
tapping guitar,Vi4X4YR5f6I,14,24,validate
pole vault,Vi9DnsFTnWc,4,14,validate
shredding paper,VikcRSaTnOg,37,47,validate
robot dancing,Vj409oPgc8Y,2,12,validate
playing violin,Vj5XAQ5hFzY,61,71,validate
drinking beer,VjCwHtE2yVE,2,12,validate
writing,VjIhA7BphTA,524,534,validate
jumping into pool,VjOzrsZIOwQ,0,10,validate
ice fishing,VjVNVV4NQLI,183,193,validate
testifying,VjeeG4HuoxY,188,198,validate
reading newspaper,Vjvi5lBtJnQ,12,22,validate
bee keeping,VjzrsofgiSk,6,16,validate
bench pressing,VkUtBllG9PM,6,16,validate
making bed,VkcsCKI4PUM,28,38,validate
playing chess,Vl_VP2f2B4Q,89,99,validate
kicking soccer ball,Vl_ibadoCYY,3,13,validate
kicking field goal,Vli3ay79kJk,0,10,validate
arranging flowers,Vljj_4HJtVY,151,161,validate
blowing out candles,VmdSMhng5y0,59,69,validate
dining,VmlHJFs1clY,371,381,validate
headbanging,VmpSME10mSw,11,21,validate
peeling potatoes,VnBZR-yBLXA,34,44,validate
skipping rope,VnDRckszp7c,6,16,validate
tango dancing,Vn_rUt9iems,217,227,validate
opening present,VnfXVbVtrB0,3,13,validate
making snowman,Vngl5t56Ico,66,76,validate
swimming backstroke,VnhBnC-s_n8,28,38,validate
climbing ladder,VnlIIuL0WNQ,0,10,validate
eating ice cream,Vo0bAkmnns4,10,20,validate
playing badminton,Vo1HtjFW0cA,25,35,validate
playing tennis,VoAJFfutNlg,60,70,validate
pushing car,VoYauMky8IQ,0,10,validate
waxing eyebrows,VoyCu4PLcRQ,428,438,validate
jumpstyle dancing,Voz3pGioMPQ,3,13,validate
playing harmonica,VpUVzgDEj9U,5,15,validate
washing hair,Vpz3Xxj8ndU,12,22,validate
waxing eyebrows,Vqzf8Gkq7OA,129,139,validate
windsurfing,VrBvdBcb0HU,195,205,validate
recording music,VrFDdA2xbYU,250,260,validate
pushing wheelchair,VrOCLk59Wq0,29,39,validate
shoveling snow,Vrb7jjo202c,86,96,validate
shot put,VrvMJM-hj24,2,12,validate
taking a shower,Vrw5KMnCAQQ,91,101,validate
tobogganing,VsDYcMt6Vr8,1,11,validate
sharpening pencil,VsP_SIkiXS0,9,19,validate
sword fighting,VsQ3uFHTeU4,7,17,validate
playing harmonica,VsTPXvgoTXY,0,10,validate
cleaning gutters,VseX7hoxhbM,102,112,validate
swimming breast stroke,Vt-VEGZVaH4,104,114,validate
curling hair,Vt6hfbMUzWc,44,54,validate
headbanging,Vt7W3DoohcA,24,34,validate
skiing (not slalom or crosscountry),VtBqWuHMieM,291,301,validate
playing flute,VtR31IqdFJg,3,13,validate
snatch weight lifting,VttvNr21aXQ,2,12,validate
salsa dancing,VtxFQIJSp-o,34,44,validate
barbequing,Vu19Q_Jf_74,167,177,validate
playing monopoly,VueBDRwia2w,17,27,validate
smoking hookah,VupJjJi8YrU,58,68,validate
brush painting,Vv_en5jttuY,335,345,validate
playing xylophone,VvckL4ljuBY,24,34,validate
swing dancing,Vvgvelih4bU,0,10,validate
windsurfing,VwPP_1GKk7Q,52,62,validate
smoking,Vwhsfej2mKE,89,99,validate
building shed,Vx2RMyFUCrU,37,47,validate
carrying baby,VxDOiYNIfnA,41,51,validate
playing cymbals,VyTYSl1GL_Y,17,27,validate
folding paper,VyUaOkwYGEo,53,63,validate
dancing charleston,Vyk6jMZ95B0,144,154,validate
shaking head,VzLuzfd15xY,19,29,validate
eating ice cream,Vz_qb4j5Ols,16,26,validate
shaking hands,Vza8_r3xUks,4,14,validate
slapping,Vzce0qLM9e8,0,10,validate
breakdancing,VzcfaXxmyN0,5,15,validate
balloon blowing,VzrtqwlLyI8,38,48,validate
riding mountain bike,W-IqnKvotUg,51,61,validate
robot dancing,W-wCrgmh3Ww,57,67,validate
news anchoring,W06ulT0k80U,56,66,validate
grooming horse,W0A_lqltXgE,104,114,validate
hopscotch,W0UySBGIneo,4,14,validate
swimming butterfly stroke,W0aUKAj63AE,12,22,validate
javelin throw,W0uK33TqpCE,3,13,validate
tying bow tie,W1G_ZGuaIUg,40,50,validate
curling hair,W1c2gK-IS1I,940,950,validate
tying bow tie,W1dFxmVs5MI,67,77,validate
smoking,W1m9gP6rKZk,12,22,validate
blowing nose,W1rplwHQoxI,20,30,validate
playing cards,W1wNRzgnIV8,106,116,validate
baby waking up,W2MMCDoVqFY,18,28,validate
swimming butterfly stroke,W2jsiSOtOJI,2,12,validate
riding scooter,W30sqrQclEs,2,12,validate
running on treadmill,W3qnUMVooak,0,10,validate
playing recorder,W41OEKvS8gE,259,269,validate
sharpening knives,W492SrPsR9Q,82,92,validate
washing feet,W4Hs3HiwiBY,383,393,validate
eating watermelon,W4HtXJsX13c,2,12,validate
kicking field goal,W4Q8r7zewqI,2,12,validate
