label,youtube_id,time_start,time_end,split
playing cards,a9yLOOwWrbY,60,70,train
playing squash or racquetball,a9y_t2bfBUE,11,21,train
shaking head,a9zt7zPA9uE,16,26,train
tobogganing,a9zz7A0IMwk,4,14,train
beatboxing,aA-D7vrNSdk,3,13,train
snowmobiling,aA-lnAGIu1s,1,11,train
answering questions,aA0_BotSnAc,564,574,train
kicking field goal,aA1sdqzi1WE,0,10,train
water skiing,aA30Z_p3oms,11,21,train
folding paper,aA4gwaBGiVc,100,110,train
arm wrestling,aA52wn7N_f8,3,13,train
skateboarding,aA5FzW9RJcU,151,161,train
beatboxing,aA6b8HgQ3og,2,12,train
playing bass guitar,aA6n18krh2I,195,205,train
playing tennis,aA7czDuAEaw,0,10,train
washing dishes,aA8KPJDBbKE,228,238,train
baking cookies,aA8aWhVQbws,7,17,train
biking through snow,aA9BCWlrI8g,7,17,train
shaking head,aABThQUbCLU,20,30,train
crawling baby,aACt7DPHiew,6,16,train
shaking head,aADVnli0NpY,36,46,train
playing monopoly,aADj-hgrDTk,65,75,train
ski jumping,aAJtmHqtq_k,2,12,train
canoeing or kayaking,aAJxGyiEEHU,62,72,train
crossing river,aAKLh9eCzFU,44,54,train
egg hunting,aAKRX50XiXo,114,124,train
bobsledding,aAKWI162CwI,324,334,train
skydiving,aAM0TpHSl80,255,265,train
front raises,aANgHYcYeQ0,4,14,train
parasailing,aANqYA6FgJ4,47,57,train
moving furniture,aAOJtEJI4Cw,42,52,train
spinning poi,aAONx8SLm3s,14,24,train
answering questions,aAOaOLiRL_Y,106,116,train
shredding paper,aAQveynYgO0,81,91,train
paragliding,aARhl1bzI6A,67,77,train
tobogganing,aAUwCC6tcts,1,11,train
kicking field goal,aAV80farGD8,14,24,train
bee keeping,aAW9LQ_e7Qc,24,34,train
jumping into pool,aAWEv16ZeJc,67,77,train
pole vault,aA_V-prpMgc,20,30,train
dancing ballet,aA_dhD2o4XE,77,87,train
baby waking up,aA_gJNSmu04,18,28,train
unboxing,aAa4tzNQZUA,87,97,train
answering questions,aAb0IgFFT7k,121,131,train
eating burger,aAbSA8Dm2qI,36,46,train
folding clothes,aAbpCqob1Kg,44,54,train
disc golfing,aAcKcdrrfM0,9,19,train
spinning poi,aAcR5VY2A98,43,53,train
skiing (not slalom or crosscountry),aAcZ9L0w3aw,63,73,train
beatboxing,aAckuo2ofC8,257,267,train
contact juggling,aAeGvIA2yKw,100,110,train
riding unicycle,aAfJQGrBgSI,22,32,train
skydiving,aAfS_0W_3n8,12,22,train
strumming guitar,aAg74kQcd-U,3,13,train
weaving basket,aAhs4IZL20I,455,465,train
headbanging,aAi-bKXIuSE,95,105,train
clean and jerk,aAinLbc6sjc,6,16,train
beatboxing,aAizO7boZjM,34,44,train
marching,aAj1jPZ6Zfs,147,157,train
sailing,aAjQB3JhpH0,224,234,train
dying hair,aAjY0n7Knr0,1238,1248,train
canoeing or kayaking,aAjhiKYkOow,191,201,train
sailing,aAkGA_bi0sA,50,60,train
playing basketball,aAkLYgNY77A,100,110,train
scuba diving,aAkXol8a-SM,20,30,train
water skiing,aAlQQuuwCGg,0,10,train
triple jump,aAmLL9NaYe0,6,16,train
shooting goal (soccer),aAnYWok_83E,2,12,train
feeding goats,aAnneyZt7Zc,219,229,train
pushing wheelchair,aAof2Aqb31A,3,13,train
blowing nose,aAolbV_IsII,34,44,train
canoeing or kayaking,aApfxCZ4KQY,21,31,train
playing accordion,aAqj2sGn00E,1332,1342,train
kitesurfing,aAs3ePgk6-k,156,166,train
answering questions,aAslxY5VtgI,33,43,train
jetskiing,aAt59fntcIk,13,23,train
training dog,aAt_Z3DyVOA,182,192,train
shoveling snow,aAtgMmnwzvY,45,55,train
eating ice cream,aAuO_dFG4VI,5,15,train
crawling baby,aAu_e93ltvE,20,30,train
shooting basketball,aAucpQarq8w,21,31,train
shining shoes,aAue5j3bO3Y,49,59,train
parkour,aAwA8OK8nVo,28,38,train
paragliding,aAzc3SiMrgI,167,177,train
crying,aAzdaoMq4K4,28,38,train
pushing cart,aB-fDY_W4PU,3,13,train
cartwheeling,aB1cC3PSk5k,3,13,train
playing squash or racquetball,aB2t_yb6-_0,38,48,train
triple jump,aB2u9SFTEiY,4,14,train
golf chipping,aB3IdtpIUNw,29,39,train
using computer,aB6Ge4IVeCE,109,119,train
sniffing,aB6Nmrva6hw,70,80,train
eating hotdog,aB6nK7tGaXg,27,37,train
jetskiing,aBA0xUinW6A,13,23,train
cracking neck,aBAEpIpzr_g,107,117,train
beatboxing,aBAlXMQsa3Y,107,117,train
shoveling snow,aBAmfdwahAw,138,148,train
carving pumpkin,aBBbQLv6Ghg,369,379,train
cleaning windows,aBByXlWaSh0,39,49,train
ice fishing,aBDM_ut6VAs,64,74,train
trimming or shaving beard,aBDPi4glBCc,13,23,train
paragliding,aBERM0iKmig,449,459,train
beatboxing,aBFUcWQL2Ao,11,21,train
waxing chest,aBGcVBvXcjU,2,12,train
climbing tree,aBGzmjijQcU,3,13,train
peeling potatoes,aBH0IiF_mPg,40,50,train
riding elephant,aBHRPJTT4p8,15,25,train
brushing hair,aBHUH9FVNcs,78,88,train
swimming breast stroke,aBI6r8RmEfA,22,32,train
sticking tongue out,aBKVMTraDTM,3,13,train
scrambling eggs,aBOv_PvXJLU,154,164,train
doing nails,aBQjTS9RhAQ,66,76,train
tobogganing,aBREzQhDNkc,9,19,train
hurling (sport),aBROiqAkflk,176,186,train
crawling baby,aBU3YJlRVog,32,42,train
bobsledding,aBVWWC7hvkU,17,27,train
front raises,aBVkewgsi90,13,23,train
skateboarding,aBW54-mQFLo,592,602,train
tickling,aBYBEDJtEr0,56,66,train
peeling apples,aBYvgnu_W6k,115,125,train
throwing discus,aBaBopZy9R4,2,12,train
massaging person's head,aBdYpp5vs2Y,176,186,train
tap dancing,aBgF7XXEefg,31,41,train
hula hooping,aBgLSpfLrXE,47,57,train
shaving head,aBh2SZiptkA,702,712,train
playing badminton,aBh5HKyi3Jg,1,11,train
brush painting,aBhJS6YfQC4,102,112,train
kicking field goal,aBp7UlLnc5c,4,14,train
hammer throw,aBpp3hPxyPs,10,20,train
clean and jerk,aBtFBPtGEfY,4,14,train
ski jumping,aBtmNBmFANk,3,13,train
cleaning gutters,aBy8CHr15Es,72,82,train
surfing water,aByKedNvGOM,36,46,train
filling eyebrows,aC-PCW-OT1Q,102,112,train
robot dancing,aC-_vMDoDjI,21,31,train
playing flute,aC0uANFXzfE,23,33,train
biking through snow,aC2sFA_IWsg,1,11,train
dribbling basketball,aC54jYICJZk,109,119,train
drinking beer,aC6S9m6H1mg,57,67,train
playing trumpet,aC7jCfmXbE4,4,14,train
tickling,aCBGvpgSnCk,11,21,train
javelin throw,aCBe2dQjMjQ,8,18,train
playing recorder,aCHvPiH8atI,24,34,train
mopping floor,aCJHnvM0Mkc,17,27,train
petting animal (not cat),aCJNSmga5QY,156,166,train
exercising with an exercise ball,aCK9E9fKxvE,96,106,train
biking through snow,aCRGtvw4_M4,81,91,train
eating spaghetti,aCSVc1zyBRY,1,11,train
assembling computer,aCVjACj2uBg,505,515,train
bowling,aCXoJcsfvgc,0,10,train
waxing chest,aCZJY0y4QxM,16,26,train
using computer,aCZgZqYYoE8,1,11,train
stomping grapes,aCZmxZNS2LA,44,54,train
spray painting,aC_V9-mW2SU,71,81,train
dribbling basketball,aCacl2cZNzU,18,28,train
contact juggling,aCbBS7Prkc4,10,20,train
getting a tattoo,aCcAcCE7Ixo,34,44,train
somersaulting,aCdp2d09Xi4,3,13,train
catching or throwing frisbee,aCeBkn7hjbM,29,39,train
tobogganing,aCfFcsBej3A,1,11,train
sneezing,aCfrPwGqDG0,13,23,train
tango dancing,aChH2VqaN70,66,76,train
squat,aChIZ-dqsbU,3,13,train
playing paintball,aChdZ4nA34s,28,38,train
flying kite,aChp5PNjpJk,27,37,train
washing dishes,aCiN9mqkXoA,102,112,train
opening present,aCk9sOWqhYQ,152,162,train
unboxing,aCk_adN9RJc,71,81,train
milking cow,aCkqPJPTMbc,1,11,train
air drumming,aCmqOUXPLwU,34,44,train
punching bag,aCnFkQvZksg,3,13,train
surfing crowd,aCnQm2yoq4s,3,13,train
unboxing,aCnTeHnen8w,199,209,train
flying kite,aCpBfMOPx-8,317,327,train
abseiling,aCpOV13Bl4c,80,90,train
peeling potatoes,aCtJge5ugjk,254,264,train
waxing eyebrows,aCuOO_8wUDM,85,95,train
skiing (not slalom or crosscountry),aCvplNql63E,104,114,train
exercising with an exercise ball,aD-Fbewpd3s,38,48,train
swimming backstroke,aD0GCp89DtM,63,73,train
bookbinding,aD1YDRW3t_4,169,179,train
punching bag,aD1j93zkDp4,6,16,train
mowing lawn,aD6qCmkr3YM,15,25,train
bench pressing,aD6wk-yyd3w,0,10,train
catching or throwing baseball,aDA5Ycxk9MA,0,10,train
blasting sand,aDA5uRMJUJo,360,370,train
passing American football (in game),aDBzSD2aVwc,4,14,train
checking tires,aDDYrthLycA,18,28,train
situp,aDDufhPkxGE,2,12,train
hurling (sport),aDFEh9o3ofM,365,375,train
bench pressing,aDGa4XX21v8,13,23,train
biking through snow,aDJZlI2_L8s,2,12,train
exercising with an exercise ball,aDKZVQ3SFKA,106,116,train
bench pressing,aDMJN5P4frE,41,51,train
sniffing,aDO7YHgB0Z0,5,15,train
flipping pancake,aDPUqnBnHmw,1,11,train
using computer,aDRDSQ5BPFM,6,16,train
wrapping present,aDVj6Wcm5yE,107,117,train
barbequing,aDYOyCBGAFY,84,94,train
climbing ladder,aD_m0i4vlwk,67,77,train
laughing,aDaMoKpC5zs,61,71,train
playing trombone,aDhumk0UlsI,165,175,train
ripping paper,aDhwLaVUw90,4,14,train
snowboarding,aDlZmspl6Uo,78,88,train
cleaning pool,aDmpfsdhCMI,81,91,train
washing dishes,aDpFmQdX63M,3,13,train
dancing ballet,aDpIv4RCDgc,72,82,train
filling eyebrows,aDrvPerxwM4,73,83,train
skateboarding,aDtQCzkCBqU,60,70,train
diving cliff,aDv1SYlWiRg,83,93,train
rock climbing,aDxQbITEFYY,22,32,train
shaking hands,aDyE3enLkOg,67,77,train
playing ukulele,aE-1UCNsz44,4,14,train
playing bass guitar,aE-B_WKLVLA,171,181,train
punching bag,aE0OVAc6QpY,22,32,train
dancing macarena,aE1rbB_kSUA,181,191,train
laughing,aE3L3hOuIS4,326,336,train
using computer,aE5QCO78Hm4,22,32,train
drinking beer,aE5RELSyy70,2,12,train
javelin throw,aE6_kSSW-ls,19,29,train
biking through snow,aE7-G9imhWU,39,49,train
hammer throw,aE8DgkKEask,33,43,train
side kick,aE8EZtMu_6U,4,14,train
snowkiting,aEBF6Lhx1io,248,258,train
riding scooter,aECOii7lIsI,17,27,train
smoking,aEDbxdamlss,70,80,train
getting a tattoo,aEEdjBeKX1k,102,112,train
playing squash or racquetball,aEFEaypwmFM,63,73,train
moving furniture,aEFK55DDiQM,3,13,train
tango dancing,aEFP223CGK0,19,29,train
playing piano,aEFYi0OHXL0,4,14,train
tasting beer,aEIHH4E_5BM,42,52,train
bookbinding,aEN6ZzLEbrc,8,18,train
golf putting,aEOUaZetj7U,21,31,train
playing saxophone,aEOmifN5mi8,33,43,train
golf driving,aEP_ceJab28,111,121,train
dancing macarena,aEPgG7J8pcs,3,13,train
somersaulting,aEQU763uemw,2,12,train
windsurfing,aERKZK2EpWk,93,103,train
roller skating,aETSHQtZCMk,75,85,train
javelin throw,aEUbl9oT_0s,155,165,train
applauding,aEXhZIVrAwc,3,13,train
folding clothes,aEYBEnK0EeY,0,10,train
scuba diving,aEZn58p4dq8,91,101,train
gymnastics tumbling,aEZqMuLL5K8,9,19,train
feeding fish,aE_v4U8TGf4,73,83,train
cooking chicken,aEetHx8ZZQI,17,27,train
mopping floor,aEfVSvx1wPc,4,14,train
mopping floor,aEhsBcRUTdA,46,56,train
barbequing,aEjMmYU6I1E,6,16,train
juggling fire,aEjO-iJWUMo,0,10,train
chopping wood,aElPHFOfua0,4,14,train
whistling,aEmTZiQiqOY,19,29,train
playing harmonica,aEqNW15t_gs,3,13,train
counting money,aErszr_Db60,3,13,train
playing cello,aEtS1SNaQ0Q,34,44,train
deadlifting,aEuAZUFpXv8,2,12,train
playing bagpipes,aEvBpBmMscE,81,91,train
swimming breast stroke,aF1P3tO_C-4,20,30,train
playing controller,aF1PkQSda9w,18,28,train
waxing legs,aF2KNQR9NMk,64,74,train
frying vegetables,aF3eHGDXib4,551,561,train
passing American football (in game),aF3eVNXNZwQ,1,11,train
playing ice hockey,aF3pI_JVUH8,1,11,train
playing didgeridoo,aF3snmPUP1M,69,79,train
cutting watermelon,aF95fp665tA,98,108,train
shredding paper,aFA-kyq3fnM,16,26,train
brushing hair,aFA4ZhU3wQo,186,196,train
riding or walking with horse,aFAVbBmM2y4,180,190,train
playing saxophone,aFBCfn_3sUE,437,447,train
baking cookies,aFBQg9cYMVU,624,634,train
shearing sheep,aFEDvgUg3Ag,56,66,train
jetskiing,aFF0a30ymNI,18,28,train
tasting food,aFG83Zt4ImA,267,277,train
playing keyboard,aFHw5hdcgm4,7,17,train
watering plants,aFIZtJQmDlE,287,297,train
grooming horse,aFJPG_MgaCI,43,53,train
brushing teeth,aFL29DC4w-U,62,72,train
playing harp,aFL7zk6zBVY,107,117,train
hula hooping,aFN6lq6P-Pc,106,116,train
frying vegetables,aFNBsGv2L54,215,225,train
presenting weather forecast,aFNhcy3zaU0,7,17,train
tai chi,aFNr0XxEgho,97,107,train
triple jump,aFNyowxqx8k,0,10,train
applying cream,aFOGuup_vVg,19,29,train
shaving head,aFP7Cg52qZE,263,273,train
golf putting,aFPhixyt9WQ,84,94,train
dribbling basketball,aFPqH7ZeeVM,37,47,train
massaging legs,aFY3fep4eU4,143,153,train
scuba diving,aFYzQlSDYWQ,91,101,train
reading book,aFZKJaOu254,148,158,train
throwing axe,aF_LGKFAH2M,71,81,train
sword fighting,aFc179n0M8Q,13,23,train
feeding goats,aFcbgUEjqRw,6,16,train
skateboarding,aFdnIdIhBZ8,82,92,train
mowing lawn,aFhqqU8U9-k,191,201,train
driving tractor,aFhxYy1uK5Q,15,25,train
knitting,aFi0nhA1uHU,43,53,train
strumming guitar,aFiYAOCkIOk,18,28,train
chopping wood,aFjN_w0hMYk,61,71,train
dining,aFjNrl1Q3iM,158,168,train
exercising with an exercise ball,aFl22xn4VUk,0,10,train
pumping fist,aFl32dN81vQ,2,12,train
snowkiting,aFmN10H2wWA,96,106,train
canoeing or kayaking,aFmXnQWWbvQ,0,10,train
playing harmonica,aFpBqTWZEJY,36,46,train
cooking chicken,aFqfDlvW1Xk,59,69,train
peeling potatoes,aFuPhg_ZFpA,16,26,train
fixing hair,aFwOD2rmoG0,1,11,train
side kick,aFwnNVUeleY,0,10,train
golf chipping,aFwuY-QwLkY,8,18,train
dining,aFxI_Ef4Msc,103,113,train
surfing water,aFzBKhX7qJ8,73,83,train
playing poker,aFzhunRAfTs,68,78,train
punching bag,aG-8ofrwpII,8,18,train
laughing,aG-Sj9hPOpY,25,35,train
ice climbing,aG0G6S1NDS0,22,32,train
disc golfing,aG0y8cmb3Ks,9,19,train
folding napkins,aG14Z38928g,219,229,train
crossing river,aG1L8z0V7HA,18,28,train
air drumming,aG23AgudSUE,6,16,train
cutting watermelon,aG2CjGczfh8,4,14,train
snowkiting,aG2DmmP-aRw,441,451,train
riding unicycle,aG2nqyPUyUU,38,48,train
welding,aG3GuxVMGsw,376,386,train
tapping guitar,aGBlvGP0LJM,73,83,train
drop kicking,aGBozE6KFr8,1,11,train
chopping wood,aGDAtAhH16g,36,46,train
riding camel,aGEYHAbXL9E,2,12,train
dancing macarena,aGFa5X5FmKs,30,40,train
presenting weather forecast,aGG5qelwgq8,6,16,train
surfing crowd,aGIFpJPvzM4,0,10,train
smoking,aGKBXpeDyeU,122,132,train
air drumming,aGKxjAkfcFM,125,135,train
washing dishes,aGNCHH0UyYk,12,22,train
hurdling,aGNraFTvxAQ,8,18,train
riding elephant,aGO5vwhVCyQ,19,29,train
somersaulting,aGQ0ona59u0,0,10,train
biking through snow,aGXErSTsOXY,77,87,train
riding mountain bike,aGXSTCFCI30,2,12,train
stretching arm,aGYmEdZDrUs,0,10,train
pull ups,aG_edH_6MrE,0,10,train
playing basketball,aG_rsGlVUpM,55,65,train
kissing,aGbuyVNEaaE,82,92,train
getting a tattoo,aGdx1WUw3lc,20,30,train
hopscotch,aGeVMiu_5ck,13,23,train
country line dancing,aGgpFlXUAF4,0,10,train
massaging back,aGgw8vbweAw,272,282,train
sneezing,aGh-XvIfIGc,0,10,train
pushing car,aGhQKsuUyW8,62,72,train
laughing,aGhcyFZTw20,170,180,train
jumping into pool,aGkbmj6Te6w,2,12,train
finger snapping,aGlIbTr-TsE,27,37,train
walking the dog,aGmAcwHSqWo,16,26,train
spray painting,aGmDF0tMn9o,33,43,train
skiing slalom,aGo32VTkVOo,398,408,train
folding napkins,aGq-YEa9rfQ,55,65,train
hurdling,aGqRFWP3ASU,14,24,train
high kick,aGtI6jbQfpQ,61,71,train
country line dancing,aGuuXtFtZ7o,84,94,train
blasting sand,aGvt4VwJvH8,210,220,train
headbanging,aGwCiVB4mMU,9,19,train
driving tractor,aGxLBknrqBo,68,78,train
dribbling basketball,aGyuo1rdweM,38,48,train
riding or walking with horse,aGzhGnzf0ww,62,72,train
bowling,aH0SW2ClMTE,69,79,train
pushing cart,aH2v5lTRteQ,23,33,train
blowing out candles,aH4cu2uFB30,27,37,train
hitting baseball,aH5-fXdAByI,14,24,train
playing organ,aH5wZlXjrSg,0,10,train
baby waking up,aH6FxK-N8xs,1,11,train
squat,aH7CsxXDj5w,6,16,train
playing recorder,aHAWWV17nyU,1,11,train
ice climbing,aHAYUYHL4Sc,813,823,train
ski jumping,aHCfLkU5CIc,1,11,train
walking the dog,aHDT5dvFdy8,1,11,train
surfing crowd,aHI1jsfYQjw,13,23,train
scrambling eggs,aHIOpHnFL7w,3,13,train
sweeping floor,aHIqQZi9jp4,0,10,train
tai chi,aHL1V2P0OLA,29,39,train
eating ice cream,aHLbUpNaAC8,27,37,train
tai chi,aHLl24eAfx8,40,50,train
flying kite,aHLqk81o1Mo,6,16,train
country line dancing,aHMe6ViRtMc,184,194,train
country line dancing,aHO1I3tZ2ZQ,18,28,train
playing poker,aHOl9QSa7no,28,38,train
massaging feet,aHP6WIPG4SA,80,90,train
dodgeball,aHPYJTsSI4Y,402,412,train
diving cliff,aHPwhrTZOK4,20,30,train
playing cricket,aHQGinEZuX4,64,74,train
braiding hair,aHQn0LK9-Qw,27,37,train
digging,aHRc_fGhP9Y,42,52,train
washing hair,aHSNTKyyVTA,204,214,train
cheerleading,aHTQOBBG4J4,563,573,train
giving or receiving award,aHVMa045sAc,106,116,train
javelin throw,aHWDlM5HAuY,135,145,train
hammer throw,aHYic-9dk7I,5,15,train
riding mule,aHZStDcwppM,82,92,train
skiing (not slalom or crosscountry),aHaUiQrSKWM,906,916,train
juggling fire,aHbxLEi6BY4,32,42,train
walking the dog,aHib3E1XnuA,63,73,train
dancing charleston,aHijts_5FCY,26,36,train
ski jumping,aHj4l6p72ac,4,14,train
shredding paper,aHjDflE33VI,4,14,train
crawling baby,aHjSL7deTx8,2,12,train
diving cliff,aHl7yCjTsb8,32,42,train
barbequing,aHlf7gN-Lyg,17,27,train
snowkiting,aHlfScEjyrI,243,253,train
juggling balls,aHm44M7eyuk,1,11,train
flying kite,aHrLJoAcfLk,4,14,train
passing American football (not in game),aHuBEfK3qwU,2,12,train
sticking tongue out,aHuhcGqaoBE,0,10,train
cooking on campfire,aHui5-uM00I,31,41,train
headbutting,aHv8qmkUe4Y,1,11,train
tapping pen,aI4nfNk-8qs,191,201,train
bookbinding,aI6DM_GjPQg,164,174,train
cutting pineapple,aI6qSpMM1G8,17,27,train
jetskiing,aI9tDA_RcA4,96,106,train
trimming or shaving beard,aIArdMHtbzM,25,35,train
using computer,aIB4zq2UnJg,170,180,train
getting a haircut,aIBQK2ucI7Y,133,143,train
pull ups,aIC707MCtYw,97,107,train
dunking basketball,aID1FiN12FY,45,55,train
tying knot (not on a tie),aIEIaS9dj3k,8,18,train
cooking sausages,aIKeI2rXNuA,156,166,train
playing ukulele,aIMRkjiZ31I,34,44,train
playing guitar,aIN5-Bm_ioA,79,89,train
sticking tongue out,aIN6tq-JQyk,176,186,train
playing basketball,aIOWP-_9MHg,15,25,train
tango dancing,aIOmAvLyxpU,213,223,train
unboxing,aIQ7Z_pSHeM,393,403,train
extinguishing fire,aIQs5a2UjdE,25,35,train
dunking basketball,aIRjNZE4L08,19,29,train
stretching leg,aIUr207qOo8,132,142,train
passing American football (in game),aIVuz70gHlk,4,14,train
bartending,aIW-GwLuWjY,41,51,train
playing guitar,aI_syE4iqoY,6,16,train
taking a shower,aI_w2-WnpW8,0,10,train
presenting weather forecast,aIdTW8OM0fQ,4,14,train
playing basketball,aIdVe1V1EwM,24,34,train
high jump,aIdpGDcPp6E,4,14,train
garbage collecting,aIfH62pKYmE,265,275,train
sign language interpreting,aIfPpRfm8a8,1,11,train
pumping fist,aIlKhOLGoew,0,10,train
playing accordion,aIlXryD5jLw,58,68,train
stretching arm,aImNPfCmyPY,18,28,train
massaging person's head,aInSodF9jMo,1,11,train
balloon blowing,aIo1tY9VxSw,1,11,train
diving cliff,aIsMkiXkoGA,45,55,train
opening bottle,aIsvbHOjaiU,3,13,train
gymnastics tumbling,aIt5mk75K1w,2,12,train
contact juggling,aIus-6ng69k,99,109,train
playing poker,aIvUr01JZDc,35,45,train
feeding fish,aJ0T7UikQGY,21,31,train
ski jumping,aJ0VZhSLnEY,3,13,train
crossing river,aJ0vg5FFiWY,27,37,train
brushing teeth,aJ0xqEQFAIQ,47,57,train
opening present,aJ1RpsnrN6o,43,53,train
long jump,aJ25Oh4pevM,2,12,train
picking fruit,aJ2OQSr5QDs,507,517,train
marching,aJ48LVdUhk8,281,291,train
taking a shower,aJ4QNCrviCY,56,66,train
playing didgeridoo,aJ5DXeFY0EM,50,60,train
tango dancing,aJ5E3OmD2H4,71,81,train
windsurfing,aJ5HOiM3UzE,13,23,train
tango dancing,aJ5oFpREiNg,191,201,train
long jump,aJ68Her7dBE,0,10,train
eating doughnuts,aJ6NoXmU-Yo,4,14,train
milking cow,aJ7c3XvpsXg,1,11,train
unboxing,aJ9_8wb9qJ4,183,193,train
walking the dog,aJA-5KnbOpY,29,39,train
laughing,aJCL3WImCxM,203,213,train
assembling computer,aJCLsaYvLIE,515,525,train
playing ukulele,aJCdsoRa9vY,6,16,train
laughing,aJEPd5L1RkY,150,160,train
making pizza,aJFDHRoEMws,113,123,train
playing drums,aJG9Tol1a0U,6,16,train
country line dancing,aJH19JtxnF0,211,221,train
hurdling,aJHswCGv0LQ,14,24,train
reading book,aJI8GwRMvd4,13,23,train
snatch weight lifting,aJJIloa3irU,3,13,train
canoeing or kayaking,aJJYAEoMSs4,115,125,train
climbing tree,aJJmEir_Ipk,78,88,train
folding paper,aJLfbZOIVVE,32,42,train
gymnastics tumbling,aJLsxJrqaHk,0,10,train
dancing charleston,aJMqkcRaWAY,1,11,train
spray painting,aJN7uJ5bQfY,4,14,train
cleaning floor,aJO1-ILa8vI,47,57,train
catching or throwing frisbee,aJOTZQp9MAo,1,11,train
flipping pancake,aJOW4TA6Y6M,2,12,train
cheerleading,aJRgN3Z_ZAY,278,288,train
tickling,aJSet-l57AQ,1,11,train
bench pressing,aJUdrtbHjTs,2,12,train
long jump,aJW_BMMdo-o,11,21,train
roller skating,aJW_TiAk__4,2,12,train
busking,aJWdywEVE6U,43,53,train
getting a haircut,aJXRjmoOzdc,49,59,train
building shed,aJ_iiaR6cHk,1,11,train
singing,aJ_oKAoTEMk,21,31,train
headbanging,aJeVYiCypKo,46,56,train
making snowman,aJfU7VlzloM,137,147,train
skiing (not slalom or crosscountry),aJj0EPVoAb8,27,37,train
shaking head,aJk0ZoGYqFA,13,23,train
playing accordion,aJmqNznsWDk,231,241,train
long jump,aJppGaAMyk8,7,17,train
throwing discus,aJqDMKwOEXY,1,11,train
playing kickball,aJsDVKt5Igs,10,20,train
crossing river,aJt17SUzpjA,8,18,train
riding or walking with horse,aJu8Ci7qw5Y,53,63,train
stretching leg,aJwEOj8b3UQ,35,45,train
massaging legs,aJyJ1Jo7oTA,0,10,train
playing squash or racquetball,aK3KcCVRQF0,21,31,train
taking a shower,aK4PzVgOfcI,133,143,train
playing squash or racquetball,aK6EMgoQ9Xw,4,14,train
playing harmonica,aK7S3B-BHx8,82,92,train
catching or throwing frisbee,aK7b_kiY-jQ,13,23,train
headbanging,aK7vUloxAUI,30,40,train
washing hands,aK8XP5qYvwc,173,183,train
pumping fist,aK9xRTRXz7Y,50,60,train
baking cookies,aKAdZweB86U,868,878,train
zumba,aKAkopciZIU,277,287,train
scuba diving,aKAqGvBnkqg,34,44,train
shuffling cards,aKB-g4824jE,2,12,train
somersaulting,aKBkNVygF58,49,59,train
walking the dog,aKCCBDg2xco,153,163,train
vault,aKDUfy9-lYo,1,11,train
waxing chest,aKDtxtaaaDM,0,10,train
surfing water,aKEtqr5WDfo,42,52,train
ski jumping,aKFPJ9X2DXc,186,196,train
playing organ,aKGxKd5OE90,63,73,train
tossing coin,aKIMVrYIHz4,6,16,train
catching fish,aKJPX6LCiXE,25,35,train
strumming guitar,aKJdu9p60yo,212,222,train
squat,aKKB-OA9fmk,4,14,train
cheerleading,aKKB2y8Mv9o,190,200,train
decorating the christmas tree,aKKNRI3PYYs,130,140,train
dining,aKKtE_7X4j8,19,29,train
