label,youtube_id,time_start,time_end,split
squat,n0lhiuOrPiw,148,158,train
balloon blowing,n0lqxGodg_k,15,25,train
texting,n0mEaCq9_GI,7,17,train
playing xylophone,n0mtt1D7BNw,16,26,train
situp,n0n8teRYjeg,90,100,train
dancing charleston,n0ntvRot4c8,55,65,train
country line dancing,n0oDE6d8XTs,61,71,train
golf putting,n0oJhhez8yg,89,99,train
swimming breast stroke,n0ohwtMUmuU,356,366,train
yoga,n0qnu4aV-ZA,84,94,train
country line dancing,n0uL6lF16VU,75,85,train
driving tractor,n0uObeZVEDM,36,46,train
playing basketball,n0zi8DdrtA0,55,65,train
playing harp,n12tHST4Y58,72,82,train
swimming butterfly stroke,n13cNBvdIy0,8,18,train
punching bag,n15IOQcrCII,4,14,train
javelin throw,n15dyLXvxaU,14,24,train
presenting weather forecast,n1AAyyjMXh4,21,31,train
eating burger,n1CDGuStDhU,0,10,train
golf putting,n1ChYYtVUsk,56,66,train
unboxing,n1CtNfudy7E,74,84,train
skateboarding,n1EW3eB_Zms,0,10,train
dancing charleston,n1FEcgaF_Yc,56,66,train
picking fruit,n1I0Cf0W6Bg,42,52,train
feeding fish,n1IWQW-v5qA,120,130,train
playing recorder,n1IpFP2xvLY,6,16,train
taking a shower,n1JqFpNqRH8,47,57,train
playing poker,n1LeQH-wr4Q,7,17,train
juggling balls,n1MyzADq9Lo,65,75,train
shining shoes,n1PyYtbotY4,10,20,train
somersaulting,n1Q6iSMZYEU,5,15,train
bookbinding,n1Q7F10Nkus,140,150,train
front raises,n1RjNlg2VPk,4,14,train
dunking basketball,n1STv6tQdY0,2,12,train
throwing axe,n1UZpV7Eqjw,25,35,train
golf putting,n1W50MJW5aA,94,104,train
ice skating,n1XdcNeyCq0,43,53,train
cleaning windows,n1XfOcCvfoU,2,12,train
swimming backstroke,n1YSUOznXJ0,516,526,train
decorating the christmas tree,n1Z0cYt7VTc,16,26,train
pushing wheelchair,n1bquO5OBJs,598,608,train
windsurfing,n1c1S5kp4no,68,78,train
windsurfing,n1cdTv4reuU,3,13,train
climbing tree,n1ekk-hyj30,7,17,train
clapping,n1fYiopTSUk,41,51,train
chopping wood,n1geGMyUZSI,18,28,train
pole vault,n1io7-_GR8c,27,37,train
walking the dog,n1ioqtVt3DY,4,14,train
applying cream,n1jyy9zWyo4,50,60,train
catching or throwing softball,n1kSlOoDz9g,0,10,train
snorkeling,n1krDeu7YCA,32,42,train
spray painting,n1l0Z5eI3h0,221,231,train
triple jump,n1mLHIIOtX0,5,15,train
cleaning windows,n1mYGIucxl0,43,53,train
opening present,n1moXwqrQrU,146,156,train
drop kicking,n1oPtUs46ss,2,12,train
walking the dog,n1oiU96kAYQ,9,19,train
bowling,n1r4Bhw6Zh8,13,23,train
motorcycling,n1r6QzYTLLU,180,190,train
skateboarding,n1snPiGfg0A,13,23,train
marching,n1tEo4kbj-Y,0,10,train
shuffling cards,n1tXuUAPmvU,36,46,train
playing squash or racquetball,n1uBKFfrIdQ,0,10,train
playing cricket,n1vwaWUydmI,412,422,train
arranging flowers,n1xXjHgBrd8,180,190,train
playing volleyball,n1yugby5jC0,18,28,train
pumping fist,n1zvJWTF9hk,17,27,train
playing didgeridoo,n21wpQteuz0,2,12,train
ice climbing,n22CwokLNOE,172,182,train
zumba,n240idQa5MQ,347,357,train
making bed,n246LCyuSmw,99,109,train
high kick,n24SHjwFwg0,5,15,train
sailing,n24vvFplko4,112,122,train
belly dancing,n24zV9OtorU,257,267,train
waxing legs,n25l6XM7lRE,2,12,train
using segway,n25lZQWjwJ4,29,39,train
massaging legs,n260oDAw4IA,12,22,train
hurling (sport),n2841QYpAQQ,46,56,train
chopping wood,n29vtYBXrcM,7,17,train
diving cliff,n2B0TblH0OA,24,34,train
rock climbing,n2E4zCCPyPE,69,79,train
doing aerobics,n2EttlQYwZQ,73,83,train
hammer throw,n2GmoLG0Emc,3,13,train
running on treadmill,n2IhPCkrFy8,13,23,train
roller skating,n2KBvEiu5W0,277,287,train
skiing (not slalom or crosscountry),n2KYEtXeWSc,288,298,train
arranging flowers,n2L0lJXQ-KY,431,441,train
grooming dog,n2LVbgX3AHQ,200,210,train
headbanging,n2NGs2Zkd-0,9,19,train
sword fighting,n2NK2uu4_JY,19,29,train
playing recorder,n2RuOgZEEdU,13,23,train
playing xylophone,n2SIOzA-Xy0,5,15,train
hula hooping,n2U_dpQItQg,138,148,train
biking through snow,n2W4FKVW4q0,57,67,train
playing drums,n2WWPJ9agbs,6,16,train
playing basketball,n2XKfSlFdm4,21,31,train
making snowman,n2XQxmTeCEc,29,39,train
jumping into pool,n2Y7Pbx2G70,1,11,train
snowboarding,n2ZEOhOBqVg,22,32,train
cooking egg,n2a5kOlXgKY,13,23,train
yawning,n2d4eqkxw0g,1,11,train
marching,n2f5dbjTW_c,171,181,train
capoeira,n2fYEZrYJtw,483,493,train
feeding birds,n2fgAdqYiQo,0,10,train
vault,n2fw0pc8pME,2,12,train
yawning,n2j0DU0XC-I,0,10,train
playing harp,n2kBB_RivAM,224,234,train
cutting nails,n2mYn4xJjMs,37,47,train
passing American football (not in game),n2mhGPCFxEA,1,11,train
opening bottle,n2mr79Mdn6I,41,51,train
picking fruit,n2o72RjCfE4,0,10,train
checking tires,n2pGYbEwBgI,16,26,train
blasting sand,n2qQ2ZyO0kE,0,10,train
tap dancing,n2qfZDiiuOU,3,13,train
stretching leg,n2sm8jw-3E0,1,11,train
surfing water,n2zQqhMoqUk,15,25,train
sticking tongue out,n2zZZWhUcJs,8,18,train
unboxing,n2zoaceVdrw,110,120,train
shooting goal (soccer),n33yxKXhXFM,23,33,train
singing,n36nk_NM9GM,0,10,train
throwing axe,n37Y47Np-Dg,2,12,train
cutting watermelon,n37h0o3pDUI,60,70,train
hitting baseball,n38f77sS0ug,284,294,train
tapping guitar,n3ApEajSJZY,22,32,train
contact juggling,n3CfAmtgyTc,116,126,train
assembling computer,n3EHKY1seI0,50,60,train
catching or throwing frisbee,n3GXZI93tGg,2,12,train
playing violin,n3I2XccVJI8,148,158,train
playing kickball,n3IDBXplWGk,0,10,train
eating spaghetti,n3K1-fQVOLg,10,20,train
biking through snow,n3Lyysy0OeQ,8,18,train
catching or throwing frisbee,n3MV1ob0AxA,2,12,train
eating watermelon,n3Mt2cf9JL0,751,761,train
kicking field goal,n3O-De1mkR0,2,12,train
cooking chicken,n3Q6aQvI9GY,177,187,train
drop kicking,n3QRxQ-v1o0,3,13,train
pull ups,n3Tt6T_z7gA,7,17,train
tango dancing,n3XXdo9IUBA,1,11,train
changing oil,n3XkloaKVI4,402,412,train
punching bag,n3XweQWVi4M,8,18,train
golf driving,n3YKmLJF5_I,0,10,train
pushing cart,n3YjJOHOeLE,55,65,train
trimming or shaving beard,n3Yv4hOVY60,49,59,train
folding napkins,n3ZZL5wYJNA,212,222,train
tying knot (not on a tie),n3ZaB7QyXKA,12,22,train
tossing salad,n3ZfykHSaHE,171,181,train
juggling soccer ball,n3ZhBGAOlOU,60,70,train
playing drums,n3bX2yoUfUo,150,160,train
playing clarinet,n3bX64Z_Yds,58,68,train
blowing nose,n3dJvXYKu94,19,29,train
massaging person's head,n3fJYgUoZPk,156,166,train
bench pressing,n3jEQXFjuXM,0,10,train
mowing lawn,n3jKYEk0igA,3,13,train
walking the dog,n3jOkHCrnaA,2,12,train
fixing hair,n3k2dCC5PG0,25,35,train
throwing ball,n3m6aJ1t9gg,31,41,train
skateboarding,n3nmiiw8PPI,45,55,train
throwing discus,n3qbkgD8YsA,5,15,train
jumping into pool,n3vxEBstR_M,2,12,train
playing trombone,n3wc28qRL2Y,164,174,train
chopping wood,n3wtfacsisA,358,368,train
scrambling eggs,n3xXPE-ho2A,54,64,train
finger snapping,n3y9jRQTNqs,1,11,train
long jump,n3yTZYgV2Y4,22,32,train
shuffling cards,n3zLRA4QLJA,20,30,train
waxing back,n40WkY6scLI,211,221,train
juggling soccer ball,n43M36C_Yv4,3,13,train
tasting food,n44WfwWlna0,9,19,train
watering plants,n452CU3HkTc,48,58,train
kissing,n46KuGEI_O4,10,20,train
drinking,n46SrVc7oJg,194,204,train
hitting baseball,n49KLT4Tfm0,32,42,train
feeding birds,n4AI77MbDiQ,16,26,train
hugging,n4B-ESXYB-A,30,40,train
belly dancing,n4CcnmuemMs,184,194,train
bench pressing,n4Cq7HQ0CN0,1,11,train
throwing discus,n4EAEJ4xqpk,1,11,train
weaving basket,n4EKr1WvSWc,162,172,train
playing ukulele,n4EdcRbJOYY,86,96,train
tying bow tie,n4Ex1uhfjpE,79,89,train
tickling,n4F4XTfvbQ0,41,51,train
hugging,n4HC4tp81iI,58,68,train
cartwheeling,n4HNDrjQgtM,0,10,train
waiting in line,n4JMpdz49FY,3,13,train
scrambling eggs,n4L8Uw7vQ7M,113,123,train
push up,n4M5qV8mJx8,67,77,train
laughing,n4Mlkyh7bDM,38,48,train
throwing ball,n4NKTODkOgM,2,12,train
swimming backstroke,n4NjVZPLtgc,1,11,train
grooming horse,n4QmIwJeH0w,68,78,train
pushing car,n4R2BMvmNuY,15,25,train
crying,n4R9WhPgGP0,124,134,train
waiting in line,n4UYSks6wSM,82,92,train
biking through snow,n4WBK-XyGBk,18,28,train
cooking egg,n4ZzH3bh7xM,360,370,train
playing harp,n4_iIlUrtSY,424,434,train
swimming backstroke,n4duNpWqYfQ,7,17,train
drinking,n4emb4gayOQ,65,75,train
sniffing,n4etLHrtfiA,12,22,train
filling eyebrows,n4g11R3gwXY,43,53,train
playing squash or racquetball,n4gCf6aJjTQ,21,31,train
digging,n4ihhEohQFg,15,25,train
shearing sheep,n4ijGNyA3is,19,29,train
stretching leg,n4nzh0ASeSI,4,14,train
folding napkins,n4p-mEfdleQ,23,33,train
baking cookies,n4q_ChG3D4k,20,30,train
juggling balls,n4rHRbLLToo,7,17,train
swing dancing,n4t3Tccr5wc,10,20,train
long jump,n4w83ia6Rbs,143,153,train
riding mountain bike,n4xZ1nOc2eM,105,115,train
pushing wheelchair,n52-OFM3sOY,18,28,train
contact juggling,n52hEh2NzQ8,194,204,train
hula hooping,n5AAGGzV9BQ,11,21,train
punching bag,n5AwRy0xaRw,27,37,train
drumming fingers,n5CUS0iccKY,3,13,train
skiing (not slalom or crosscountry),n5D2gXd0XI4,0,10,train
trimming or shaving beard,n5FYuOIuamk,36,46,train
diving cliff,n5GErvHFWW4,50,60,train
playing chess,n5GfXZiTnTo,174,184,train
playing volleyball,n5GxUSy3Qq0,253,263,train
catching fish,n5IWIG0GLK8,0,10,train
headbutting,n5K52v2Cj4E,5,15,train
shaking head,n5NY6hi7sZY,37,47,train
eating ice cream,n5NwJ8nd0Ko,3,13,train
riding camel,n5P3YWuTT7M,1,11,train
opening present,n5PC_AqkKpY,31,41,train
playing controller,n5Pbp-9tswg,195,205,train
side kick,n5SBgIVZi1E,12,22,train
shearing sheep,n5Td-tb1wVU,315,325,train
baking cookies,n5Ti6iXGLWA,3,13,train
dancing macarena,n5WZIwEfygc,53,63,train
bungee jumping,n5WekhZjsAw,21,31,train
scuba diving,n5XOqSoEWl0,47,57,train
tickling,n5YdDD7pQN0,57,67,train
tapping pen,n5_CrZ9EaOw,81,91,train
catching or throwing baseball,n5gqN6lvlT4,2,12,train
hitting baseball,n5gxb5zwzVc,11,21,train
filling eyebrows,n5h3B7G72_g,64,74,train
welding,n5hQtAaXHi0,1,11,train
cooking chicken,n5i_jkzvKB8,37,47,train
climbing tree,n5l9HrOcS4M,22,32,train
swimming breast stroke,n5mOGdbpM5M,96,106,train
laughing,n5qSo3w8bBg,80,90,train
building shed,n5qW6_f6uPg,214,224,train
climbing tree,n5uIlOinmX8,11,21,train
barbequing,n5vb7O2U3Ks,123,133,train
swimming backstroke,n5zptijTMbE,14,24,train
water skiing,n6-ymP4IwA0,6,16,train
cooking sausages,n61vr-BOwKE,155,165,train
petting animal (not cat),n627J986GsQ,231,241,train
playing recorder,n63-DTlGEao,22,32,train
shot put,n66Ibr5vlG4,0,10,train
skateboarding,n66zKGwCR4A,158,168,train
singing,n68QuQBZCJk,163,173,train
eating cake,n68UTcCAtwk,35,45,train
playing harmonica,n6APxjP2ZWI,3,13,train
climbing ladder,n6CPk3780Sw,0,10,train
spray painting,n6CwZFBVxeY,147,157,train
hurling (sport),n6D6uSJbmp8,506,516,train
clapping,n6DpH3pP3aw,30,40,train
tai chi,n6FcDQOmVxo,59,69,train
headbanging,n6Gcn0Jxge4,3,13,train
clean and jerk,n6HDszHWKdg,24,34,train
playing keyboard,n6Hhq96WXyQ,0,10,train
playing ice hockey,n6JQe03Fg-4,0,10,train
sharpening pencil,n6JriIL6b0Q,17,27,train
shooting basketball,n6Ks9x4B4VE,0,10,train
eating burger,n6MJtWEjphw,60,70,train
clean and jerk,n6MQH9A9jMs,2,12,train
flying kite,n6NgsYwpGHA,30,40,train
snowkiting,n6OLzgpR-z4,125,135,train
riding camel,n6Q7TDWoy_I,0,10,train
hula hooping,n6R8FxTcBXY,7,17,train
squat,n6SHX6tKQmA,49,59,train
dunking basketball,n6SVUWcugew,71,81,train
playing basketball,n6SYmJOmY7I,55,65,train
sailing,n6U23u2vnlM,2,12,train
cheerleading,n6UEAAWubgA,22,32,train
canoeing or kayaking,n6UKblcwV1o,1,11,train
mowing lawn,n6UW9o5VLGE,0,10,train
zumba,n6UcsbUPntE,27,37,train
bowling,n6VBm9xr5LA,125,135,train
skateboarding,n6VCvihH9g0,250,260,train
crawling baby,n6VPvZRzxM8,89,99,train
clean and jerk,n6YEzKZBu6I,164,174,train
riding scooter,n6ZdngIrv74,27,37,train
playing trombone,n6aAzvCUSNw,16,26,train
shearing sheep,n6agUMgpMhM,1,11,train
drinking beer,n6cTVbH_oqk,4,14,train
feeding fish,n6djwUjA9Uw,38,48,train
kissing,n6g3yi_RBtw,48,58,train
climbing ladder,n6hvIC9k1Tw,2,12,train
folding paper,n6i6RI--W1Q,1,11,train
shaking hands,n6iDTGIIz7U,9,19,train
playing clarinet,n6iG2f5KJKU,225,235,train
driving car,n6j5dRoDCWM,31,41,train
playing ukulele,n6jDtWMR6JU,18,28,train
belly dancing,n6jfpP99W_Q,130,140,train
shaving legs,n6jq_sxD8ss,45,55,train
cutting nails,n6lWnZwr8a4,2,12,train
drinking,n6n9kMSpT9g,105,115,train
dunking basketball,n6nwja9NeCU,0,10,train
gargling,n6pNPVNOpf4,16,26,train
rock climbing,n6qNxzE2Rpo,13,23,train
scrambling eggs,n6qY1-RrQI4,367,377,train
juggling balls,n6qvK6EvU7k,1,11,train
feeding birds,n6tyloJMgHg,87,97,train
blowing glass,n6vjqjYCZOI,17,27,train
trimming trees,n6xSGqasdjQ,23,33,train
chopping wood,n6xqwBnt-Ds,21,31,train
waxing eyebrows,n6yZsYEzgOc,7,17,train
dancing ballet,n7-d_jh-jxw,83,93,train
salsa dancing,n7-hmfpBRsE,199,209,train
passing American football (in game),n70_CO9HVHc,5,15,train
skiing (not slalom or crosscountry),n71HFllpc-Q,42,52,train
dunking basketball,n72TCmTqbYI,88,98,train
blowing out candles,n730t2adjMM,1,11,train
swing dancing,n73g5D9aA3M,102,112,train
playing guitar,n75CX-udlTM,106,116,train
belly dancing,n76Qjc0gAmc,128,138,train
cleaning gutters,n76rg59cAwE,1,11,train
jetskiing,n78f5CPqYuw,115,125,train
doing nails,n7CdPD6Y6S4,150,160,train
riding or walking with horse,n7CooOZdUdU,29,39,train
contact juggling,n7Czjn-f-Ns,3,13,train
dancing gangnam style,n7E2ko1dQns,23,33,train
dancing gangnam style,n7ExrAmkUWc,13,23,train
pumping fist,n7Faxv6vwyo,6,16,train
applying cream,n7FfERb7wzQ,63,73,train
reading newspaper,n7HO_Jfmfj8,8,18,train
making jewelry,n7HhZPFzaw0,131,141,train
tasting food,n7L-Yu-0xRA,336,346,train
changing oil,n7MGR_qh5L4,251,261,train
crossing river,n7NFmZUbZv8,7,17,train
baking cookies,n7NNc5d2KlQ,596,606,train
snowboarding,n7QeGEsHJXg,66,76,train
shaking hands,n7T6Q8YYUcg,1,11,train
playing guitar,n7Tk92apzGA,61,71,train
tasting food,n7UplYDT5Vc,169,179,train
playing ice hockey,n7V6hzfnPlU,16,26,train
bookbinding,n7WnYpZ9-xA,331,341,train
disc golfing,n7YAkkL5ND0,2,12,train
slacklining,n7_pLOlTxgc,1,11,train
building cabinet,n7ainCWzoac,4,14,train
playing clarinet,n7bq_KMDlFo,6,16,train
drinking beer,n7c207vaF9Q,4,14,train
spinning poi,n7c3B9aYgKo,12,22,train
arm wrestling,n7eyUJ4Bc2U,1,11,train
parasailing,n7hgN1LC9Yo,36,46,train
busking,n7iWibvbjBQ,89,99,train
snatch weight lifting,n7ix4we5TB0,11,21,train
zumba,n7j19ab8A6E,227,237,train
climbing ladder,n7jDwmBkJos,28,38,train
washing hands,n7jWuOtZHwA,79,89,train
pumping gas,n7lEZxUvGsg,59,69,train
juggling soccer ball,n7lyIsDA-9o,0,10,train
getting a tattoo,n7ms5M_PdP4,10,20,train
jetskiing,n7njGyJ3vX8,14,24,train
ice fishing,n7nyoxRd3Bg,3,13,train
stretching arm,n7uWbHCwnec,63,73,train
making snowman,n7uxmWDmpsQ,0,10,train
biking through snow,n7v2MU02u64,25,35,train
waxing eyebrows,n7xQG314uSA,149,159,train
riding or walking with horse,n7xVLJl_wUM,21,31,train
ice fishing,n7yYg738HGg,110,120,train
blowing glass,n7yoJBR6-ZQ,218,228,train
headbanging,n80w7LAYo-Y,3,13,train
catching or throwing softball,n847f9Ki3s0,1,11,train
riding mule,n85ks5oco-8,15,25,train
water skiing,n8AHtTRd94Q,1,11,train
riding camel,n8Bxic1XzRs,21,31,train
disc golfing,n8CSoXTs9xk,2,12,train
exercising with an exercise ball,n8EcsLYtAgI,3,13,train
chopping wood,n8Eh1WACw-g,10,20,train
dancing ballet,n8GmUwXCpw0,8,18,train
playing didgeridoo,n8H1wkidsNs,8,18,train
building shed,n8HljQKMC-I,4,14,train
eating cake,n8I3hPI0ja0,4,14,train
water skiing,n8KyjH2tMOM,24,34,train
barbequing,n8LbY_4oGx0,3,13,train
riding or walking with horse,n8LcragGmvU,258,268,train
water skiing,n8Lmth3rMI4,9,19,train
slacklining,n8N3P_jd6fQ,15,25,train
swinging on something,n8OOkIsA1yQ,14,24,train
belly dancing,n8OjlDQ8bAg,76,86,train
driving car,n8PUc-upMjg,24,34,train
slacklining,n8RBDk76CWI,2,12,train
situp,n8RfgqMj5wM,31,41,train
sharpening pencil,n8Sv2sHaZdI,5,15,train
picking fruit,n8TdEPrQQPo,149,159,train
doing aerobics,n8UNahnA4U8,302,312,train
snowkiting,n8UeYi91E-c,60,70,train
ice fishing,n8UxJ-Rz64k,1026,1036,train
arm wrestling,n8WVLVwN1mo,2,12,train
cleaning floor,n8XCyjfBRhA,4,14,train
playing bass guitar,n8XThQV1d14,98,108,train
swimming backstroke,n8YPg3789rU,40,50,train
tying tie,n8Z3Gki9MSs,55,65,train
arm wrestling,n8Zf0QrJMoU,1,11,train
sign language interpreting,n8_0LJ5LzpA,45,55,train
disc golfing,n8agQd0CEgw,88,98,train
canoeing or kayaking,n8aiz0EaetU,3,13,train
javelin throw,n8dUcTWN3AE,391,401,train
riding scooter,n8dgT6916pY,2,12,train
punching bag,n8eGju1pmVE,3,13,train
training dog,n8nLkIsZ_oc,111,121,train
cheerleading,n8p4vI97FUI,229,239,train
throwing axe,n8tt184JpJQ,9,19,train
weaving basket,n8vnz_caIbw,7,17,train
playing basketball,n8xUYSg-vOk,34,44,train
playing poker,n8xjJLzcvJE,65,75,train
air drumming,n8zG2yDTteU,10,20,train
dancing ballet,n90yGON9ocM,34,44,train
massaging feet,n931CUDJULY,800,810,train
tickling,n94PhsK8tRA,0,10,train
trimming trees,n99f9CDVMm4,104,114,train
eating ice cream,n99w0DIZmX8,6,16,train
golf driving,n9AelAAeoOE,204,214,train
bench pressing,n9BFUrtF1Fw,4,14,train
blowing out candles,n9E-vcWmwm4,5,15,train
yoga,n9F1Ka4-1Ik,300,310,train
hammer throw,n9G8nN0H8kE,1,11,train
cutting pineapple,n9HUJRFQGDE,1,11,train
playing drums,n9HeFVwjNAg,167,177,train
busking,n9HgoWQnAQ8,9,19,train
playing recorder,n9IO4sEyQyk,0,10,train
ski jumping,n9IsssfQhuE,7,17,train
riding mule,n9KgVU6CO30,3,13,train
mopping floor,n9MHjYPzHd8,658,668,train
tai chi,n9N2_3rOzzQ,51,61,train
riding camel,n9NSqUtR1ZM,16,26,train
folding paper,n9O8yWoUUMo,70,80,train
playing recorder,n9OQVIT9n_4,4,14,train
scuba diving,n9OpgWx49-A,36,46,train
canoeing or kayaking,n9Pn_uVMjLo,82,92,train
roller skating,n9R9Glqbg40,136,146,train
playing accordion,n9Rqumj2BcM,41,51,train
dancing macarena,n9VDeiJC82o,4,14,train
folding napkins,n9Wjx6w1f_c,180,190,train
dancing macarena,n9WuV4ltzHI,7,17,train
arranging flowers,n9XYqpLJrbM,422,432,train
playing accordion,n9XjtlYeoEY,16,26,train
massaging back,n9YarB-i4IQ,594,604,train
washing hands,n9_2F9vDxRg,67,77,train
punching person (boxing),n9bClyBMnTQ,231,241,train
pushing car,n9cx7U5IR2w,9,19,train
hitting baseball,n9dSlOccFkc,25,35,train
rock climbing,n9e5yRtARl8,135,145,train
tap dancing,n9ewMbs4yPQ,15,25,train
playing harp,n9i6Jv2UDRY,0,10,train
spinning poi,n9j76aiZQ44,14,24,train
situp,n9k9QlluDLo,0,10,train
archery,n9lPRPOeZo4,127,137,train
hurdling,n9o8ZMBmXf0,58,68,train
filling eyebrows,n9owjCyDGU0,273,283,train
making pizza,n9pafn2iVIY,73,83,train
picking fruit,n9pwApnc4Ks,0,10,train
playing monopoly,n9ro-XCSxb8,176,186,train
waxing chest,n9sY0cZdr_M,293,303,train
playing ice hockey,n9uSp_syXlM,3,13,train
playing trombone,n9vcRAmvBKQ,61,71,train
playing saxophone,n9vhNedt-Xs,73,83,train
ripping paper,n9xdgHf7YTA,6,16,train
assembling computer,nA-v3a36ZtY,155,165,train
juggling balls,nA1IRYAuo9w,323,333,train
milking cow,nA3BhgfXqqw,97,107,train
presenting weather forecast,nA5m4BECBXY,222,232,train
cheerleading,nA6FI8BUaHA,0,10,train
grooming horse,nA7Y9V_nDCw,8,18,train
eating ice cream,nA7uwzJr29A,15,25,train
playing badminton,nA8NJ77-6_U,1,11,train
hurdling,nA9z1_aZ4Tk,5,15,train
gymnastics tumbling,nAAOKuCe0Lg,1,11,train
throwing discus,nAAcDHyC4i4,6,16,train
brushing teeth,nABfCj3EY0Y,39,49,train
shot put,nACa5YN7mIc,1,11,train
blasting sand,nAGl452t8LM,11,21,train
juggling fire,nAHaYJxvYG0,4,14,train
playing bass guitar,nALHJJV9mUQ,286,296,train
throwing discus,nAN-W-cTEaA,4,14,train
unloading truck,nAP0ZK80FgQ,0,10,train
playing chess,nAPnKbsW_Y4,71,81,train
skiing slalom,nAQ2P5NIO60,5,15,train
dribbling basketball,nASesd_UeqM,173,183,train
playing harp,nAT3grD013Y,3,13,train
wrapping present,nATMgRARX64,54,64,train
running on treadmill,nATmGATvnZs,22,32,train
opening bottle,nAUU3ar0SbA,65,75,train
hurling (sport),nAVFowFcMVg,1,11,train
washing feet,nAXbf-A9w9Q,80,90,train
walking the dog,nA__Qg2-Yio,164,174,train
bookbinding,nA_dxMAKAPM,27,37,train
archery,nAc8BAH4ZKM,2,12,train
lunge,nAdLpOOAj74,11,21,train
lunge,nAdkd1WXNwU,0,10,train
pushing cart,nAeNYwz4_CY,0,10,train
canoeing or kayaking,nAe_qeIfXUQ,17,27,train
riding elephant,nAenBQ7JKcs,3,13,train
welding,nAeruHqSqgQ,104,114,train
hitting baseball,nAiErvgPqRs,263,273,train
playing harmonica,nAlWvKNLOJQ,102,112,train
making pizza,nAm145zDv9U,79,89,train
picking fruit,nAm_I9wY31I,165,175,train
playing recorder,nAmpct9w_r0,33,43,train
salsa dancing,nAn4SldnulA,57,67,train
kissing,nArwtN-5Izg,71,81,train
massaging back,nArwzECtgXU,63,73,train
playing controller,nAsEFyRnyU4,70,80,train
blowing nose,nAyCrnYkzt0,18,28,train
blowing nose,nAyd7NkvZjI,15,25,train
hockey stop,nAz0vuQmVgQ,67,77,train
finger snapping,nB3KjHjC0ZQ,0,10,train
wrapping present,nB41qBxulDQ,3,13,train
mowing lawn,nB6LBDHEnVQ,3,13,train
ski jumping,nB7ahCQ-uS0,0,10,train
giving or receiving award,nB9XLVYqy8Y,107,117,train
making pizza,nB9y9fwgZYg,1,11,train
catching fish,nBAXBy0wZ3c,26,36,train
flying kite,nBBmHSX9VT8,4,14,train
playing recorder,nBChgb7-r2c,400,410,train
