label,youtube_id,time_start,time_end,split
chopping wood,tVfchvUzaso,2,12,validate
playing cards,tVmk6ok_h14,216,226,validate
playing ukulele,tVolIfCU7io,103,113,validate
driving car,tVuop87KbDY,11,21,validate
washing hair,tWBzUrNQlZI,63,73,validate
tickling,tWLGgZrn5vI,27,37,validate
headbanging,tWbJSdswoc8,70,80,validate
presenting weather forecast,tWlJVMz96z4,22,32,validate
crawling baby,tX0uAdU6pgo,32,42,validate
riding a bike,tXjOdvOPSc4,5,15,validate
swimming butterfly stroke,tXnMdRo8cRw,6,16,validate
scuba diving,tXzVfxlx6yU,19,29,validate
scuba diving,tXzq4vvGabk,360,370,validate
blasting sand,tYZwisTl8vw,5,15,validate
snorkeling,tYcL5hKUGh0,2,12,validate
bouncing on trampoline,tZXlbce3YB8,193,203,validate
skiing slalom,tZazt1KDJU0,17,27,validate
swimming butterfly stroke,t_6JzUOAYeA,3,13,validate
stretching arm,t_vXABvh1nw,9,19,validate
reading book,taZtEzvkg3M,2,12,validate
golf driving,tahiCqWr6Jo,66,76,validate
playing bass guitar,taj4Rjy1x2E,0,10,validate
yawning,tbDNdocmg7Q,15,25,validate
filling eyebrows,tbGzBy5fDKs,258,268,validate
running on treadmill,tbpNDH45I7A,0,10,validate
tango dancing,tcP36vVwy_E,1,11,validate
spinning poi,tceqzaja4NI,194,204,validate
applying cream,tcqZLCH3TUQ,31,41,validate
busking,td7ZHHY8eKw,74,84,validate
playing badminton,tdSy9IyaaEc,136,146,validate
using computer,tdXTRo5gYBk,56,66,validate
playing kickball,tdbqHNKVaf0,120,130,validate
shaking hands,tdiuLmVuCKk,7,17,validate
changing wheel,tdmsFCJhPos,289,299,validate
push up,tdvTtuExYPc,321,331,validate
cleaning toilet,te95vjloon8,48,58,validate
playing recorder,teE8OIoOqJ0,63,73,validate
bartending,teETUlytNmU,211,221,validate
hurling (sport),teFC5zq-SQk,126,136,validate
grinding meat,tec79sCOXyA,12,22,validate
brush painting,tf94pMHeOic,14,24,validate
golf putting,tfOnayz-x1c,110,120,validate
making a sandwich,tftZ6_WcvKM,55,65,validate
massaging feet,tfznPIjHCO4,190,200,validate
washing feet,tgO5U1EXOA8,148,158,validate
playing clarinet,tgP093HA9TM,195,205,validate
dying hair,tgg1SmehWHI,106,116,validate
feeding birds,thJkxpPcgyY,52,62,validate
swimming breast stroke,thUp9Pe8elU,20,30,validate
eating burger,ticOgRaJ3V8,270,280,validate
hula hooping,tiqPxgLXVcY,9,19,validate
tobogganing,tj287GX5LB0,0,10,validate
clay pottery making,tjCCt9R_fUw,25,35,validate
digging,tjDYNGilyOc,7,17,validate
ice skating,tjLAg6Ph1WA,11,21,validate
dining,tjXMo3WKwj4,132,142,validate
sticking tongue out,tjduslfQJW4,3,13,validate
pole vault,tjfbiNp_3n0,3,13,validate
folding clothes,tkFZX1ElcrU,242,252,validate
eating doughnuts,tki6SMT90yI,43,53,validate
flipping pancake,tkv9hTAJFeg,3,13,validate
peeling potatoes,tlDdvmtVg20,1,11,validate
petting animal (not cat),tlWjTLpoWLw,0,10,validate
smoking,tmeWeaEXaN8,91,101,validate
smoking,tmfZ7kNfFHI,72,82,validate
sneezing,tmpm_LEp-Co,0,10,validate
motorcycling,tmqTdsqayYE,114,124,validate
knitting,tmvEEWQ4E4Y,38,48,validate
playing keyboard,tn8I0cOey5A,28,38,validate
milking cow,tnCsbozzJ4c,28,38,validate
playing harmonica,tnNsdkhFZ18,100,110,validate
tapping guitar,tnwb3XhnvBk,99,109,validate
folding paper,to87CqnsDFw,27,37,validate
cartwheeling,toC51M5xMU4,2,12,validate
sneezing,toHt6Emmh48,24,34,validate
skiing slalom,toIEBQlH4DI,5416,5426,validate
bending metal,toPmanguQZo,22,32,validate
high kick,tou4edMARHI,3,13,validate
jumping into pool,tpn5dlfJY7o,2,12,validate
surfing crowd,tpruGil1UCs,38,48,validate
doing laundry,tpv8GaLlTH4,59,69,validate
smoking hookah,tqBpaKUA4IQ,66,76,validate
scrambling eggs,tqyE7113p3w,94,104,validate
shredding paper,tr9lso-hVlE,4,14,validate
golf chipping,trGqULfUlW0,6,16,validate
dying hair,treyzEhuM_0,69,79,validate
bookbinding,trx6P_Hh6bk,75,85,validate
cleaning floor,tsFnmPTDeAY,2,12,validate
hockey stop,tt1qYsCGvEI,6,16,validate
fixing hair,ttBfQFfwOJ8,2,12,validate
jumping into pool,ttE_O0ER2-4,0,10,validate
shining shoes,ttMkzzndsFg,439,449,validate
shining shoes,tta3NJhi1Nk,4,14,validate
biking through snow,ttd1cc2ucYg,0,10,validate
golf driving,ttlgFX5vWO0,393,403,validate
changing oil,ttsCPzp217g,63,73,validate
dancing macarena,tuPLx-wFeAE,0,10,validate
waxing back,tuQLgJPfvfA,127,137,validate
passing American football (not in game),tuV-t305HBY,50,60,validate
cooking on campfire,tv47n4W_Bgo,33,43,validate
rock climbing,tv5sUDmBmqU,23,33,validate
swimming butterfly stroke,tvBeXq1GvVQ,3,13,validate
riding mule,tvGgWlJTaGA,57,67,validate
air drumming,tvkZCFum4lw,8,18,validate
exercising with an exercise ball,tvlYhyA47rU,68,78,validate
feeding fish,tvsZCXqeqEc,64,74,validate
skiing slalom,twElHBMruLQ,6455,6465,validate
eating ice cream,twPKbxKjh8g,31,41,validate
feeding birds,tweM6hUt2xU,16,26,validate
passing American football (in game),twzMs05FvWQ,0,10,validate
carving pumpkin,tx1UQx2h0Z8,18,28,validate
curling hair,txFUJ7yiWCg,133,143,validate
eating carrots,ty4UQlowp0c,31,41,validate
gargling,tyVMaN653ig,46,56,validate
whistling,tyajNPehoKI,148,158,validate
drinking beer,tyeLIzY0MJ4,11,21,validate
washing dishes,tysavewr8lc,19,29,validate
folding napkins,tzLMgcEzKyE,2,12,validate
blowing out candles,tzLqbJTkdyg,16,26,validate
shaking hands,tzdAkod9HJs,65,75,validate
spraying,u-0BPa-D6Z8,132,142,validate
drinking beer,u-14vIM3MxE,0,10,validate
petting animal (not cat),u-2dUczebCU,63,73,validate
texting,u-KYsZzzTpI,37,47,validate
trimming or shaving beard,u-XHr2KprtY,585,595,validate
bookbinding,u-pohRNlD6Q,241,251,validate
answering questions,u-xLgXHScxs,21,31,validate
grooming dog,u0Wc5Asuvrk,83,93,validate
blowing nose,u0Xy2mDtY2s,2,12,validate
playing volleyball,u14xcMsAsA0,55,65,validate
playing harmonica,u1BwfdNxFpM,1,11,validate
cleaning shoes,u26Og_qW-Uc,82,92,validate
feeding goats,u28VbezhwJY,20,30,validate
sniffing,u2s0kiGG7AU,11,21,validate
archery,u2uhrc0GBOo,34,44,validate
contact juggling,u3JigZZPHKI,11,21,validate
dancing gangnam style,u3MVWyVRR8E,109,119,validate
waxing eyebrows,u3ORPt2RWAI,36,46,validate
bobsledding,u3t1LyjsakQ,12,22,validate
grinding meat,u40B4vhkPF0,81,91,validate
tossing coin,u49-LUHIB9Y,28,38,validate
climbing a rope,u4Rm6srmIS8,19,29,validate
drop kicking,u4SSk4kWqLA,2,12,validate
washing feet,u4_AHcoJWX8,3,13,validate
cutting nails,u4sITQgf03I,9,19,validate
jumpstyle dancing,u4tNQHPIjIk,70,80,validate
riding mule,u538qaIeJOM,60,70,validate
filling eyebrows,u5RDwieSv-M,333,343,validate
baking cookies,u5nLbel8W6M,74,84,validate
contact juggling,u5t0vzBOM3U,20,30,validate
faceplanting,u5u9y_ltKCI,8,18,validate
brushing teeth,u5ynx8FusSA,116,126,validate
kicking soccer ball,u6G826lUrDw,0,10,validate
shooting basketball,u6PXN2gCiwY,5,15,validate
carrying baby,u6YyLrj9IJs,97,107,validate
riding mule,u7WQQRnsF80,124,134,validate
crawling baby,u7Yz8Ylls04,0,10,validate
waxing eyebrows,u7kxeykJamo,338,348,validate
garbage collecting,u7wLAddbr_k,12,22,validate
blowing nose,u8eA0iInAbo,4,14,validate
passing American football (not in game),u8nTL8iOUZY,23,33,validate
contact juggling,u8nnLxlWGOQ,3,13,validate
riding elephant,u8zlG-_OS_E,37,47,validate
changing wheel,u9-bcE2oy1M,134,144,validate
making snowman,u94z2C0J5Fo,0,10,validate
cooking sausages,u959kyRLWdQ,239,249,validate
sign language interpreting,u9D2x4iJkt8,78,88,validate
texting,u9G9RSgWqok,498,508,validate
spraying,u9IF-FFjSkM,190,200,validate
catching or throwing baseball,u9qR9c2HsA4,8,18,validate
sneezing,uATr0G0Encs,6,16,validate
brush painting,uB736aXkX5k,228,238,validate
riding mountain bike,uBTz56yZ5Sk,166,176,validate
javelin throw,uBXZoo3fHAQ,27,37,validate
folding paper,uBY6-8xxwMc,124,134,validate
tobogganing,uDYHvt0M5Ko,19,29,validate
skateboarding,uDsffngTR-I,65,75,validate
high kick,uDvm3QQr2oA,45,55,validate
playing cymbals,uE2PPoJgwqo,40,50,validate
making tea,uEJO1fK_wQc,15,25,validate
blowing nose,uEuG-ejXVuA,3,13,validate
playing cymbals,uFJh-BOMAzI,87,97,validate
whistling,uFRbqagmuX4,384,394,validate
playing cards,uFadiriKM0I,324,334,validate
feeding birds,uFqx8E4bcrI,4,14,validate
cooking chicken,uGICtTPcvA8,246,256,validate
smoking hookah,uGMvTQshv0I,1,11,validate
opening present,uGYHMmWETvs,41,51,validate
hammer throw,uGYm4GgHzkY,2,12,validate
tickling,uGlx7OhJMLU,19,29,validate
setting table,uGs2FEaUhzA,85,95,validate
bartending,uH4TF9gl21I,76,86,validate
flying kite,uHERxfY_li8,71,81,validate
golf putting,uHPFQyCCzv0,41,51,validate
dribbling basketball,uHR8pakSKkI,55,65,validate
making bed,uHuREVj98sI,24,34,validate
pole vault,uHy92Bfhdpw,1,11,validate
drop kicking,uISmKU00fOw,0,10,validate
waxing back,uIm1294SYhY,21,31,validate
playing cards,uJOO3dmTRpM,78,88,validate
sailing,uJrO6XxiAOw,428,438,validate
dodgeball,uKoEwvfS2Q0,338,348,validate
waxing eyebrows,uL1L9ocKCHM,94,104,validate
weaving basket,uL1wPyYdDkQ,1036,1046,validate
smoking hookah,uLLsMzfIeWE,155,165,validate
water sliding,uLQQ3cQ9pCg,36,46,validate
throwing ball,uLbYpeEELKk,9,19,validate
writing,uLrLun_gnwU,544,554,validate
applauding,uM3T4tShCNU,8,18,validate
eating ice cream,uMBxs4F5dwo,18,28,validate
ice skating,uMPx-9VySBM,18,28,validate
shaving head,uMhQ8GzHjHA,564,574,validate
breakdancing,uMkpvXvRV1U,125,135,validate
changing wheel,uMqc6JgpvPI,130,140,validate
salsa dancing,uMtGlIwGUgY,4,14,validate
laying bricks,uMzOeTKBlaY,132,142,validate
punching bag,uNyyGgVCLxo,64,74,validate
spray painting,uOwTzOEMyyY,130,140,validate
motorcycling,uPGlj9rb7DY,3,13,validate
playing basketball,uPMrdDdZ688,107,117,validate
feeding goats,uPa2H9FOvQ4,171,181,validate
reading newspaper,uPnEZd6wCtk,6,16,validate
playing kickball,uQCy7cZ6xPc,9,19,validate
marching,uQMDZWvjHVk,105,115,validate
punching person (boxing),uQRBFQp_i_U,143,153,validate
playing clarinet,uQk0V2_KliQ,815,825,validate
country line dancing,uRAMMKgs6vE,159,169,validate
long jump,uRMNTjtVQrw,3,13,validate
riding elephant,uRW4CskRCNc,78,88,validate
changing oil,uS-6gkaldIA,351,361,validate
parkour,uSYK3tZJYNc,53,63,validate
shaking head,uSb8iCL2LD8,0,10,validate
feeding birds,uSf-fq6V5do,1,11,validate
playing chess,uSscrX2Moas,83,93,validate
swing dancing,uTAdxmVRCrw,318,328,validate
eating spaghetti,uTe4Zv8IkjE,48,58,validate
playing keyboard,uTqS0rpvmFY,217,227,validate
strumming guitar,uVCeLpbT9P4,262,272,validate
golf putting,uWCtNXdW9hk,12,22,validate
riding mule,uWW7jSZfrYs,56,66,validate
riding unicycle,uWio4gFaNUM,215,225,validate
riding scooter,uWyJWpbVJOE,2,12,validate
playing monopoly,uXOHCPDifyo,115,125,validate
building shed,uXVEtJX-k2Y,51,61,validate
making pizza,uYJ95mRb-ms,37,47,validate
tapping guitar,uYZAjSSyI6Y,101,111,validate
waxing eyebrows,uYkyWRAaewM,139,149,validate
archery,uZ-pG-axjK4,481,491,validate
cleaning gutters,uZFdkXCQtvU,0,10,validate
skateboarding,uZJkAopGUgA,0,10,validate
picking fruit,uZdFNCADwDk,24,34,validate
strumming guitar,uZwQybkYxGU,41,51,validate
sneezing,uZyZTplG4eo,77,87,validate
ripping paper,u_IXdclQnPk,0,10,validate
playing cards,u_Q8DgwVSmA,631,641,validate
braiding hair,u_eaMA4pP_Y,362,372,validate
dodgeball,u_pPuntpxcg,245,255,validate
shoveling snow,u_xQQu2tOn0,2,12,validate
playing trumpet,ua6OLN1mbZE,139,149,validate
waxing chest,uaCBBhKR5PE,127,137,validate
reading book,uazvUxVJ4u0,19,29,validate
jumping into pool,ub0U7OrXP_E,17,27,validate
high jump,ubEsdGYQRXs,0,10,validate
playing bagpipes,ub_oR54uQYY,72,82,validate
making a sandwich,ubihjlgB_Yg,28,38,validate
biking through snow,uc67mNBQRAg,2,12,validate
playing squash or racquetball,ucbC3WS58qQ,4,14,validate
playing harp,ucm_elXD0Dw,1,11,validate
driving car,ucryIr1eZis,6,16,validate
sailing,uczY0dCCtAE,6,16,validate
drop kicking,udEsPNoiJR4,12,22,validate
passing American football (not in game),udLMOf77S3U,4,14,validate
playing guitar,udWm9sdOD2M,13,23,validate
capoeira,udmG4gLusgE,62,72,validate
water sliding,uenQHOs4DUc,1,11,validate
juggling balls,ufND1hxYBCo,29,39,validate
waxing legs,ufXJjbXdPMQ,409,419,validate
push up,ufmAkef7k7M,21,31,validate
bobsledding,uftReOMM9-A,63,73,validate
dancing gangnam style,ufxTA-E0zd8,387,397,validate
punching bag,ugkO-nQfvSo,9,19,validate
ripping paper,uh11r4fTWt0,78,88,validate
cracking neck,uh6B5l7fbpY,22,32,validate
playing ice hockey,uhA64isFmBE,41,51,validate
petting cat,uhVjg7-2wLs,38,48,validate
breading or breadcrumbing,uhchZ37Jg5I,113,123,validate
blasting sand,uhjHZYHyC2Q,51,61,validate
clay pottery making,uiUvjgrn5Qo,11,21,validate
playing didgeridoo,uj5xYWZrxCI,28,38,validate
training dog,ukH4Li1VbbY,6,16,validate
rock climbing,ukM08t9JX6g,84,94,validate
playing drums,ukNrgVjfNUI,157,167,validate
slacklining,ukQWQ--cd7o,3,13,validate
water skiing,uk_AMOhdEko,34,44,validate
hopscotch,ukfxgFvRVq8,35,45,validate
grooming dog,uku8avuUVuA,0,10,validate
playing cymbals,ulB6EXqOVxg,103,113,validate
massaging person's head,ulHNkDqkkPE,165,175,validate
front raises,ulPZbXr-X20,2,12,validate
mowing lawn,ulRzHOcDUgA,10,20,validate
cleaning shoes,uloClGoCKTI,102,112,validate
shoveling snow,um4kPpZSxaQ,3,13,validate
playing trumpet,umQ5vv15kg4,86,96,validate
juggling fire,umd-9rS3hQg,22,32,validate
hockey stop,umhk5QIRnLo,93,103,validate
slapping,umiYHGrB23M,8,18,validate
sharpening knives,unVvmmsTlO0,0,10,validate
grinding meat,unyHZjX-Vq0,32,42,validate
side kick,uo4vnbfxyIw,3,13,validate
swinging legs,uoI7gCwHyog,1,11,validate
vault,uoMmadxXfG8,21,31,validate
hitting baseball,uoRO19PQEWA,33,43,validate
braiding hair,uoxZarWopVk,3,13,validate
headbutting,uozo0l3Wtqg,4,14,validate
cleaning pool,up4lih8Zl9k,48,58,validate
using remote controller (not gaming),upQxczVmRRI,42,52,validate
making a sandwich,upRqEV5VNAY,86,96,validate
dribbling basketball,upXS1qv56Ww,77,87,validate
training dog,upcM9CTm-MQ,6,16,validate
ripping paper,upef7-Ax0MQ,7,17,validate
writing,upsu2XoqoFM,53,63,validate
folding napkins,uqJBql_H4wk,222,232,validate
riding mountain bike,uqKcrYieY6s,199,209,validate
making sushi,uqUl7myFRhM,14,24,validate
riding scooter,uqWXlad_ICE,0,10,validate
getting a tattoo,uqZMZhsCzVA,19,29,validate
picking fruit,ur3suZn60rQ,6,16,validate
plastering,ur5Hfd3R7iM,133,143,validate
tapping guitar,urERydUgnUQ,183,193,validate
riding mule,urN2d8daUtU,49,59,validate
throwing ball,urQ0PcD2-RU,116,126,validate
exercising with an exercise ball,urR8lzya90g,20,30,validate
exercising with an exercise ball,urqAl2DAlwk,46,56,validate
catching or throwing frisbee,ursxaisH0eI,4,14,validate
swing dancing,us2NnCiSuWY,253,263,validate
eating ice cream,usHuufTQ1P0,3,13,validate
pumping gas,usN-P2La1I0,2,12,validate
balloon blowing,usS8EiNMYYU,875,885,validate
playing tennis,us_pXO_vwPc,31,41,validate
shearing sheep,ushkZG26iOs,12,22,validate
cleaning gutters,usiVk_8WlEE,190,200,validate
shaking head,ustVqWMM56c,16,26,validate
drinking beer,ut4cAWBG1MI,3,13,validate
marching,utF4vi3CXwE,96,106,validate
playing bagpipes,utoq4gnDkS8,85,95,validate
eating chips,uu5CsLQuzN4,5,15,validate
recording music,uuEauvD3CD8,119,129,validate
presenting weather forecast,uuK9LcPc1g8,100,110,validate
playing saxophone,uukFI6uF-Uk,45,55,validate
blowing out candles,uuycvUFouGc,20,30,validate
crossing river,uvPzX-Ti3cY,3,13,validate
peeling apples,uvS7vcxtZMA,0,10,validate
riding or walking with horse,uvjZWT-5e78,221,231,validate
playing guitar,uvsjCiCNZi4,45,55,validate
bowling,uwpF9_eAS7I,125,135,validate
garbage collecting,uxPQEfYNFPk,14,24,validate
crossing river,uxQgQCSxEBM,0,10,validate
sanding floor,uxRlGWiGjD8,13,23,validate
bookbinding,uxl6HFwuWEo,358,368,validate
building shed,uxn0-HU22qA,12,22,validate
grooming horse,uyR2PKCKpww,2,12,validate
country line dancing,uyRnYGmK2XM,20,30,validate
shaving legs,uyZ33zyffSA,6,16,validate
hammer throw,uyaXfh6DSkk,60,70,validate
playing paintball,uysAPEUpe7I,57,67,validate
juggling balls,uz8NGRHEHKg,5,15,validate
making a cake,uzE1-ud-Ho4,70,80,validate
ironing,uzJz88eLR0w,36,46,validate
playing harmonica,uzfmQ8RefVE,4,14,validate
playing cricket,uzrpHMy0h_c,55,65,validate
passing American football (in game),uzsJgLcvHoQ,226,236,validate
juggling balls,uzwcBTYabJQ,0,10,validate
situp,v-58SbMsKSM,3,13,validate
riding mule,v-FQSnLibok,175,185,validate
catching or throwing frisbee,v-YI47Q0Mv4,0,10,validate
passing American football (not in game),v-ZEq3u46yI,10,20,validate
feeding fish,v0PdeB-b7kM,13,23,validate
kicking field goal,v0QLPZBKRUM,4,14,validate
exercising with an exercise ball,v1AK_IIYM64,3,13,validate
making bed,v1E7FRUo6YU,164,174,validate
snorkeling,v1n5vzkjLMg,19,29,validate
fixing hair,v2EJpVugxqM,4,14,validate
planting trees,v2FaLi04hdI,14,24,validate
water sliding,v2Uysg_Sl70,4,14,validate
shoveling snow,v2ZxNLIgE10,8,18,validate
brushing teeth,v2lhU-CtJQc,0,10,validate
push up,v35dzA0Qdg0,37,47,validate
riding scooter,v3huVwrvWE4,3,13,validate
petting cat,v4FPCXxS4OU,6,16,validate
grooming horse,v4SI60JZnI4,181,191,validate
folding paper,v4kmfcwoKTQ,110,120,validate
playing volleyball,v4th8gR4ueA,66,76,validate
eating burger,v589n1cuWK0,88,98,validate
feeding goats,v5Bl68y5ra0,6,16,validate
push up,v5UfN6dUVcs,19,29,validate
brush painting,v5bZTJoS26s,322,332,validate
golf chipping,v5cBr57a4ng,114,124,validate
archery,v66KBZB9N-A,0,10,validate
snorkeling,v6DQw3TyzDs,106,116,validate
washing feet,v6MXPJ2E0Vs,12,22,validate
plastering,v6T3vdM675A,23,33,validate
tasting beer,v6iqztjFdZs,195,205,validate
using segway,v7DhQiuKEd0,43,53,validate
ironing,v7LXDGfSFyQ,63,73,validate
stretching leg,v7yobVKtMi4,52,62,validate
playing accordion,v81yYiZTOtw,55,65,validate
slapping,v82SRjsxORg,20,30,validate
playing cello,v8P7a6ukH74,88,98,validate
grinding meat,v8Zkdsfk42U,174,184,validate
watering plants,v90kFjBrMy0,22,32,validate
clay pottery making,v9QUmfQvBc0,44,54,validate
swinging on something,v9QyAXeXCPY,15,25,validate
parasailing,v9oybAmFFzA,129,139,validate
parasailing,vADGM_-_5NU,94,104,validate
eating carrots,vALzTXrF5xk,22,32,validate
playing clarinet,vAMKsQT0LPo,1,11,validate
playing keyboard,vATDIXjOABQ,37,47,validate
unboxing,vAn26RidT1Q,49,59,validate
stretching arm,vB4_G8D_bnA,3,13,validate
swimming backstroke,vBJ2bEAjIRc,445,455,validate
water skiing,vBMVElFzyE0,220,230,validate
skipping rope,vBgzbFRZqFE,124,134,validate
presenting weather forecast,vCDvnBv3qK0,72,82,validate
archery,vCV2BCbibRc,2,12,validate
doing nails,vCgHfQoxCww,227,237,validate
zumba,vCjj3nmTERw,83,93,validate
giving or receiving award,vDEKCyv2XII,19,29,validate
swimming breast stroke,vDLLwcZSbyA,20,30,validate
opening bottle,vDYKtFCxbgg,3,13,validate
feeding goats,vDhFOLo_F54,35,45,validate
braiding hair,vDn56kJaQbA,61,71,validate
jetskiing,vE3NNRhsoZk,146,156,validate
playing ukulele,vE6Cnt7XJrg,26,36,validate
dying hair,vE6rvDnYHn4,187,197,validate
playing bagpipes,vE8fcJI4lNY,76,86,validate
surfing crowd,vENkm251kxw,15,25,validate
skiing crosscountry,vEv4FfJo23I,7,17,validate
crawling baby,vExqb90gg-Q,63,73,validate
scuba diving,vF-Z-70QAHg,0,10,validate
brushing hair,vF-nfOxhiCQ,51,61,validate
eating doughnuts,vF1bLkU-QfM,30,40,validate
plastering,vF60nHvjf84,185,195,validate
getting a haircut,vFqps-hxHxY,24,34,validate
playing piano,vFy8ag753ow,23,33,validate
folding paper,vFyuCAZg4QY,66,76,validate
belly dancing,vFzmTp8GfuU,158,168,validate
singing,vG93N2iSxl4,117,127,validate
texting,vGUUKLY2vJw,31,41,validate
feeding birds,vGqQbZMmf8A,3,13,validate
opening bottle,vH-6RKqfT_c,1,11,validate
crying,vHK9BhZM5gw,34,44,validate
playing accordion,vHLLAEj3Cl8,0,10,validate
tobogganing,vHc03KIsrcM,32,42,validate
drop kicking,vI8Vp2-gfiU,14,24,validate
stomping grapes,vI9xWy69vQM,53,63,validate
sanding floor,vIBEYjqXyag,41,51,validate
playing harmonica,vIcbepfGMtg,1,11,validate
scrambling eggs,vJ2jt_bvE78,51,61,validate
skiing slalom,vJ9f9SSRapc,93,103,validate
drinking shots,vJCYrv-0ieo,2,12,validate
hammer throw,vJc_Yjqb5As,24,34,validate
riding mountain bike,vJklL9kldYk,0,10,validate
spray painting,vJwOe_xs6yY,89,99,validate
washing hair,vKVVT_k0Jv4,135,145,validate
belly dancing,vKjgKN76_h4,53,63,validate
