label,youtube_id,time_start,time_end,split
spinning poi,UpGITNzQdLo,104,114,train
hula hooping,UpKz3cBJbkE,1,11,train
swimming backstroke,UpLr5YwXKKg,24,34,train
sword fighting,UpMONFskyS4,830,840,train
rock climbing,UpMQ0WIBMC8,32,42,train
zumba,UpN7x9Eyp1Y,413,423,train
cheerleading,UpNV-zMX8xk,268,278,train
catching or throwing baseball,UpNeeIumyxc,2,12,train
front raises,UpNgY0PFQXg,22,32,train
marching,UpNkX58bhR8,104,114,train
belly dancing,UpNvGpDvDiA,17,27,train
feeding fish,UpO9GRiSyLw,234,244,train
sailing,UpOQo__CbKM,282,292,train
dribbling basketball,UpQf2HR6i-M,0,10,train
smoking hookah,UpS56BCg_1k,0,10,train
waxing eyebrows,UpT4ScXfIao,2,12,train
changing oil,UpWNwD_96d0,352,362,train
swinging on something,UpWYlhEy6Zs,0,10,train
clean and jerk,UpXRl3OO2rc,2,12,train
squat,Up_48p-BMug,6,16,train
lunge,Up_UKqHmE0w,0,10,train
playing bass guitar,UpcNV9h6-6w,36,46,train
playing badminton,UpdpH5MigzQ,223,233,train
sneezing,Upfdvn8G6Aw,7,17,train
playing saxophone,UphiS3x86dc,158,168,train
tobogganing,UpiylAA5jGQ,7,17,train
eating chips,Upld5zOnY6k,4,14,train
biking through snow,UplmpokF8bg,92,102,train
tying bow tie,UplrZwzm1BM,8,18,train
belly dancing,Upm0YYZYdvA,122,132,train
juggling fire,UpmmPhX1d2w,222,232,train
doing laundry,UpnLJPoHxEM,0,10,train
eating watermelon,UpnhHyUdR9w,10,20,train
laughing,Upp6O81gDDc,45,55,train
air drumming,UptICk4NDdk,130,140,train
roller skating,Upu_sWUZ1aM,31,41,train
clapping,UpvImjtHX30,13,23,train
cooking sausages,UpwwUjAw32Y,107,117,train
unloading truck,UpyD3zMKBi0,136,146,train
spray painting,UpyZdTZnVEo,7,17,train
windsurfing,UpyqHdrPlbU,136,146,train
using computer,UpzaSyNB-6g,82,92,train
playing badminton,Uq-_sn1r96I,17,27,train
tai chi,Uq2Iel9wLPw,90,100,train
celebrating,Uq36icwOY7o,20,30,train
using segway,Uq5j0jW3Uho,126,136,train
filling eyebrows,Uq6rwsqwdmw,825,835,train
playing saxophone,Uq8NsC3pQiw,219,229,train
abseiling,Uq8scLcYh6M,4,14,train
pumping fist,Uq99S4UR7Wk,58,68,train
crossing river,Uq9TdXPA6ho,1,11,train
canoeing or kayaking,Uq9W-KPJazg,6,16,train
dancing macarena,Uq9Y7TmbekQ,48,58,train
tobogganing,Uq9eAo2oAQ4,2,12,train
playing piano,Uq9tXJf6Br0,28,38,train
giving or receiving award,UqCp4cWRML0,93,103,train
opening bottle,UqHPU2QtRrQ,0,10,train
stomping grapes,UqHTu92Pn8E,0,10,train
playing keyboard,UqIgJy_eaFk,3,13,train
playing trombone,UqKkoXuZGIc,18,28,train
clean and jerk,UqMKmF8-68w,41,51,train
golf driving,UqMa4_vJvUM,67,77,train
jetskiing,UqMf8ljTNCE,180,190,train
yoga,UqMh4SRnd9E,510,520,train
high jump,UqNDNAZ6Meg,3,13,train
texting,UqNJpJx5-tg,1,11,train
brushing hair,UqNK-1wovoQ,0,10,train
petting cat,UqOWl2mqtzo,41,51,train
skateboarding,UqPaayUYGe8,6,16,train
motorcycling,UqPcXuxaqJk,172,182,train
playing clarinet,UqQWGP7clvs,288,298,train
smoking,UqS1TG3qgUo,73,83,train
kicking field goal,UqSciEh-pyw,0,10,train
shuffling cards,UqSs52P3fFI,102,112,train
dunking basketball,UqTTzNb5pe8,3,13,train
playing harp,UqTjOTQmek4,608,618,train
juggling fire,UqXwdPRe_Mc,75,85,train
playing violin,UqY-Q1WcvX0,228,238,train
bobsledding,UqY3eA44t9E,36,46,train
drinking shots,UqYybWRYVNc,123,133,train
playing cards,UqZEMTIR-aE,146,156,train
high jump,UqZhKjaUX4w,3,13,train
hurling (sport),Uq_pdIbGPDs,30,40,train
making tea,Uqhd9Z2azYg,36,46,train
feeding fish,Uqiczas8TMc,15,25,train
grooming dog,UqlzO0nBo2E,9,19,train
clean and jerk,UqnGqP2qXfE,4,14,train
playing harp,UqpoSsJW1Q0,197,207,train
tying knot (not on a tie),UqqVA3Ujhjc,20,30,train
trimming or shaving beard,Uqql5NKW0Lg,115,125,train
filling eyebrows,UqreFO_AERg,47,57,train
biking through snow,Uqt4BmYi88w,190,200,train
spinning poi,UqucsCI7DxY,12,22,train
curling hair,UqwxXI8wvFo,117,127,train
skiing crosscountry,UqxKYYCxm2g,86,96,train
climbing tree,UqxWTN3_7Rs,0,10,train
pushing cart,UqyGw0531sE,4,14,train
catching fish,Ur-UwjPylFw,3,13,train
blowing glass,Ur1aawzVL60,5,15,train
skiing (not slalom or crosscountry),Ur2A9KhTIsM,45,55,train
balloon blowing,Ur2MLSo_UjI,106,116,train
front raises,Ur2U8dXWoko,2,12,train
washing dishes,Ur3LpRtyCvs,24,34,train
golf chipping,Ur3iO70Ze6Y,38,48,train
hurling (sport),Ur3wLFW5ya0,3,13,train
squat,Ur4BvaIqj_A,38,48,train
contact juggling,Ur7BEpDGOpI,12,22,train
watering plants,Ur9YMpYMIvI,26,36,train
breakdancing,UrA87ZSGnNs,199,209,train
pushing car,UrB5TVYsM9M,4,14,train
springboard diving,UrChg4d9bnw,2,12,train
hurling (sport),UrDI8GiHF7o,210,220,train
tapping guitar,UrFjzJEJt9Y,115,125,train
opening bottle,UrGa1hiDPiM,23,33,train
doing aerobics,UrGxpEuhkZQ,42,52,train
walking the dog,UrJLPjXyxlo,115,125,train
tapping pen,UrK1MJnqmDM,140,150,train
laying bricks,UrKSbdi-miU,92,102,train
robot dancing,UrM-DZGr-bs,0,10,train
tap dancing,UrN4ivtWC-Q,73,83,train
playing bass guitar,UrOx3NOmcc8,161,171,train
javelin throw,UrPJ-gFj2sI,7,17,train
playing squash or racquetball,UrPX6t81CoE,10,20,train
tap dancing,UrQ1xiVArrM,51,61,train
bench pressing,UrRfvF19DxA,4,14,train
blasting sand,UrTY8dgWSIs,112,122,train
feeding fish,UrUBni5-jAI,42,52,train
diving cliff,UrUSr5npGwU,11,21,train
folding paper,UrUiTfSQImU,103,113,train
motorcycling,UrUjoi2BcVg,34,44,train
eating burger,UrVSPS1SyvA,44,54,train
making sushi,UrVtQr61IuY,7,17,train
tossing coin,UrWU_52LNFg,68,78,train
driving tractor,UrX2C4bVNA4,29,39,train
ice skating,UrXIhVMIddI,9,19,train
capoeira,UrXUAhpiMyk,21,31,train
making snowman,UrXlC_pLqhk,16,26,train
catching or throwing baseball,UrXvma06F4E,2,12,train
riding or walking with horse,UrZ6r32r7N0,27,37,train
archery,UrZBJvqDxqg,6,16,train
pole vault,Ur_Zyi4GpZI,2,12,train
tai chi,Urbue6RpzEM,0,10,train
catching or throwing frisbee,Ure3paeZeKk,1,11,train
headbutting,UreaI0g8U04,4,14,train
sword fighting,UreiPxrqpAo,10,20,train
blasting sand,Urfo_aSAhO4,150,160,train
shaking hands,UrgC7HhYLXU,133,143,train
egg hunting,UriTlvF-RbI,63,73,train
laying bricks,UrjgEa350GM,5,15,train
bee keeping,Urjlqrpja4Y,185,195,train
bookbinding,UroLmai7quE,1983,1993,train
ice climbing,Urqp902Lcsg,173,183,train
folding napkins,UrrizxWH6N8,57,67,train
pushing car,UrrwkjvyS_0,23,33,train
washing dishes,UrtX0-5PVSo,65,75,train
eating chips,UruRuehmhHQ,3,13,train
making bed,UrucFR__-UU,555,565,train
snowkiting,UruqaANWPIo,42,52,train
playing cards,UrvE8uQJO0s,211,221,train
using segway,UrwXJf5QK_k,2,12,train
opening bottle,Urx55Ixq20I,25,35,train
eating chips,Us08YVKYYyM,5,15,train
making jewelry,Us0WKGW3fG0,211,221,train
playing ukulele,Us0YPCnYNcA,13,23,train
washing dishes,Us17QDET2OU,2,12,train
assembling computer,Us1EUNPP1Z0,581,591,train
playing trumpet,Us1hczyaBSQ,2480,2490,train
feeding goats,Us47yX7DOvY,4,14,train
drinking shots,Us5HBT2Exfo,147,157,train
water sliding,Us7JZ21q3Dw,3,13,train
playing squash or racquetball,Us7rsTqcfTU,130,140,train
eating ice cream,UsCOQt5xb9g,112,122,train
surfing water,UsFLmzlbJOw,209,219,train
golf driving,UsFmfzH-K7s,11,21,train
playing cello,UsHdCaNYgQ8,20,30,train
hula hooping,UsHf3MxMmvI,1,11,train
skiing slalom,UsIdreoYStI,12,22,train
yoga,UsK4VDl2U8c,35,45,train
playing paintball,UsK6l8wFR-E,192,202,train
riding mechanical bull,UsKOMQofG2o,13,23,train
playing trombone,UsL8iBIdxv0,15,25,train
tai chi,UsLv84tWtpQ,629,639,train
robot dancing,UsMk9mHoh3A,38,48,train
folding paper,UsNes9lZPzA,11,21,train
frying vegetables,UsNxfrjV6Fk,475,485,train
yoga,UsOmg-yqkzY,201,211,train
shearing sheep,UsTw9pax2sw,0,10,train
spinning poi,UsUFsaovqAs,4,14,train
spraying,UsUOwKdvERE,264,274,train
pushing car,UsW6V4nwKpY,235,245,train
massaging back,UsYkwxHStUc,77,87,train
swinging legs,UsZ6TQSDKgI,48,58,train
side kick,UsZW5IvnI0A,0,10,train
tobogganing,UsZpiBn7JLg,16,26,train
dunking basketball,UsaHQ1po0ME,123,133,train
hugging,UsasPOtJpgg,104,114,train
filling eyebrows,UsblUfxU8WI,62,72,train
massaging person's head,UscHU-lMZEU,3,13,train
catching or throwing softball,UsdQvG3hhZg,2,12,train
cleaning gutters,Usdn87J1Ybs,34,44,train
playing cymbals,UsdoUjuczY4,17,27,train
checking tires,Ush-yTFVe34,328,338,train
cleaning floor,Usi-sWjOsJk,30,40,train
texting,UsiP1gWu3AY,188,198,train
crying,UskiO3VUD9c,4,14,train
flipping pancake,Usm61_5kZTQ,0,10,train
giving or receiving award,UsnrFaMTv1Q,214,224,train
shaking head,Ust4U6DgdJQ,9,19,train
throwing discus,UstZfXDFjn0,9,19,train
folding paper,UstrNn68ajw,186,196,train
hammer throw,Usu6HNlit1w,7,17,train
swimming breast stroke,UsuUy0ZXWfI,64,74,train
celebrating,Usuxm5bQACA,399,409,train
playing ice hockey,UsvlfKXvoP8,234,244,train
throwing discus,UswmlLz6ZBw,1,11,train
kicking field goal,UsyU_3G23_Y,0,10,train
clean and jerk,UsyvpTvWct4,11,21,train
sled dog racing,Ut-LqAstrTg,207,217,train
front raises,Ut09ow5T26Q,639,649,train
playing drums,Ut0ZDuVaUDo,13,23,train
golf chipping,Ut0cB7cbo6w,37,47,train
contact juggling,Ut5w3gzJaEs,211,221,train
blowing nose,Ut7qL4BLvOg,83,93,train
playing cello,Ut7x9j0jNj4,7,17,train
exercising with an exercise ball,Ut88ImQLPq8,25,35,train
washing dishes,Ut8bXGGnx08,163,173,train
capoeira,Ut9ya-FiFZc,45,55,train
presenting weather forecast,UtAKhUM5bjw,99,109,train
dancing gangnam style,UtB0YkKHFRU,2,12,train
applauding,UtB0w26naOU,26,36,train
riding or walking with horse,UtCEOwujQHo,150,160,train
stretching leg,UtCJU4dqqWs,2,12,train
pumping fist,UtETVQnoLSM,0,10,train
taking a shower,UtEkfgiIMtQ,4,14,train
playing keyboard,UtJjwDeZXtE,19,29,train
bench pressing,UtMaHq2r1zU,1,11,train
sharpening knives,UtNnhI0OVR8,44,54,train
skiing (not slalom or crosscountry),UtS9FiHbnyw,0,10,train
ski jumping,UtTRUGpJgSE,1,11,train
diving cliff,UtTvmYWcLZg,12,22,train
shaving legs,UtV69uNmzlE,7,17,train
barbequing,UtW2b00YAwc,165,175,train
dying hair,UtY0TLyRAqs,145,155,train
long jump,UtYhGzL76z8,12,22,train
massaging back,UtYsnAI6v78,816,826,train
planting trees,UtZM0HZg-Jk,38,48,train
snorkeling,Utb_i44jWJ8,287,297,train
clean and jerk,UtdWASK1w5I,25,35,train
bungee jumping,UtdZwNI_lsk,81,91,train
running on treadmill,UteYZ-rFAME,33,43,train
fixing hair,Utgx-uqDmhg,144,154,train
breakdancing,Utj0u7McgKc,2,12,train
knitting,UtjI1eN35kY,156,166,train
playing violin,UtjiEs2io4I,24,34,train
bungee jumping,UtjloBHjlfY,15,25,train
belly dancing,UtjtKE-JKTQ,48,58,train
hopscotch,Utk-29_CEes,16,26,train
long jump,UtkSmWOBzKg,4,14,train
playing bagpipes,UtkSp8TPSdk,39,49,train
playing drums,UtkYKyp3SdE,725,735,train
riding scooter,UtkuyqRXiUI,6,16,train
rock climbing,UtkwsCOUzLo,8,18,train
scuba diving,UtkzIxibAKE,19,29,train
roller skating,UtlO1EC8ARI,268,278,train
eating hotdog,Utltm8K_MRA,1,11,train
climbing ladder,UtmHp5_xG60,137,147,train
shoveling snow,UtmigUKjb74,115,125,train
canoeing or kayaking,Utn_KLyk2Ts,127,137,train
capoeira,UtndDzAU2iY,50,60,train
tobogganing,UtnpD-nHBB8,15,25,train
crawling baby,UtoM8JXA6F4,0,10,train
riding mechanical bull,UtpNztQjGto,7,17,train
dribbling basketball,UtuBT0w9jos,59,69,train
using segway,UtvQ3ml6yCw,0,10,train
cooking chicken,UtwA9Qx75gc,131,141,train
triple jump,Utwuo2ir3uc,2,12,train
playing basketball,Utx2MfU_ZDI,7,17,train
motorcycling,UtxsZMek6V0,31,41,train
jetskiing,Uu07uHsnivM,100,110,train
flipping pancake,Uu0iQ46HR-M,14,24,train
jetskiing,Uu1QNh4CEGk,211,221,train
dancing gangnam style,Uu65xZKZ3pM,7,17,train
yoga,Uu6vuTgyXlU,2,12,train
playing paintball,Uu7IfM1h404,4,14,train
walking the dog,Uu7WpWmLhpg,2,12,train
vault,Uu7agX17eEg,6,16,train
waxing back,Uu7d6PU1bCA,30,40,train
yoga,Uu7fAT9SQvo,146,156,train
capoeira,Uu7uJx7P04E,146,156,train
dancing ballet,Uu8Dsw5ehR4,46,56,train
playing recorder,Uu8buURZYxg,173,183,train
playing cards,Uu8wFJVUs8U,66,76,train
blowing glass,UuB1gX9QmDI,241,251,train
eating burger,UuBEqVwGFc8,97,107,train
motorcycling,UuBQVcs_cac,10,20,train
tapping pen,UuEH4wp_mUk,104,114,train
sharpening knives,UuGx1KmJcHg,44,54,train
cutting watermelon,UuJoKILsAJQ,232,242,train
throwing discus,UuNHXBNtzSY,41,51,train
passing American football (in game),UuNJ4XrbmHY,1,11,train
high kick,UuNc3fCKYQU,3,13,train
capoeira,UuO78ilkUIg,96,106,train
tying knot (not on a tie),UuPBR3hWRXM,62,72,train
driving tractor,UuPS6wWO54w,21,31,train
vault,UuPUZ_cQi4Y,2,12,train
opening bottle,UuRCfQTVUDE,4,14,train
unboxing,UuSElGWQUvk,53,63,train
grooming horse,UuTTdngcH4A,15,25,train
barbequing,UuTyB_eIPjc,291,301,train
jogging,UuXMiz9mANo,17,27,train
roller skating,UubCWCGtRZE,1286,1296,train
sneezing,Uueg1nLZGlM,41,51,train
playing basketball,UufjXFujdWo,15,25,train
somersaulting,UuhAtq1rhcs,0,10,train
climbing tree,UujbpZ7z8GY,20,30,train
flipping pancake,UulEUkXUIpQ,29,39,train
playing recorder,UupRK910bsI,49,59,train
biking through snow,Uupin44Xw_M,4,14,train
playing recorder,UupuW66g7yc,18,28,train
canoeing or kayaking,UuvUW1kSsYI,5,15,train
getting a haircut,UuvdWA_qDUg,360,370,train
yoga,Uuvlg30Q9Nw,123,133,train
cleaning windows,Uv0dt_-fWJU,33,43,train
sticking tongue out,Uv1-5vl8WlQ,0,10,train
playing guitar,Uv3rQf5eT_w,2,12,train
disc golfing,Uv77V-v__nI,1,11,train
washing feet,Uv8Z1dNCwrc,79,89,train
eating chips,Uv8kSHNipzc,0,10,train
parasailing,Uv8rmGs-_C8,12,22,train
drinking,UvAPtJSJrF0,346,356,train
skiing slalom,UvB8PEHQ6mY,197,207,train
blowing nose,UvC-EG54jII,0,10,train
hammer throw,UvCzHlhUHOQ,7,17,train
playing basketball,UvDFR609uyY,29,39,train
kitesurfing,UvFy7uNC554,65,75,train
shot put,UvJLByU8lx8,2,12,train
cleaning floor,UvJzmqi6kGo,49,59,train
riding mule,UvK4TBqrPr0,10,20,train
catching or throwing frisbee,UvLFRkMEaNI,47,57,train
playing clarinet,UvLlnPTljN8,139,149,train
playing didgeridoo,UvLpBfPdLPI,194,204,train
finger snapping,UvO63I2VXQI,7,17,train
eating spaghetti,UvOB2_nrXkQ,610,620,train
assembling computer,UvOhsfajv4g,212,222,train
arm wrestling,UvPVFKUd9VA,13,23,train
high kick,UvROZltKFv0,33,43,train
playing cards,UvRrZXdbGRM,44,54,train
stretching leg,UvRxu6ptW-Q,278,288,train
ice fishing,UvUHivmX50o,151,161,train
garbage collecting,UvUhZ-4x7Wc,11,21,train
capoeira,UvUkGY98fZM,32,42,train
country line dancing,UvVC1iFUgnU,43,53,train
exercising arm,Uv_JrGsnGR4,4,14,train
swimming backstroke,UvcHfeBOBo8,15,25,train
arm wrestling,UvcNGBTxWQI,13,23,train
playing clarinet,UvcVtwd1QYM,4,14,train
dancing macarena,Uve3oxwnQU0,17,27,train
disc golfing,UvevLv3l6ek,226,236,train
trapezing,UvftehUsh9A,2,12,train
catching or throwing frisbee,UvikZkD9FHA,9,19,train
cleaning toilet,UvjzzZuKPTI,53,63,train
kitesurfing,Uvk7H5LywZs,1,11,train
testifying,UvnKHfj0Pjw,157,167,train
kitesurfing,UvoI_UCg2i0,11,21,train
trapezing,UvqIshMVtIk,2,12,train
eating chips,UvqTEfnchAc,167,177,train
doing laundry,UvrUzUX28mY,70,80,train
barbequing,UvrzMVxy--c,296,306,train
carving pumpkin,UvszUrwsFaM,281,291,train
jetskiing,UvuDvSrFDYc,76,86,train
eating cake,UvuXGSbhUcE,32,42,train
doing aerobics,Uvw5heO1lK8,15,25,train
scuba diving,UvwTmKg-qkQ,23,33,train
riding mechanical bull,UvwuVZrRT5Y,1,11,train
dancing charleston,Uvz_EqmnZqM,156,166,train
dunking basketball,Uw150-I_apI,1,11,train
hula hooping,Uw2KWqQzbIM,18,28,train
skiing (not slalom or crosscountry),Uw5JUqST1sw,37,47,train
hammer throw,Uw7DuTxgx38,1,11,train
