label,youtube_id,time_start,time_end,split
sailing,h1SM1ArgB0E,34,44,validate
ski jumping,h1YBYW1KKj0,0,10,validate
javelin throw,h1lzLWYSjmU,14,24,validate
climbing tree,h2LC_ArzOxU,0,10,validate
swimming backstroke,h2e1WsPqf4I,68,78,validate
using remote controller (not gaming),h2kSo2qOQNA,190,200,validate
playing monopoly,h3T3piqz3RU,24,34,validate
playing violin,h4A9pRoceIQ,41,51,validate
kicking soccer ball,h4IbRCJ7N3E,9,19,validate
waxing legs,h4U7QKd6i2M,159,169,validate
cartwheeling,h4i6EtHHemk,26,36,validate
bungee jumping,h5Vy8ithbsc,51,61,validate
cooking egg,h64PNsTBTH4,8,18,validate
playing piano,h6A4REQB02U,28,38,validate
swimming backstroke,h6L6_CGk284,7,17,validate
archery,h6d2C-RWOTw,3,13,validate
surfing water,h723ANamgDY,11,21,validate
holding snake,h7BsUTcrKt4,28,38,validate
playing controller,h7FdjfHeMlI,283,293,validate
cleaning pool,h7GhcWGMrYE,46,56,validate
yoga,h7RkRYQvZKA,45,55,validate
jumpstyle dancing,h8CZjnsgyQQ,27,37,validate
massaging back,h8liVGLbERU,96,106,validate
vault,h93D-YDq-aM,6,16,validate
feeding fish,h9GuC-ImM1U,18,28,validate
eating carrots,h9OvyYd8vZ0,48,58,validate
sanding floor,h9Q8pl4oQLg,16,26,validate
riding mountain bike,h9djY7Mo6oI,4,14,validate
kicking soccer ball,hA9Ysc9pUO4,17,27,validate
waxing eyebrows,hAGXdaTvK5k,290,300,validate
flying kite,hAQJ9GHklS4,4,14,validate
cutting pineapple,hAWUDlvo3NA,2,12,validate
shaking head,hAYF4DBH0As,59,69,validate
driving car,hAzvdGMA3To,119,129,validate
playing tennis,hB2DZcypK0Y,187,197,validate
digging,hBMLJRNjjso,8,18,validate
tasting food,hB_-y8cGZYs,14,24,validate
surfing water,hBhqXx8u9JI,7,17,validate
barbequing,hBvYu8rKfXk,0,10,validate
spray painting,hC-qjMRuOZU,96,106,validate
tango dancing,hC7lESvyJt8,82,92,validate
throwing discus,hCDo44TStFg,1,11,validate
arm wrestling,hCYbz9lZjqA,198,208,validate
arm wrestling,hCZlftwQj-4,18,28,validate
stomping grapes,hDZxaXqpzqg,55,65,validate
playing accordion,hDeDDXismDU,6,16,validate
somersaulting,hE2jWPLQU0E,0,10,validate
making a sandwich,hEFiwbNDd4g,47,57,validate
plastering,hESoFzrDhSA,418,428,validate
changing oil,hEzGdS9nP5Y,73,83,validate
applying cream,hFRHDsPC8EE,32,42,validate
throwing ball,hFS8u9WFhIg,4,14,validate
somersaulting,hFYg1xqG5yk,154,164,validate
contact juggling,hFafcjA_p7E,62,72,validate
eating carrots,hFu5vO96uuA,20,30,validate
peeling apples,hGlOylElIZ8,24,34,validate
bending metal,hHUtx0Tj2Pc,49,59,validate
driving tractor,hHpyOHKgp9U,80,90,validate
eating hotdog,hHu72s7fICk,37,47,validate
passing American football (not in game),hI-2cTxh89w,0,10,validate
sneezing,hI5poy3ZxR4,19,29,validate
archery,hIgj5icZe7M,133,143,validate
tango dancing,hJ2SPDIZH3U,59,69,validate
playing drums,hJXBf1fs8rM,14,24,validate
dining,hJXrZWeX8Xg,134,144,validate
shearing sheep,hJj73wq_dMA,215,225,validate
barbequing,hJoIok6KhSw,554,564,validate
massaging feet,hJyYLvJ1gkY,479,489,validate
cleaning toilet,hKMh4a1ppPM,103,113,validate
filling eyebrows,hKMt8sgFrDg,83,93,validate
playing trumpet,hKcSZfv9gms,1,11,validate
playing clarinet,hKcmTwOQKa8,135,145,validate
hurdling,hKdVTLOym0U,75,85,validate
tossing coin,hLOrIDnHr10,4,14,validate
barbequing,hLXQBt_pJd4,52,62,validate
texting,hLcwAwn1DLk,70,80,validate
golf chipping,hMV1Bhmxrsc,3,13,validate
brushing teeth,hMmmJgtDcmc,178,188,validate
building cabinet,hMu1AqRYMG8,41,51,validate
garbage collecting,hNT-IYPLR8E,29,39,validate
cutting nails,hNW9qKAoOn0,68,78,validate
playing drums,hNZJPQFGHWY,50,60,validate
blowing nose,hOL-vgb3wpc,4,14,validate
stretching leg,hON5JSPRYGw,23,33,validate
passing American football (in game),hORZWmhCk3c,4,14,validate
playing accordion,hOSWyMZvWec,70,80,validate
cleaning windows,hOi94VafL3M,40,50,validate
water sliding,hPFWOKIaPbY,107,117,validate
crawling baby,hPKSC84ayLs,171,181,validate
reading book,hPnRaC9MPKI,157,167,validate
playing controller,hQ3kPL2pTAs,512,522,validate
riding a bike,hR--iDJcjgU,69,79,validate
headbutting,hR6iX4vu7QI,1,11,validate
chopping wood,hRFs2Or0QoE,72,82,validate
whistling,hRa4hhmx8EA,55,65,validate
swimming butterfly stroke,hRaB1YA03W8,31,41,validate
tapping guitar,hRb_GgQKN2Y,74,84,validate
climbing ladder,hRd8KYvz87o,32,42,validate
belly dancing,hRisIK4NSds,96,106,validate
blowing leaves,hRna4_5yMYw,135,145,validate
playing harmonica,hS0JeJFurbs,4,14,validate
cleaning toilet,hS1xK1DFPn8,1,11,validate
watering plants,hSGR05xCpL0,77,87,validate
cleaning pool,hSZ9UTbrTxw,5,15,validate
throwing axe,hT0coFf9ISo,3,13,validate
garbage collecting,hUUilZ6oEm8,58,68,validate
skiing (not slalom or crosscountry),hUZNKV9XwOw,5,15,validate
climbing tree,hV92vofvyak,0,10,validate
making sushi,hVLUOocKcVI,4,14,validate
kicking soccer ball,hVqquWqEEZg,4,14,validate
playing saxophone,hVrvXFrYU6I,4,14,validate
catching or throwing baseball,hVwWw6YQmfE,110,120,validate
hopscotch,hW8BjtHw8OI,16,26,validate
juggling balls,hWn5R3BQBys,20,30,validate
swinging legs,hX-k4OKV7Bo,48,58,validate
abseiling,hXtsZAaZ3yc,44,54,validate
beatboxing,hXztequDRPo,183,193,validate
curling hair,hY49HLtaPfE,76,86,validate
beatboxing,hY7VHetxSYk,3,13,validate
tossing salad,hYFS0n2MP8k,285,295,validate
skateboarding,hYK_Jcr-N-o,64,74,validate
answering questions,hYQlrWPJY3U,2,12,validate
eating burger,hYtD1I4oJfU,32,42,validate
salsa dancing,hYyDrHnebIg,54,64,validate
walking the dog,hZ34EcXYuIU,2,12,validate
yawning,hZ89XwuXC6s,3,13,validate
water skiing,hZC-dA4topU,3,13,validate
digging,hZIYhZiVlTU,32,42,validate
shredding paper,hZSbT-C8Ueo,15,25,validate
spraying,hZX2nE33AGA,78,88,validate
folding clothes,hZeKM4567L8,48,58,validate
cutting nails,hZet6el-pt4,24,34,validate
knitting,hZgTw-etUUM,96,106,validate
hitting baseball,h_3LqD2Pl-E,0,10,validate
cleaning shoes,h_gXD0kdmXM,32,42,validate
punching bag,ha6Kc7_j5xk,151,161,validate
ironing,haIryGuMatc,47,57,validate
tapping pen,haXLj3W0Qlc,89,99,validate
air drumming,hasHFfny_X0,8,18,validate
juggling soccer ball,hb4DloiThO8,74,84,validate
brush painting,hbRiMPEtT0w,1233,1243,validate
flying kite,hbTbBj07yUY,12,22,validate
swimming butterfly stroke,hbUnMX3E2zI,18,28,validate
snowmobiling,hc3onj9ekI0,6,16,validate
eating spaghetti,hc4CESwKGXY,0,10,validate
drop kicking,hcERxtbIobo,4,14,validate
air drumming,hcM3tCmCADE,19,29,validate
krumping,hclUocr-2F4,80,90,validate
parasailing,hcnGpmpSFBQ,12,22,validate
playing ice hockey,hd4T86WDKYE,18,28,validate
playing basketball,hd7dxyjovCY,31,41,validate
hockey stop,hd8jvkRONkU,6,16,validate
hoverboarding,hdV3dlsaR8s,18,28,validate
planting trees,hd_su1b_oIo,111,121,validate
cleaning toilet,hda7-JaJ9a8,5,15,validate
playing poker,hdw4u7D5aIw,19,29,validate
moving furniture,heNARpg9oAg,69,79,validate
changing wheel,heqstB6k4r0,74,84,validate
shaving legs,hesqM3bnFQI,59,69,validate
sticking tongue out,hewmqXfuyS4,0,10,validate
taking a shower,hfEl-0efOAU,0,10,validate
shaving legs,hfQUqw3FNfI,402,412,validate
eating spaghetti,hfRKTH9pOMA,56,66,validate
filling eyebrows,hfaihsYylPY,106,116,validate
stomping grapes,hg5RjqVrLOY,56,66,validate
stretching arm,hgJqQBBTDRs,300,310,validate
beatboxing,hgZfdMsARZk,9,19,validate
skiing crosscountry,hguCdsO7IW4,245,255,validate
bench pressing,hh07FAbHKdw,72,82,validate
playing cymbals,hh7Exd_O43A,72,82,validate
knitting,hhCnaw15WIQ,875,885,validate
eating spaghetti,hhGK6ncNaIE,377,387,validate
zumba,hhUoOAyFy38,8,18,validate
using computer,hhf6rX0h-y0,336,346,validate
doing nails,hiDtWWoVMbo,291,301,validate
barbequing,hiaaSx0Yx0o,287,297,validate
dancing ballet,hicm7Q7lZlc,65,75,validate
shearing sheep,hiu7ca8tAg0,92,102,validate
bungee jumping,hiwHaCxf89I,221,231,validate
trapezing,hj2Vj5ydSu4,8,18,validate
eating burger,hj3kd-zWTCg,33,43,validate
applauding,hjKnYwZaVX4,5,15,validate
situp,hjr3bdMONXE,1,11,validate
waxing eyebrows,hjzI8c63hVo,11,21,validate
javelin throw,hk348ebucyI,32,42,validate
riding or walking with horse,hkLWjpndOoQ,18,28,validate
bowling,hkMdWMBp8RA,3,13,validate
juggling fire,hkoAdY1ZzDU,4,14,validate
using computer,hkw9UpoDnVQ,61,71,validate
playing volleyball,hkxsxyp036k,103,113,validate
faceplanting,hlUDq3QKZo8,12,22,validate
punching person (boxing),hmXNRnf2gwk,192,202,validate
bookbinding,hmoPcSFBYPY,222,232,validate
tango dancing,hmooxvQM1TE,92,102,validate
kitesurfing,hmtZgPv2jng,177,187,validate
playing trumpet,hmzR04qjaz8,8,18,validate
shaking hands,hnfqti6NLpA,4,14,validate
somersaulting,ho1EG54BVXM,3,13,validate
counting money,hoCC5-mw9xw,29,39,validate
swinging on something,hoEPeeBg7G0,98,108,validate
windsurfing,hofgD_7iAPs,69,79,validate
eating cake,hp59AgbbORA,21,31,validate
throwing discus,hp7I9ayxPs4,4,14,validate
throwing discus,hpTwF6nTY3o,9,19,validate
squat,hpt1Jld13QE,30,40,validate
juggling fire,hpwUsBa0VSU,325,335,validate
slacklining,hqDkZeUn1Mg,43,53,validate
reading newspaper,hqNe549GJwI,1340,1350,validate
strumming guitar,hqTsAZjbDIU,425,435,validate
playing harmonica,hqfHv1N1lBg,166,176,validate
situp,hrO4O7beQyk,10,20,validate
brush painting,hrTkJaU2ouE,455,465,validate
tap dancing,hrXPvtDU_VQ,137,147,validate
taking a shower,hra94OJmIlM,45,55,validate
climbing tree,hra9OeEOabg,4,14,validate
motorcycling,hrbLeE0DyjA,365,375,validate
jogging,hrquMfA8ToQ,6,16,validate
rock climbing,hs32q9qwgpg,38,48,validate
bungee jumping,hs4mrpXlYow,54,64,validate
tossing salad,hsOwBNDmcn8,301,311,validate
diving cliff,hsdiBkzJWuY,2,12,validate
throwing discus,hseVr8WcD-k,2,12,validate
frying vegetables,hska3TcUtFA,243,253,validate
drawing,htyC7J5LWSI,27,37,validate
plastering,hu2vaCTiNA0,293,303,validate
surfing water,huD7LQBrg2k,57,67,validate
celebrating,huW5XgisWWo,4,14,validate
riding mule,hueoQwaaOJ4,0,10,validate
hammer throw,hurtYg-EvGE,2,12,validate
tying tie,hvSrk8GIO-E,113,123,validate
snorkeling,hvX7QXPVHmg,50,60,validate
parkour,hvXq6zjr0vg,93,103,validate
reading newspaper,hvdAZq0pa_g,63,73,validate
taking a shower,hw77w4xLZa4,0,10,validate
feeding fish,hwbMRZ7hi88,0,10,validate
water sliding,hwleAzXj-4k,6,16,validate
skiing slalom,hx-AbPBIrFE,39,49,validate
sign language interpreting,hx6vi97aPoM,2,12,validate
breakdancing,hxHJqkFDSVE,53,63,validate
throwing axe,hx_2q_ILXhU,0,10,validate
sniffing,hx_zCVNh4aM,35,45,validate
golf chipping,hxxWrRVcwtY,4,14,validate
stomping grapes,hy7xI8-xSOE,31,41,validate
cleaning pool,hyKy_FhCFIE,18,28,validate
bending metal,hyW8-NU4-lc,29,39,validate
washing dishes,hyhGDfsEDr8,46,56,validate
ice skating,hykmtqoMUHU,6,16,validate
eating hotdog,hyt69aadDDU,120,130,validate
hitting baseball,hz-SpF35_BE,111,121,validate
skiing crosscountry,hzKZHuAUG9E,278,288,validate
yawning,hzwQUnu7Gx8,4,14,validate
finger snapping,i-MlHUUx_j0,0,10,validate
kicking soccer ball,i-a3V8NxfWQ,8,18,validate
juggling soccer ball,i-rh2hto-RQ,178,188,validate
riding scooter,i-x7HNy9uMQ,0,10,validate
dining,i01DTEL_NOg,20,30,validate
eating ice cream,i0HTxovmJoU,4,14,validate
decorating the christmas tree,i0KHMuugfV0,0,10,validate
dunking basketball,i0O61_ndoWo,2,12,validate
vault,i0VUxsBAq8w,13,23,validate
playing controller,i0jX_kNLqGg,11,21,validate
playing flute,i19QMf2wtLs,28,38,validate
tying tie,i1PcVAXtby0,234,244,validate
waxing legs,i1gdUWrs30c,33,43,validate
playing xylophone,i2AJ5SAqzCE,193,203,validate
drop kicking,i2F6HrZKo34,0,10,validate
rock scissors paper,i2QB90R48RU,205,215,validate
catching or throwing frisbee,i2SUnUVgzCQ,44,54,validate
playing kickball,i3fA1eq8Da0,14,24,validate
eating spaghetti,i4X_rD_4gUo,657,667,validate
brushing hair,i4ddhWXmitw,1,11,validate
getting a haircut,i4diTKb0yQU,77,87,validate
blowing glass,i4qFc-2RU18,55,65,validate
applauding,i4ssdweKkZY,0,10,validate
eating carrots,i59Klm1derQ,3,13,validate
robot dancing,i60EjAFM5vk,53,63,validate
laying bricks,i653QnglUes,190,200,validate
picking fruit,i6AYfF2YG6I,10,20,validate
shaving head,i6_linbrebs,74,84,validate
playing trombone,i8EjlDXghpw,0,10,validate
riding mechanical bull,i8d4Z-FxkrY,22,32,validate
planting trees,i8zHxGXQzok,267,277,validate
trapezing,i9U41IZcUno,25,35,validate
snowmobiling,i9vb4CFAbgk,38,48,validate
hula hooping,iANH8I5zFe0,9,19,validate
knitting,iAPZg4ykFOY,138,148,validate
spinning poi,iA_e4FU2cLo,0,10,validate
riding elephant,iAdBnKGicYo,71,81,validate
fixing hair,iAis9rlUHK0,102,112,validate
