label,youtube_id,time_start,time_end,split
shearing sheep,HlPsAACIp88,387,397,validate
riding a bike,HlZkBfbaDjQ,16,26,validate
contact juggling,HluLHzrS7Sc,82,92,validate
hockey stop,HlvkaVHYJHc,66,76,validate
yawning,Hlx8XP-VZv4,68,78,validate
sticking tongue out,HlzYNZX-Q8Q,12,22,validate
exercising arm,Hm66l6uPTzE,20,30,validate
windsurfing,HmCUN62Nke0,201,211,validate
robot dancing,HmNj7yrUON8,51,61,validate
tapping guitar,HmX7JiWV-sg,25,35,validate
swimming butterfly stroke,HmqwqCSdYCU,20,30,validate
extinguishing fire,HmsDgBNq4oM,42,52,validate
beatboxing,HnHjV7Jev48,32,42,validate
changing wheel,HnJugXyTmCE,102,112,validate
egg hunting,HnOJkSKgbxk,33,43,validate
climbing ladder,HnXoI7Cj6w4,55,65,validate
deadlifting,HnYvWPCsDsM,19,29,validate
playing cymbals,HoBR9xr2tkE,61,71,validate
cleaning floor,HoHBIQRSvc0,23,33,validate
doing aerobics,HocYzrq68aM,48,58,validate
air drumming,HoeC_GSXIqg,2,12,validate
blowing out candles,Hp2i2CG11wY,63,73,validate
riding elephant,Hp4kRXMEO0o,37,47,validate
cooking chicken,HpCrqtLAVkE,66,76,validate
bungee jumping,HpEPomPl1X0,82,92,validate
making tea,HpMUphWT3Kc,2,12,validate
baking cookies,HpP_7yMnD54,21,31,validate
making sushi,HpcxvYSWJSo,137,147,validate
sign language interpreting,HpnuCO7skxc,107,117,validate
folding paper,HptGDOIzRTQ,30,40,validate
driving tractor,HpzCNgW9dAM,37,47,validate
sailing,HqBTdau-P2M,186,196,validate
pumping gas,HqJbpoe_rQM,0,10,validate
swimming butterfly stroke,HqZCDjQaV3Y,14,24,validate
clapping,Hqe0mC8czRw,4,14,validate
blowing nose,HqrZ-gHz4gA,17,27,validate
playing bass guitar,HqsAvuo5XhA,59,69,validate
swimming breast stroke,Hr-Tdj_IL78,6,16,validate
knitting,HrM9ox12yVU,176,186,validate
tango dancing,Hra3teAHvnw,32,42,validate
playing cards,HrcdxAgrRyo,121,131,validate
making pizza,HroqOY_MS_M,331,341,validate
washing hands,HrsDgFa0bqU,4,14,validate
exercising with an exercise ball,HrvFqUPkna4,349,359,validate
dodgeball,Hs87ootuYi4,82,92,validate
skydiving,Hsa9DJn4_ZY,61,71,validate
grooming horse,HsrhpE6D_lw,17,27,validate
sled dog racing,HtA0neqM9HE,10,20,validate
tasting food,HtDnmXWbnMw,190,200,validate
air drumming,HtlkxsU62ls,0,10,validate
making snowman,HtnbtOT-qdg,13,23,validate
tying knot (not on a tie),Htq2gWeEZmg,19,29,validate
lunge,Hu4OX-8jzoc,2,12,validate
snowboarding,HuDg2cF4RmQ,43,53,validate
writing,HuDvSHEG36E,45,55,validate
blowing out candles,HuENhKffG1I,57,67,validate
breading or breadcrumbing,HurRfREGGVU,145,155,validate
deadlifting,HutVDQoa-yU,2,12,validate
playing bagpipes,Hv1r7rgekCw,6,16,validate
recording music,Hv3u7LpC8kw,51,61,validate
beatboxing,Hv7fi21CdG8,24,34,validate
getting a haircut,HvNFbY0VP6Q,64,74,validate
folding clothes,HvbmGxDuNxs,35,45,validate
hugging,HvdUozKT2Zw,55,65,validate
climbing tree,HvmBlQbABcE,61,71,validate
eating cake,Hw278mYOs48,19,29,validate
brushing teeth,Hwuul-R9x_g,67,77,validate
krumping,HwwrzXuuhtc,115,125,validate
catching fish,Hwyida2xZqo,4,14,validate
arm wrestling,HxGk6WDkOzk,46,56,validate
reading book,HxZTtP7Okxg,21,31,validate
tossing salad,HxjV0V-pcFI,726,736,validate
climbing ladder,HxsXFx953aA,27,37,validate
cracking neck,Hy60m0lV2tA,228,238,validate
getting a haircut,HyGwkKQ_rSU,9,19,validate
washing feet,HyIOFIuZYLA,56,66,validate
petting cat,HyLSN1N5Bdk,183,193,validate
carving pumpkin,HyThLeZVMy8,4,14,validate
eating doughnuts,HyUF0Uo0f2A,77,87,validate
playing bagpipes,HyYziiKCJh8,3,13,validate
trimming or shaving beard,HyZMiWeJyMw,72,82,validate
tickling,HyiitLtWeks,17,27,validate
chopping wood,Hz0E5D4P7gI,32,42,validate
marching,HzCfNv_18XQ,91,101,validate
hockey stop,HzEjWqhUjkQ,3,13,validate
using remote controller (not gaming),HzVJ3FqY7qA,4,14,validate
playing badminton,HzZP5PVc080,208,218,validate
peeling potatoes,I-ERXnWb1es,2,12,validate
high jump,I-e5wQoLkic,3,13,validate
shaving legs,I-hFAHiHJCQ,118,128,validate
crawling baby,I-qEfwsm7ho,3,13,validate
juggling balls,I-qfHgz3nLk,12,22,validate
tying tie,I-sS8zmcpfo,48,58,validate
springboard diving,I02HD_k7yUc,203,213,validate
crossing river,I0HZis7c1sI,11,21,validate
riding mechanical bull,I0WCABhRycU,42,52,validate
flipping pancake,I0bmHq62VRM,10,20,validate
hugging,I0lJlS2ZDq8,13,23,validate
dying hair,I0luMKjIZyg,422,432,validate
barbequing,I0ohhBBg5y8,100,110,validate
reading book,I131OC6fVSk,19,29,validate
cleaning windows,I134_VYp4dU,29,39,validate
shaving head,I15wyXthg10,22,32,validate
drinking,I2CG4a18gks,148,158,validate
playing bagpipes,I2OvykaHy8Q,6,16,validate
celebrating,I2VuMJVd4e4,38,48,validate
doing aerobics,I2fIt-Uun5k,148,158,validate
trimming trees,I2irnEWM7w0,23,33,validate
playing badminton,I2l0qPOPYvA,22,32,validate
sailing,I2uDxQ3xcvw,64,74,validate
vault,I2uQaFJDDhA,3,13,validate
busking,I3__52Xh7oU,1,11,validate
doing aerobics,I429XRDKTRY,58,68,validate
making jewelry,I4M9nj0Fd3I,11,21,validate
shredding paper,I4RIyZDsltM,5,15,validate
exercising with an exercise ball,I53n0DUWPOY,36,46,validate
carrying baby,I5DUr-DSTXs,136,146,validate
passing American football (in game),I5VWtiujA5s,1,11,validate
eating chips,I5Y53-Q9KRo,444,454,validate
changing oil,I5lkDuB-CEE,7,17,validate
riding scooter,I6IAqeWUkq0,1,11,validate
playing monopoly,I6IzwUn7XX8,548,558,validate
playing ice hockey,I6_2k-tsXG0,186,196,validate
tai chi,I6bgFvzMNbc,15,25,validate
building shed,I6eGNqCz0VA,81,91,validate
tying tie,I72sK7vXskg,53,63,validate
throwing ball,I7Q5LJuGE3Q,11,21,validate
strumming guitar,I7xcYKUbwv8,409,419,validate
dunking basketball,I7yjEneAYIc,65,75,validate
auctioning,I82QKb2JNEc,93,103,validate
flying kite,I84fWDl0fRg,0,10,validate
robot dancing,I85S2Nrnwiw,91,101,validate
tap dancing,I8F_2HZjcgY,96,106,validate
punching person (boxing),I8UkuuTsmOo,21,31,validate
trimming or shaving beard,I8Uz0f2lV_s,65,75,validate
frying vegetables,I8fTDpNHrXk,318,328,validate
playing controller,I8mYa7_5uik,36,46,validate
salsa dancing,I94r2hpazHI,23,33,validate
snowmobiling,I992d9fWtoY,77,87,validate
sharpening knives,I9o4BHsIR4U,119,129,validate
making tea,IA-TwXBtciM,8,18,validate
gymnastics tumbling,IA26z-RVzBs,101,111,validate
finger snapping,IA5-9sYPMVY,4,14,validate
playing harp,IA64rR-IGSQ,2,12,validate
paragliding,IA6bc-IbXp8,265,275,validate
parasailing,IAP8L_8G62U,3,13,validate
opening bottle,IAXAOamk-hE,26,36,validate
javelin throw,IAcXjkjdWY8,3,13,validate
tasting food,IAe24ejiErY,60,70,validate
disc golfing,IAo-_mNduUk,10,20,validate
waiting in line,IAsnGE-gU28,34,44,validate
weaving basket,IB1-UI7uSAg,130,140,validate
walking the dog,IB9tRqlvXqc,16,26,validate
driving car,IBz7PG5fOq0,15,25,validate
springboard diving,IC2nRgmTEHY,109,119,validate
playing squash or racquetball,IC9kNqZ7BVw,21,31,validate
drinking,ICHLqhNce3E,0,10,validate
waxing chest,ICKm78NjMrc,7,17,validate
wrapping present,ICji0vHugJM,108,118,validate
making pizza,ICr9qyw_6aQ,95,105,validate
situp,ID2uAn3xDrQ,2,12,validate
smoking,ID55j2rq1sc,7,17,validate
squat,IDIh8IMv6lU,52,62,validate
getting a tattoo,IDZFNn-AHWw,29,39,validate
grooming dog,IEllYsSFRZg,32,42,validate
sweeping floor,IFFdbQV3X08,7,17,validate
welding,IFVUOAZa9Hk,42,52,validate
riding mechanical bull,IFXrr880XlA,0,10,validate
high jump,IFndtAos_rM,0,10,validate
playing ice hockey,IG6am90-jZM,3,13,validate
playing cricket,IGI3Q851nrI,5,15,validate
riding mechanical bull,IGShO22ldOM,33,43,validate
playing poker,IH7SR20aCuU,89,99,validate
laughing,IHrCnjuzzAw,37,47,validate
riding camel,IHvamFBpdJY,3,13,validate
clean and jerk,IIDmf9R3pLQ,8,18,validate
riding a bike,IIzmytRlCbo,221,231,validate
running on treadmill,IJEjRJyazaQ,8,18,validate
feeding goats,IJWcAaT5ym4,2,12,validate
belly dancing,IJefZYtjVJk,35,45,validate
brush painting,IJow0XbFHAY,163,173,validate
opening bottle,IJxftLMAV8U,249,259,validate
playing ukulele,IK2pqrFCgXA,1,11,validate
passing American football (in game),IK8q5utAAF0,4,14,validate
mopping floor,IK9gRjqQaaA,19,29,validate
cleaning floor,IKJfJXGrWm8,10,20,validate
golf driving,IKonv-whHXo,1,11,validate
kicking field goal,ILadFizBamw,4,14,validate
gargling,ILkPWpZYlPE,63,73,validate
headbutting,IMPfjjPQLnU,138,148,validate
building shed,IMQ3cr-zgog,235,245,validate
tapping guitar,IMQTZAQmDIA,3,13,validate
shooting goal (soccer),IMShmBq7wPY,19,29,validate
mopping floor,IMpZIh6nprw,99,109,validate
sticking tongue out,IMroMNXrvrE,0,10,validate
riding elephant,IMwhxcqqAeM,0,10,validate
arranging flowers,IN9cfbJeA_k,118,128,validate
extinguishing fire,INBXVk87-UM,20,30,validate
juggling soccer ball,INE1G3CoLaU,17,27,validate
brushing teeth,INNDIp9X43M,66,76,validate
tai chi,IO3qDxDsqcc,206,216,validate
riding mule,IOKc9htF8xA,69,79,validate
playing ice hockey,IOsrEqzStgg,46,56,validate
wrestling,IP1FP6XqHtE,117,127,validate
drawing,IP3oroVNhqE,140,150,validate
paragliding,IP9vDG_SFns,2,12,validate
wrestling,IPOxlJCTJ1U,261,271,validate
wrestling,IPVz9LcevTs,78,88,validate
drawing,IPXYQ4sLKqo,152,162,validate
drawing,IPmic5VRb7I,66,76,validate
drawing,IPtSim6I364,130,140,validate
training dog,IPwow0Io2FA,628,638,validate
playing clarinet,IQ9uihSqqCk,12,22,validate
finger snapping,IQDO5k6hTGw,17,27,validate
wrestling,IQHsCcud-zE,37,47,validate
drinking shots,IQPsh5Y42Dk,14,24,validate
pumping gas,IQSPPmpD9yQ,19,29,validate
eating cake,IQb0YDHhT-o,51,61,validate
trimming trees,IQkNUujaNzQ,36,46,validate
giving or receiving award,IQrWkn1Sv_w,309,319,validate
gargling,IQrclHhjfo0,0,10,validate
waxing eyebrows,IQu6ugfzjB0,40,50,validate
sticking tongue out,IR7CPG4j6Lc,24,34,validate
playing didgeridoo,IRXfA8m4eG8,19,29,validate
recording music,IRd-O2Ii1mU,88,98,validate
dining,IReXXI9jhDo,100,110,validate
eating cake,IRppx8kfVlA,6,16,validate
hugging,IRy65flu9K4,202,212,validate
sign language interpreting,IS36B3h3tAg,0,10,validate
dancing charleston,ISQuVgDh2Zc,2,12,validate
cutting nails,ISiqhWGK_DM,27,37,validate
eating spaghetti,ITYTeU9_n2Y,45,55,validate
biking through snow,IToWgyodWww,69,79,validate
hammer throw,IULfmfoyqk4,4,14,validate
juggling balls,IUjXXYN6aV4,52,62,validate
curling hair,IUu63sEowbs,6,16,validate
washing hair,IVF9KlZ_5EE,114,124,validate
playing cards,IVP8pO4Q8Hs,84,94,validate
digging,IVaiERJ-stA,10,20,validate
fixing hair,IVeEF_gPzD0,8,18,validate
slacklining,IViOc7Lo9zo,3,13,validate
bungee jumping,IWhrhelxYps,96,106,validate
ice climbing,IWuwX0hg6sw,51,61,validate
water skiing,IX7XRhiV8b4,78,88,validate
stomping grapes,IX9sUvWw6iU,0,10,validate
playing harmonica,IY-c6mvhdhU,22,32,validate
hitting baseball,IYFifBJ9lH8,4,14,validate
exercising arm,IYG4KBKuglg,19,29,validate
paragliding,IYNP1CaawP4,4,14,validate
using computer,IYgU_V7el_k,369,379,validate
feeding birds,IZmQ1ndVmyc,4,14,validate
walking the dog,I_72JraEBrU,90,100,validate
decorating the christmas tree,I_Fr8XPU2q4,95,105,validate
changing oil,I_pWzPcKBBQ,33,43,validate
pushing wheelchair,I_uBCTVfc14,31,41,validate
bartending,I_zYVBke1d4,246,256,validate
curling hair,IaMtpwudJvk,61,71,validate
sign language interpreting,IaT8BeiueBw,7,17,validate
testifying,IaZMxOH0FNU,105,115,validate
parasailing,IawqRLuftaA,75,85,validate
shearing sheep,IbY7EbowT74,208,218,validate
shaving head,Ibe1SvkujUE,106,116,validate
blowing glass,IcLztCtvhb8,249,259,validate
riding a bike,IcTEKzviYa0,16,26,validate
archery,IcXj4je-tto,0,10,validate
flying kite,Ic_2a31pwdc,4,14,validate
tapping guitar,IdGvoEwIIcQ,968,978,validate
grooming horse,IdIRZECXUsA,75,85,validate
tango dancing,IdVVUhYkLP4,39,49,validate
moving furniture,IdiVhgF1kLo,6,16,validate
celebrating,IdkkObHXyZI,276,286,validate
cleaning gutters,Idw3FTQE-PM,9,19,validate
playing cymbals,Ie1GRyaFpQc,45,55,validate
hitting baseball,IeDin6oB-IY,3,13,validate
playing trombone,IeTH-9kCvsg,34,44,validate
spraying,IeX5Zwi8ycQ,559,569,validate
laughing,IerM-T5IRdA,32,42,validate
feeding fish,IeyL8DoSEiA,60,70,validate
crying,IfFZalicJ_U,1,11,validate
laying bricks,IfNUXbNbxYQ,2,12,validate
gymnastics tumbling,IfY9Z64bUl8,34,44,validate
eating hotdog,IfhxOy2uTeM,9,19,validate
playing trombone,IfuedYovBxs,2,12,validate
riding a bike,Ig-eRsgi6CU,339,349,validate
gargling,Ig69UFRXkQk,210,220,validate
marching,IgKFqseG-9c,4,14,validate
crawling baby,IgWbNpxBgzM,18,28,validate
roller skating,Igu7XnKJvVg,178,188,validate
grinding meat,IhVxxpv7oKY,2,12,validate
washing feet,IhiKd5JSrgo,337,347,validate
golf putting,Ii0CkNEbygQ,115,125,validate
using segway,Ii8dzS2Lu_M,13,23,validate
tasting beer,IiB6Qhpde3A,89,99,validate
making bed,IiR3fhx7dt0,74,84,validate
recording music,Iio6TGtMLMI,182,192,validate
massaging person's head,IirpZPRZk0o,251,261,validate
tobogganing,Iiy7jtlThaM,2,12,validate
sneezing,Ij_3UvY3b8E,0,10,validate
yawning,IjaA8hal1xM,34,44,validate
washing hands,IkGldRmQP8g,67,77,validate
peeling apples,IkI1enTw2Tw,39,49,validate
bowling,IknWrGi3QzI,4,14,validate
picking fruit,Ikv-kYiNn8E,258,268,validate
tapping pen,Il4V_mhFWoQ,44,54,validate
sanding floor,IlGSx74JSno,2,12,validate
breading or breadcrumbing,Ilc1pYl3zxM,382,392,validate
braiding hair,Im6LQB9yZh8,84,94,validate
planting trees,Im9B2QI8gTQ,95,105,validate
swing dancing,ImQrNf1CdhU,81,91,validate
auctioning,ImRJ397OX9g,210,220,validate
bending back,ImWySuMRbXY,16,26,validate
shuffling cards,ImnoH6JUiwA,29,39,validate
grinding meat,ImvUwDdtn6Y,21,31,validate
kitesurfing,InDyuW8fmxY,73,83,validate
cooking sausages,InMYFAo3Br4,26,36,validate
capoeira,InNZhwbGI-0,46,56,validate
braiding hair,InVBB4B9_zg,21,31,validate
building shed,InZShFuEQ8I,18,28,validate
sticking tongue out,InayiuzcfbI,4,14,validate
grooming horse,IneM43S8Ieo,4,14,validate
giving or receiving award,IoBvxLPdWPU,15,25,validate
balloon blowing,IoDjDQTv-q0,51,61,validate
waxing back,IoXcmnsNqpc,0,10,validate
grinding meat,Iozs_0VXD44,57,67,validate
dancing ballet,Ip0yJAkp7Pw,119,129,validate
knitting,Ip44TYBem2o,234,244,validate
playing piano,IpG1dsVOSyU,30,40,validate
eating burger,IpNgrqvoP5s,93,103,validate
mopping floor,Ipyuy9yE-kI,474,484,validate
drinking beer,IqbP_Db5O4Y,16,26,validate
hurling (sport),Iqd-R5lcHHA,0,10,validate
kissing,IqwXgj37b-M,65,75,validate
eating watermelon,IrbMK1MKgQA,6,16,validate
making sushi,IrrO4-aFvwg,1,11,validate
massaging legs,Irx_H7viG-0,41,51,validate
robot dancing,Is7C6bTjV3U,27,37,validate
throwing axe,Is7Ve9diX7g,8,18,validate
baby waking up,Isgh8OYTYMc,30,40,validate
tying tie,Isvls_1bT5U,89,99,validate
playing monopoly,ItVgQ2hM9qM,27,37,validate
shaking hands,ItopWjgyEZ0,35,45,validate
playing saxophone,IukQi46e0_M,1,11,validate
gymnastics tumbling,IuntZAZCpJw,101,111,validate
curling hair,Iv-I1PSQc9s,626,636,validate
high kick,Iv7vIzlyYMA,7,17,validate
crawling baby,IvKzJDMEDxg,13,23,validate
deadlifting,IvR8dRfFDSU,69,79,validate
egg hunting,IvViw1-Ch68,16,26,validate
ice skating,Iw2hBfuezWw,55,65,validate
pull ups,Iw3X6M-uzbg,1,11,validate
bartending,IwGbDIbg58c,21,31,validate
tossing coin,Iwg-Had3-wE,2,12,validate
long jump,Iws57jHs-Ns,4,14,validate
moving furniture,IxC9z7LBz7Y,0,10,validate
riding or walking with horse,IxDqkIj6CDo,19,29,validate
clapping,IxHv4nbiXHA,11,21,validate
hopscotch,IxRhMgsZIgc,4,14,validate
dunking basketball,IxnPLK1iczo,5,15,validate
swimming breast stroke,Iy8Cb_taXfM,20,30,validate
welding,IyAaX0RZMVc,236,246,validate
throwing ball,IyCxPrBNAmk,4,14,validate
abseiling,IyNBDKyORFs,243,253,validate
making tea,IyTxVdPoUiQ,9,19,validate
shooting goal (soccer),IylnYlhxmZk,46,56,validate
knitting,IyxCZPNrC6k,1048,1058,validate
playing monopoly,Iyzu7rZ3I4Y,3,13,validate
walking the dog,Iz5nOXvBzWM,9,19,validate
tap dancing,IzYS8Di82vM,181,191,validate
yoga,Izbc7fOykh4,204,214,validate
doing aerobics,IzhbSWWpg6A,520,530,validate
waxing chest,Izib6QQ8F3g,68,78,validate
playing cymbals,Izlw44yzix4,172,182,validate
zumba,J-0xHgijBy0,0,10,validate
riding or walking with horse,J-1gayS1jc8,14,24,validate
snowkiting,J-MwbzXuYxo,45,55,validate
cleaning gutters,J-_8cbYBG7c,11,21,validate
sticking tongue out,J-ktLJ6iTXY,2,12,validate
blowing leaves,J0NlPYFEYVc,2,12,validate
jumpstyle dancing,J0YNluUHXmg,48,58,validate
peeling potatoes,J0gV-eYvOc0,15,25,validate
training dog,J0ra01sw0J8,27,37,validate
shaking hands,J1ZMtZxvrIk,1,11,validate
climbing a rope,J1dw4AznwmQ,4,14,validate
playing ice hockey,J1vjG5Auq1Q,396,406,validate
playing poker,J1yEyRlVIss,17,27,validate
catching or throwing baseball,J28fnK7ZI-c,2,12,validate
riding scooter,J2A1ooxI9hI,51,61,validate
swimming butterfly stroke,J2MNJqVHPX8,1,11,validate
country line dancing,J2PIfUpzg4s,76,86,validate
shoveling snow,J2Tx-5WOf7g,159,169,validate
jumping into pool,J2m7UxA-mAw,1,11,validate
doing laundry,J41wn616hEE,132,142,validate
front raises,J4De_mQ4SFQ,44,54,validate
shuffling cards,J4WpfOS6OiY,166,176,validate
smoking hookah,J4nYFK3bYHg,2,12,validate
sharpening knives,J4pdj3g3ZDo,469,479,validate
climbing ladder,J5F6Y4bdVLk,8,18,validate
chopping wood,J5kXnpdneig,9,19,validate
faceplanting,J5n1A-NCuxU,8,18,validate
shining shoes,J6-0077QM7c,8,18,validate
unloading truck,J68SA9rWKHg,0,10,validate
arranging flowers,J6DYE4pe0kQ,228,238,validate
playing xylophone,J6XjmXTDST4,28,38,validate
canoeing or kayaking,J6YLyBlmkZw,13,23,validate
