label,youtube_id,time_start,time_end,split
welding,4olTJ_2XBLs,1172,1182,validate
snorkeling,4ozsUTw0gto,35,45,validate
welding,4pIGYUAGR8M,0,10,validate
vault,4pJ_UNWqLWQ,12,22,validate
waxing back,4pdajGUsWRo,8,18,validate
assembling computer,4q1ckar2eEg,1470,1480,validate
swimming breast stroke,4q2I1X5rlvU,58,68,validate
reading book,4qVBgiGwi2c,218,228,validate
strumming guitar,4qVe5-xx-oE,20,30,validate
eating ice cream,4qY0sJQYohk,8,18,validate
tasting beer,4rfnAUOK0MY,39,49,validate
auctioning,4sHrGfHbw28,20,30,validate
cleaning gutters,4sXY5AN0hv0,13,23,validate
shoveling snow,4sY5U4LqmnY,4,14,validate
blasting sand,4sfsJZPaZy8,70,80,validate
fixing hair,4svnvEa-FjI,74,84,validate
cleaning floor,4t7pnHuH8ck,36,46,validate
opening present,4tSepTVqZx0,514,524,validate
playing didgeridoo,4tl24kZkJ7E,34,44,validate
singing,4tn1d-j7Kak,34,44,validate
ripping paper,4tnMjsQxGoI,52,62,validate
dribbling basketball,4tn_mEgISZY,35,45,validate
petting animal (not cat),4u0tLVfj3gM,207,217,validate
cartwheeling,4uRG1e66WHM,3,13,validate
baby waking up,4ubJdLl08PY,32,42,validate
playing cello,4vI-PPBFQtk,337,347,validate
smoking hookah,4vN9UHxdy6Y,5,15,validate
pushing car,4vSXeIAudls,8,18,validate
crawling baby,4vURKSUYHLA,42,52,validate
crawling baby,4vmGZcSGa7k,21,31,validate
climbing a rope,4vqno9mmRvU,25,35,validate
diving cliff,4vv-m4xCVbc,196,206,validate
dancing ballet,4w9WhBJ_5WQ,51,61,validate
cartwheeling,4wGqssOgZCU,1,11,validate
walking the dog,4wXi68bINr4,20,30,validate
archery,4wXnaqEDh3c,14,24,validate
playing cricket,4wcWJqEyTSE,64,74,validate
crying,4wgO3Ce4iCI,12,22,validate
taking a shower,4wpagt3ZlCc,338,348,validate
tickling,4x0kKZY_IhE,57,67,validate
jumpstyle dancing,4xZ0rhHTqZo,71,81,validate
swimming breast stroke,4y0Woq2cJZU,118,128,validate
swinging on something,4y7F2p-Qpsg,224,234,validate
clapping,4yIDecqF1Gk,8,18,validate
snorkeling,4yUmSwLkyYQ,4,14,validate
news anchoring,4yWd6S_mpfs,21,31,validate
surfing crowd,4yhtzVyPO8w,40,50,validate
scuba diving,4yjlY4d8LV4,64,74,validate
throwing axe,4z0GhHvdsEw,34,44,validate
breakdancing,4z24HY9Zdrg,38,48,validate
jetskiing,4zOMzUZRK0w,7,17,validate
cleaning toilet,4zSF6Kz7_40,32,42,validate
counting money,4zXeb_y15us,3,13,validate
pushing car,4zZ1JoAv4z4,21,31,validate
plastering,4zh1vexljU0,0,10,validate
reading newspaper,4zpTIveqvL8,4,14,validate
playing harmonica,5-3GN1nFB60,3,13,validate
clapping,5-cgk3_zvmw,45,55,validate
hitting baseball,5-jBTNp5IQA,75,85,validate
shredding paper,5-y7AGHsIvM,19,29,validate
skiing crosscountry,500qpQc_cFQ,989,999,validate
salsa dancing,501u53tCEIc,132,142,validate
shooting basketball,50MmgG43E7Q,24,34,validate
sailing,51BxyRNgLZM,91,101,validate
busking,51C5SqY-gTk,212,222,validate
busking,51RcjgMx67k,190,200,validate
chopping wood,51faGoLPJgM,0,10,validate
cooking sausages,52AOa09jJWs,195,205,validate
shaking hands,52ApksnCeBw,10,20,validate
cleaning floor,52EnrDQp3rY,149,159,validate
pull ups,52YQJfX1vQE,19,29,validate
balloon blowing,52aCQMyn84Q,88,98,validate
rock climbing,52thNwi4jGQ,128,138,validate
contact juggling,53OLWN3gqsk,63,73,validate
diving cliff,53inCcl4-Fc,1,11,validate
running on treadmill,54DG48N4gs0,2,12,validate
baby waking up,54G4G5zJHiE,15,25,validate
playing recorder,54OeCiZcXQQ,15,25,validate
ironing,54V8xZWfCHk,91,101,validate
chopping wood,54bCA6PA8Is,2,12,validate
playing ukulele,558iWbgz8RQ,52,62,validate
jumping into pool,55O9JdqfRj8,4,14,validate
golf driving,55atzobzpwc,14,24,validate
tasting food,56ZHdTnJkoE,223,233,validate
chopping wood,56qpfvdmg_k,114,124,validate
crying,56t6DJRXRxc,3,13,validate
cutting nails,575qtLq2trc,148,158,validate
peeling potatoes,57buK1yvKPk,67,77,validate
robot dancing,58euAyYrqug,4,14,validate
punching person (boxing),59-9QPuRgVs,36,46,validate
sharpening pencil,592x25apz0s,11,21,validate
skydiving,596b9vGtF8U,42,52,validate
riding mule,59Nw88dT5Oc,37,47,validate
getting a tattoo,59P517u1bk0,23,33,validate
skiing (not slalom or crosscountry),59Pe1ZaEPPo,22,32,validate
eating ice cream,59mJuk8YWZA,0,10,validate
making snowman,5A0H9eXwemQ,55,65,validate
shooting goal (soccer),5A38kv8x9NA,2,12,validate
skiing (not slalom or crosscountry),5AezTDJhlDI,1110,1120,validate
plastering,5AqRrxvRC70,25,35,validate
tai chi,5B6XRLOXS_c,134,144,validate
making tea,5BN3aJ-ftTM,20,30,validate
playing violin,5BRQYmi-n3Q,221,231,validate
flying kite,5BWqkXc8r90,7,17,validate
headbanging,5B_jWSpkG50,12,22,validate
shaving legs,5BbHu0WQZqw,26,36,validate
playing didgeridoo,5Bllg23bKfY,132,142,validate
recording music,5Bn_g1utLzw,23,33,validate
shooting goal (soccer),5BoaDZLEXwI,397,407,validate
paragliding,5C3Gyqp-iUA,184,194,validate
weaving basket,5Cj7u2FAMLs,211,221,validate
playing poker,5D_WerX-DsE,128,138,validate
arranging flowers,5Dfu6twfwyc,69,79,validate
playing tennis,5DleTJAks5E,317,327,validate
playing controller,5Ds6TVw7hVA,508,518,validate
playing basketball,5DyidFJuzQY,122,132,validate
driving car,5EUF1Xl3DFY,10,20,validate
marching,5EVgOrjJjuM,160,170,validate
baby waking up,5EWV67yv_ws,50,60,validate
using remote controller (not gaming),5EWZA49q_R8,10,20,validate
playing basketball,5EheWAKuZnY,3,13,validate
playing piano,5EjxKtj6trY,6,16,validate
playing ice hockey,5EvC-g-_KUQ,18,28,validate
using computer,5FjYEpTVw3Y,5,15,validate
balloon blowing,5FseJMPlgwU,20,30,validate
petting cat,5G94o6UdX2w,1,11,validate
sniffing,5GJshaytdzI,55,65,validate
jumpstyle dancing,5GUT-khf_tU,8,18,validate
laughing,5GXEjJjgGcc,58,68,validate
blowing nose,5GcK43A5KyM,2,12,validate
garbage collecting,5GfDfSkClI4,5,15,validate
sticking tongue out,5GhAmTU8Fq8,0,10,validate
jumping into pool,5GzAA8ieWCg,4,14,validate
trimming trees,5H02ohmoKow,68,78,validate
climbing a rope,5HcTcVVikHs,0,10,validate
zumba,5HpzTBsTaYc,9,19,validate
waiting in line,5Hwotk7auE0,2,12,validate
making a sandwich,5I-4meP_5wY,53,63,validate
answering questions,5IqH-ONbhzI,0,10,validate
beatboxing,5J2GWdeaVQ8,26,36,validate
skydiving,5J4o2DKu0G4,11,21,validate
grooming dog,5JAzXFCV-Ug,3,13,validate
dancing charleston,5JJV_r6zLlM,28,38,validate
brush painting,5JWoPgIqv0E,411,421,validate
feeding fish,5JZdBsJ7P-s,11,21,validate
deadlifting,5Jf_z8s8ctU,12,22,validate
busking,5Jk0ucrM4P8,4,14,validate
arm wrestling,5JzkrOVhPOw,27,37,validate
fixing hair,5K390JzD9no,1,11,validate
carving pumpkin,5KAaFJZpuCg,55,65,validate
playing organ,5KBuLjINIQg,56,66,validate
jumpstyle dancing,5KDD8Mbk_84,13,23,validate
clapping,5KdKOxhQ7-A,0,10,validate
trimming or shaving beard,5L-gHkyUcuw,1000,1010,validate
motorcycling,5L0Hy8hEwlA,15,25,validate
laying bricks,5LOedZwiEBw,17,27,validate
playing xylophone,5LnRFlqlV6w,1,11,validate
shaving head,5Ly_VZt6F1w,296,306,validate
milking cow,5LyrfZP6Jes,0,10,validate
trimming or shaving beard,5M-j2OPFm_Y,18,28,validate
cleaning gutters,5Mz7DmeOKxk,93,103,validate
bowling,5NLQMrXzCQA,3,13,validate
slapping,5NM5YEJINLw,4,14,validate
wrapping present,5Npblx-gbdk,29,39,validate
feeding goats,5NxYk5fxtaY,6,16,validate
sailing,5NxkLDukylk,117,127,validate
zumba,5Nydigm8s7k,202,212,validate
yoga,5NysTi21_D0,3,13,validate
catching or throwing softball,5OQqrkcP5mQ,67,77,validate
using segway,5Odj7n4_P-I,15,25,validate
picking fruit,5Ou2Zxy5kBU,49,59,validate
bowling,5P0Szq9VDYg,21,31,validate
laying bricks,5P179EcdU6Y,70,80,validate
gargling,5P18v1xcj-k,4,14,validate
exercising with an exercise ball,5PEVgA-pRio,5,15,validate
shaking hands,5PJWmyJDih0,539,549,validate
kicking soccer ball,5PML0iLnBD8,3,13,validate
dodgeball,5POjLQi3eDw,4,14,validate
celebrating,5PvS6GXqM5E,155,165,validate
salsa dancing,5PvvLJAHj-E,45,55,validate
motorcycling,5Q3ucN4mL-M,763,773,validate
knitting,5Q5F4UhUVyk,29,39,validate
using computer,5R1KJn3Pqa8,66,76,validate
playing trumpet,5RFlvWslIm8,46,56,validate
drop kicking,5RGEXdGmOVk,24,34,validate
high jump,5RIe5niLskU,4,14,validate
hugging,5RPV7FULwrk,0,10,validate
beatboxing,5S0S8Tft-hI,0,10,validate
weaving basket,5S3-XLnpXLg,103,113,validate
making sushi,5SJ85KmBZfg,316,326,validate
dancing macarena,5S_zkoG0MS0,5,15,validate
marching,5SjV5j8f6rw,9,19,validate
deadlifting,5Sz9BkIQv0Q,20,30,validate
cartwheeling,5TKZkfFWzJ8,14,24,validate
washing hands,5TNy5c-yJxc,250,260,validate
passing American football (not in game),5Td-OQQVXT8,1,11,validate
testifying,5U0O1P6qgDI,1,11,validate
giving or receiving award,5UMVOoEoMEY,1542,1552,validate
cleaning windows,5UxNn-to5cw,4,14,validate
snowboarding,5VKmWbJMEAo,9,19,validate
giving or receiving award,5VUaUlcOPT8,4,14,validate
waiting in line,5V_Ed93k2bI,59,69,validate
slacklining,5ViNWQvb0aE,17,27,validate
bowling,5Vu8HJ__eMg,277,287,validate
crossing river,5WDVITnmb_Y,3,13,validate
drumming fingers,5WFUemuKN5Y,5,15,validate
exercising arm,5WWRddF1hY8,12,22,validate
playing volleyball,5Wle9ClW4q0,170,180,validate
triple jump,5X5otxmGU_s,18,28,validate
massaging legs,5XlErfxNF2o,216,226,validate
dribbling basketball,5XwJ0rTJwDQ,34,44,validate
drinking shots,5XydIroPDng,0,10,validate
celebrating,5YJPpj_ABz8,161,171,validate
massaging feet,5YO35sX60Sk,6,16,validate
playing accordion,5YOdoN7vlsI,71,81,validate
krumping,5YkINInb29k,34,44,validate
eating cake,5YlKj7XvXR4,9,19,validate
windsurfing,5Yla_86CVJA,85,95,validate
running on treadmill,5YuTvYKd978,0,10,validate
swimming breast stroke,5Z9Z-L1yXO8,18,28,validate
clean and jerk,5ZNdkbmv274,1,11,validate
stomping grapes,5ZXu7ryKgkE,28,38,validate
cooking egg,5ZwiGw_g8YA,94,104,validate
swimming backstroke,5_nfL6n9Skg,149,159,validate
skydiving,5a9gSFDq1cs,84,94,validate
playing cello,5aAss6QE-EM,145,155,validate
sailing,5aDiaxOpYYY,55,65,validate
catching or throwing baseball,5alRoEFZJCs,2,12,validate
pushing wheelchair,5aul-YTFlKY,49,59,validate
answering questions,5bGElGxGhbs,2934,2944,validate
snowmobiling,5bMWEMYp4PA,71,81,validate
parasailing,5bPlcd0w7uA,1,11,validate
playing saxophone,5bRseNSffik,455,465,validate
playing bagpipes,5bSfdPt6XYA,6,16,validate
pole vault,5bSqzf7Tt3U,0,10,validate
carving pumpkin,5bTpbGLK3Jw,174,184,validate
writing,5bZojQCp5tk,318,328,validate
sticking tongue out,5b_9xVpnhRQ,27,37,validate
paragliding,5c9HlCmmAGw,50,60,validate
making a sandwich,5cbC1OGsnjk,30,40,validate
exercising arm,5cbPzTyRie4,4,14,validate
arm wrestling,5d-dJ2ixX0M,4,14,validate
eating chips,5d-xncH1hEk,59,69,validate
eating carrots,5d7uG1loKw0,135,145,validate
grooming horse,5dCfMCIqVKg,57,67,validate
flipping pancake,5dFAjoXajs4,4,14,validate
trimming trees,5dRnwv9ZiG4,41,51,validate
crying,5e5-rGC9z2s,222,232,validate
unloading truck,5eK6mXYQIG4,16,26,validate
tasting beer,5eU4wCuNW9I,480,490,validate
tying tie,5eXY0GVmBCw,49,59,validate
parkour,5eh2MbjEyXs,3,13,validate
playing ukulele,5eq5q4jbNpA,5,15,validate
eating burger,5f43dfd6Af8,20,30,validate
spray painting,5fFGRVkBrc8,107,117,validate
surfing water,5fUrrz4SMmM,82,92,validate
riding or walking with horse,5ft5ebGnMFU,28,38,validate
sweeping floor,5g7U0nNWyK0,3,13,validate
making a sandwich,5gQ7i3pflog,12,22,validate
pushing wheelchair,5gQlgNS5qfY,23,33,validate
high jump,5gVK5JsNRSc,5,15,validate
whistling,5g_upy07Dyk,16,26,validate
robot dancing,5hQW4BHjWvM,61,71,validate
welding,5hSYP2XxBGY,204,214,validate
water sliding,5hYP1Ois9wk,29,39,validate
drumming fingers,5hn6bz_lG7k,23,33,validate
playing ukulele,5hoTz1u_N4g,116,126,validate
long jump,5iA2AC1SZO4,1,11,validate
playing bass guitar,5iCQL3IN47M,207,217,validate
sniffing,5iEV_XHcDcs,32,42,validate
using computer,5if6_kbe2aA,41,51,validate
playing trumpet,5j1oz2hmq8Q,2,12,validate
watering plants,5j5g53FYn4E,11,21,validate
high jump,5jgye7jxJtY,27,37,validate
celebrating,5kOwsLUtfQY,170,180,validate
playing basketball,5kgAPdXfj64,61,71,validate
sweeping floor,5l-GYT563ak,7,17,validate
playing controller,5l1ajLjqaPo,294,304,validate
juggling soccer ball,5l3BMPLhHdw,45,55,validate
swing dancing,5lPxgnIKOXI,60,70,validate
playing chess,5lqTgXmUgb4,12,22,validate
getting a haircut,5m7e9ZAVK04,8,18,validate
shaking hands,5m7f2fUxEsc,6,16,validate
crossing river,5mBqtX4KrGk,1,11,validate
laying bricks,5mCeFKEXepQ,4,14,validate
strumming guitar,5mZPeENoL6Y,61,71,validate
bungee jumping,5mfD6yGmcBI,103,113,validate
playing basketball,5n1umdTlMfA,3,13,validate
moving furniture,5n5D-KU3uVA,5,15,validate
training dog,5nQFQxYyh6Y,36,46,validate
passing American football (not in game),5nYbeVzYDbU,2,12,validate
brushing teeth,5nfCdm_Dab8,49,59,validate
country line dancing,5oCkQFm3OAE,6,16,validate
sharpening knives,5oMteEBMPUw,62,72,validate
riding or walking with horse,5oWlli9Mzmc,115,125,validate
arranging flowers,5pJDj7RBKio,132,142,validate
shearing sheep,5pN2Kcxa3D4,249,259,validate
riding mule,5pOOIFxj_Ew,105,115,validate
peeling potatoes,5ph139fgxmA,51,61,validate
waxing legs,5phTv0WNhYY,131,141,validate
riding camel,5qI3FHFqf9s,8,18,validate
waxing chest,5qPMVSLt6z0,2,12,validate
surfing water,5qZvnuDbDFY,2,12,validate
rock scissors paper,5qqV2ZnH_4I,30,40,validate
making snowman,5qrJWi-t_h8,493,503,validate
archery,5rElcI860iU,75,85,validate
playing flute,5rZzxIgLlPU,0,10,validate
grinding meat,5rw9tamk8Bg,51,61,validate
drawing,5s0Hr7dZRXU,44,54,validate
egg hunting,5s18pSWPKY0,19,29,validate
drawing,5s6ZShckrr4,115,125,validate
dancing gangnam style,5sCpQpPVwD0,28,38,validate
driving tractor,5sFz96aFWzI,42,52,validate
doing nails,5sGFs0jSZdM,313,323,validate
sailing,5si65pl0XEc,163,173,validate
wrestling,5sr0Wgmn7BU,85,95,validate
drawing,5swQ6k4bWgo,0,10,validate
ice fishing,5sx6NEtkd1E,206,216,validate
dribbling basketball,5t32dT2bFaU,56,66,validate
playing bass guitar,5t816FUvfDE,186,196,validate
skiing (not slalom or crosscountry),5tV4H4r3sDI,716,726,validate
catching fish,5tWk5f4UF_8,33,43,validate
playing chess,5tudeVVPcXk,139,149,validate
playing tennis,5tz1GXB4otY,85,95,validate
blowing leaves,5uRMhcCdqFo,6,16,validate
applauding,5uVHxPCk7d4,2,12,validate
disc golfing,5ueYObM1DOY,51,61,validate
slacklining,5urPU4TCeY4,46,56,validate
skydiving,5uw3m1tIvJ0,57,67,validate
waxing legs,5uzaOiQceMc,1,11,validate
blasting sand,5v_7XLNUrc0,8,18,validate
writing,5vhEonzSjvA,233,243,validate
tickling,5w0Tyr6nwz4,32,42,validate
playing trombone,5w3R0qPj0u0,9,19,validate
feeding fish,5w5AZq1dqx0,17,27,validate
catching or throwing frisbee,5w7-2_KAP2k,6,16,validate
applauding,5wIMOviYnW8,31,41,validate
catching fish,5wZ5txJ_fnY,401,411,validate
krumping,5wzGMlYQzDU,2,12,validate
catching or throwing baseball,5x-bCOhZbvE,7,17,validate
stomping grapes,5xAqp0SU3VE,9,19,validate
filling eyebrows,5y1QmGkdCF4,90,100,validate
playing kickball,5yJ_Y3k5iJQ,84,94,validate
news anchoring,5zJNI2H1P4M,112,122,validate
tango dancing,5zNpOlB53hc,26,36,validate
water sliding,5zPUM77akrs,2,12,validate
spray painting,5zvoJWpa6hk,83,93,validate
whistling,6-950ARw3kQ,26,36,validate
sanding floor,6-FZ9ql6JE8,16,26,validate
dancing gangnam style,6-Y2HOE94PY,74,84,validate
hammer throw,6-ljC4qTJSM,3,13,validate
breakdancing,6-nb9jJi_Vo,8,18,validate
playing accordion,6-t-BUbr8V4,5,15,validate
giving or receiving award,6-uBByEshC0,97,107,validate
making a sandwich,60DihU7N00Q,9,19,validate
getting a tattoo,60Gy-QnPNF0,86,96,validate
feeding birds,60xhM4Q-3AI,26,36,validate
massaging back,615pgaYRRG8,460,470,validate
opening present,61PNTePbtwY,0,10,validate
shooting basketball,61Z36GSHLx4,60,70,validate
eating ice cream,61_ZhRaPtDM,2,12,validate
presenting weather forecast,61gTxxaoA74,9,19,validate
playing basketball,61oPN1ONIk8,4,14,validate
checking tires,62joIFmFImo,127,137,validate
bandaging,630kGLh2T7k,53,63,validate
playing harmonica,63PhSv_tkJw,62,72,validate
brushing hair,63T-_NmyrqA,32,42,validate
windsurfing,63UyuDsX_eM,58,68,validate
getting a tattoo,63cBMwhNHFI,61,71,validate
folding paper,63jE3E7ZfBE,67,77,validate
playing controller,64-2BYExCfM,406,416,validate
scuba diving,64BhyrIZkz0,2,12,validate
playing cello,64CnjwUCOcU,700,710,validate
making jewelry,64Y7-9j3rzU,312,322,validate
peeling apples,64YG9guik-A,3,13,validate
sniffing,64c8YOgOhXQ,54,64,validate
riding unicycle,64czn6u_ZD0,39,49,validate
folding paper,64jCpjADJ2E,170,180,validate
jetskiing,65kTXl2I9g4,45,55,validate
playing didgeridoo,65kaMdeX89g,11,21,validate
playing saxophone,65rmeShvIxs,38,48,validate
parasailing,65roj50tiAQ,1,11,validate
picking fruit,65vcTcVVaz0,98,108,validate
pumping fist,661U_zEmWXg,0,10,validate
bench pressing,6691uZARdms,21,31,validate
arm wrestling,669C6dRoCc8,0,10,validate
shredding paper,66HbjBfN_o4,10,20,validate
playing chess,676TR3bwLf0,570,580,validate
flipping pancake,67ApIrmZPw8,17,27,validate
holding snake,67FSBl8CfBU,492,502,validate
making tea,67FpryCCcgo,2,12,validate
playing volleyball,67G1ROkWXy4,12,22,validate
sanding floor,67Izc6v8_zc,10,20,validate
triple jump,67R1t4-b1nw,0,10,validate
shredding paper,67RcBiqRf_8,91,101,validate
playing squash or racquetball,67Ua5782wSo,9,19,validate
cleaning pool,67nxVB56psY,57,67,validate
playing flute,67vhJRyiwmI,328,338,validate
breakdancing,67xGZPbmkXI,41,51,validate
gymnastics tumbling,67yBz3lzUic,1,11,validate
ice skating,68UzWy9hgVE,75,85,validate
bending back,68npgFAAkew,73,83,validate
tasting beer,69_w6AajsK0,235,245,validate
dodgeball,69lGQYJOxA8,409,419,validate
digging,69sAUI8MbWQ,38,48,validate
waiting in line,6AAihhFc_bQ,4,14,validate
extinguishing fire,6Aeop2fWv20,90,100,validate
plastering,6BRIJxpfWPs,184,194,validate
swimming breast stroke,6BY1HDmmqFM,25,35,validate
sign language interpreting,6BjTz-xGjHo,60,70,validate
throwing axe,6BnPsFztb5U,44,54,validate
playing kickball,6C-IU5M59NE,28,38,validate
trimming or shaving beard,6CAwur7rQys,893,903,validate
roller skating,6CEV2jpEZjY,113,123,validate
news anchoring,6CRnSBkRhyY,206,216,validate
exercising arm,6C_nL3N0ZLo,3,13,validate
golf driving,6CbAI0QPeSM,1,11,validate
golf putting,6Cwq13Oaays,25,35,validate
fixing hair,6D1IfEQUIZQ,7,17,validate
texting,6DJITVBoQgY,116,126,validate
weaving basket,6DTvgYB8n_0,69,79,validate
playing monopoly,6ELgeznatKE,7,17,validate
decorating the christmas tree,6EZ4WLso6nc,16,26,validate
playing trombone,6E_Ypnfac-Y,49,59,validate
bee keeping,6EvsxeJTD2Y,449,459,validate
assembling computer,6FEwHX0NpOQ,386,396,validate
eating watermelon,6Fc11UBMXQ4,0,10,validate
stomping grapes,6FiTqb7E0qc,23,33,validate
cleaning windows,6FjgdUricEs,22,32,validate
bee keeping,6FqS59XxFNY,3,13,validate
spinning poi,6GBx-xHKhug,66,76,validate
sailing,6GG3LEw8pvM,27,37,validate
snowkiting,6GIYLKVrFA4,188,198,validate
playing violin,6GMpd_uFC24,8,18,validate
plastering,6HWQ5927x9o,38,48,validate
playing volleyball,6IPue5yWpJo,159,169,validate
shooting basketball,6IYYZQTCSIs,140,150,validate
doing laundry,6IbdUPJMeF8,115,125,validate
abseiling,6IbvOJxXnOo,47,57,validate
carrying baby,6IiNKVtW4pA,81,91,validate
giving or receiving award,6J57U2QgTiU,59,69,validate
brushing hair,6JO9EwAZ7Y0,23,33,validate
brushing hair,6JTYJvGHI7A,5,15,validate
strumming guitar,6JaIw6fb3Lo,78,88,validate
tai chi,6KG0mbhejCs,233,243,validate
sailing,6KG6jPpzaW8,16,26,validate
opening present,6KQHdPR4iek,4,14,validate
punching bag,6Kx1WJvKQL8,1,11,validate
cheerleading,6LOV6-dkNZE,251,261,validate
cooking on campfire,6LRyu5m7_9M,187,197,validate
climbing a rope,6Lz09qQhHkM,1,11,validate
catching fish,6M2PO4K78Pg,2,12,validate
dying hair,6MSSunFVjgg,137,147,validate
playing piano,6Mc8e7lgJtk,11,21,validate
throwing discus,6MjDy2JOcXY,66,76,validate
exercising arm,6N0uPlyK8ak,50,60,validate
playing cymbals,6O9_ATz9c9Y,89,99,validate
juggling balls,6OKzj8g3XBs,68,78,validate
playing trumpet,6OV0aQq22lE,353,363,validate
waxing back,6O_mEEIp9eY,34,44,validate
playing trombone,6Oh-dUR0Yv4,87,97,validate
curling hair,6OiW_58NNZI,117,127,validate
folding clothes,6P2eVJ-Qp1g,65,75,validate
jogging,6P7U86sAoFY,159,169,validate
drawing,6PKCnN1GEjQ,162,172,validate
golf chipping,6PTcHCA6Yr8,66,76,validate
bench pressing,6PqipkA_7Rk,18,28,validate
smoking,6Q1bpfHknHs,5,15,validate
dying hair,6Q4-x1VOous,43,53,validate
playing poker,6Q4HE06tlOY,89,99,validate
dancing macarena,6Q7tpnuI6YI,48,58,validate
climbing a rope,6QDQrdZ36D0,33,43,validate
skiing slalom,6QcRPmZZVz4,158,168,validate
bobsledding,6Qp6OT3-LQw,53,63,validate
auctioning,6QroafCsHfc,13,23,validate
jumping into pool,6QwdIPYm5sE,5,15,validate
ice climbing,6R1m366uG3Q,143,153,validate
shaking head,6RHnF0zRhlA,30,40,validate
hoverboarding,6RIFMyQ8I7U,168,178,validate
dribbling basketball,6RQ2rLKLsv8,6,16,validate
squat,6SJMB2EoaFM,113,123,validate
playing cello,6SVS_jGallc,10,20,validate
playing ice hockey,6SmQ1f4XGE4,193,203,validate
