label,youtube_id,time_start,time_end,split
kissing,IHftSqgfFD8,0,10,train
sticking tongue out,IHhQcKOE6DQ,0,10,train
playing squash or racquetball,IHj_S5R5m4o,2,12,train
abseiling,IHkxZWpjiTs,665,675,train
hitting baseball,IHl7bFPECpA,10,20,train
sneezing,IHmebmMfNTM,5,15,train
dancing gangnam style,IHnDh0DidgE,10,20,train
tai chi,IHnGNQdeq2s,38,48,train
snowkiting,IHnh-KMYgHo,12,22,train
celebrating,IHrXGn3QoiU,85,95,train
hugging,IHsf8bHAySQ,8,18,train
bowling,IHsvato_zQw,0,10,train
triple jump,IHtCC9vIFlE,3,13,train
riding unicycle,IHtOzmjA30k,198,208,train
sailing,IHthTkc0ids,47,57,train
dribbling basketball,IHu1eoxtRfo,155,165,train
long jump,IHuMpKCV04c,0,10,train
motorcycling,IHuYUmDlUa8,49,59,train
curling hair,IHvkLcyalls,289,299,train
curling hair,IHvr4JOfAFU,96,106,train
cutting nails,IHxFbdpsrpU,46,56,train
tango dancing,IHyb7uTJQKk,46,56,train
playing guitar,IHzJr640Qus,82,92,train
making jewelry,II10rIjWz-M,93,103,train
javelin throw,II2eOTGG4fk,1,11,train
chopping wood,II4Mg3AVVkw,3,13,train
blowing out candles,II4OUnenewk,2,12,train
applauding,II61MYVtjC4,2,12,train
texting,II6rRtuZuMk,90,100,train
spinning poi,II9yMKjQSLk,7,17,train
blowing out candles,II9zja83XkI,29,39,train
playing basketball,IIBeGmwky-k,2,12,train
tobogganing,IIBnvMx5UyQ,14,24,train
throwing discus,IIDw07EOqOM,12,22,train
mopping floor,IIDwCI3sD2s,86,96,train
barbequing,IIElmSIn004,418,428,train
washing hair,IIFtQbFJiLg,20,30,train
jogging,III8YtTLMJk,0,10,train
skateboarding,IIJuhZvXz1w,117,127,train
climbing a rope,IIKAoKlKDh8,24,34,train
ice climbing,IIL_9YAiqAo,87,97,train
air drumming,IIMwUp0sU3E,4,14,train
high jump,IIPW84XkLes,4,14,train
bungee jumping,IIPWyslM_dg,5,15,train
tai chi,IIQeuwW6amw,218,228,train
dancing ballet,IIQl0T_s1YY,57,67,train
assembling computer,IIRhcZg_jEc,1692,1702,train
spinning poi,IISXpI0tiK8,3,13,train
baby waking up,IITti443eB8,18,28,train
ripping paper,IIVnOjUJf1M,4,14,train
dancing charleston,IIWp4SadCMc,95,105,train
making jewelry,IIXtaam4Ux8,80,90,train
cleaning toilet,IIXuCfkJd34,1,11,train
throwing axe,IIcH94DAi14,3,13,train
pumping fist,IIe8gagzdFI,96,106,train
zumba,IIfpN8fNBm4,154,164,train
presenting weather forecast,IIijpPj32dg,37,47,train
snowboarding,IIjoocsnDxk,27,37,train
dying hair,IIlPT_WfEgE,54,64,train
jetskiing,IIs8NB9zPnU,199,209,train
playing volleyball,IIsWvopjGyI,14,24,train
driving tractor,IIsvf-BsIZ8,36,46,train
making pizza,IItVVdsjXf0,450,460,train
playing poker,IIv8NaNFlpM,937,947,train
cutting pineapple,IIvt64HMLpc,1,11,train
shuffling cards,IIw60_OyOuk,44,54,train
dancing charleston,IIwI9SiCNLA,70,80,train
extinguishing fire,IIwResK9VBc,18,28,train
applying cream,IIzSAiqyXF0,203,213,train
picking fruit,IIzm4Hrr0oc,31,41,train
snowkiting,IIzqQ-bSMyA,96,106,train
playing didgeridoo,IJ15gpce3Lc,52,62,train
bookbinding,IJ1Z-YglipY,336,346,train
playing harmonica,IJ2l0HVvssg,6,16,train
driving tractor,IJ2w3EOe0ew,97,107,train
snowboarding,IJ5ENNfEo7I,5,15,train
shearing sheep,IJ5pz56yn5I,31,41,train
playing kickball,IJ7bor6cZs8,188,198,train
assembling computer,IJ86Sklfe5Y,1039,1049,train
folding clothes,IJ8Oun-IuCI,62,72,train
cleaning pool,IJ8jkZROWF8,58,68,train
finger snapping,IJBmVnMiTys,3,13,train
cleaning pool,IJHD-1A-cHE,24,34,train
swinging on something,IJI1ijXDsQY,2,12,train
cracking neck,IJKRmArwiOA,2,12,train
water sliding,IJLVYoUdboA,10,20,train
dancing charleston,IJLpbYXHpbQ,40,50,train
blowing glass,IJM03s7HUKI,65,75,train
crying,IJMDdT24_98,103,113,train
ice climbing,IJMcVDS-uFA,9,19,train
exercising arm,IJP8A-rV5FE,88,98,train
skateboarding,IJPKkGLuauw,125,135,train
throwing discus,IJQXuqvEYEU,1,11,train
brushing hair,IJT2q0UJZCw,1749,1759,train
folding paper,IJT8RSZ3-qU,168,178,train
finger snapping,IJVGakNOIsU,0,10,train
barbequing,IJW1_WUZG8M,127,137,train
making a sandwich,IJWV7DRdrco,120,130,train
skateboarding,IJYvPebQuPk,117,127,train
javelin throw,IJ_z3ajbbrk,55,65,train
massaging back,IJa5UGazDH4,282,292,train
shot put,IJaQfvl96Bk,0,10,train
lunge,IJbavQFrRgs,13,23,train
petting animal (not cat),IJbc0_4slSs,556,566,train
crawling baby,IJd9JDACSNw,3,13,train
dribbling basketball,IJdbq54i4-Y,3,13,train
long jump,IJdkUbZS4Yw,11,21,train
vault,IJdsA87CAvM,0,10,train
petting cat,IJec52GA8Vw,61,71,train
frying vegetables,IJeo-iDBndI,110,120,train
swimming backstroke,IJhF2RfFeiU,118,128,train
surfing crowd,IJivQGco_N4,3,13,train
doing nails,IJj8K7g6zn0,112,122,train
braiding hair,IJjdz6Xc-8E,75,85,train
side kick,IJjfLrYNA_c,7,17,train
riding elephant,IJm-PB4Zwi4,18,28,train
crawling baby,IJm9IBjp-xM,2,12,train
using remote controller (not gaming),IJmvFd1QGtQ,101,111,train
playing recorder,IJnyOeiDsP8,8,18,train
stretching leg,IJqnJnyJxtY,13,23,train
swinging legs,IJrwmIQqj5s,0,10,train
petting animal (not cat),IJtIOTXvLZg,8,18,train
bench pressing,IJtlAK9UjR8,3,13,train
air drumming,IJuGe_aD9rA,30,40,train
ski jumping,IJur63gssNo,2,12,train
singing,IJvjlVvtB1M,0,10,train
playing cymbals,IJwBHnZBsAc,1,11,train
parkour,IJxSUtpQSdU,100,110,train
checking tires,IJxxTEm1A0o,34,44,train
riding mule,IJyCJBXhRLw,273,283,train
country line dancing,IJyXBMcWq7A,61,71,train
dying hair,IJyrjXRVpqQ,583,593,train
swimming backstroke,IJz08IJa8iM,119,129,train
headbanging,IJzBN4-NBiQ,286,296,train
filling eyebrows,IK-mKRKZPWg,177,187,train
water skiing,IK0OqUVAkWU,2,12,train
swimming backstroke,IK1EIqxpQXI,223,233,train
blowing out candles,IK2Qr9MulrE,0,10,train
tying knot (not on a tie),IK3FI5so1_Y,10,20,train
eating hotdog,IK6C7-nYsf8,44,54,train
spinning poi,IK6RGwkK6TY,34,44,train
carving pumpkin,IK7eExH9wTU,168,178,train
parasailing,IK9HCMeTzSI,603,613,train
mopping floor,IK9kE9IrcOM,35,45,train
skiing slalom,IKBUIzfRsU0,187,197,train
punching person (boxing),IKBdv1W2Nbk,14,24,train
pushing cart,IKD2RWDPZZE,1,11,train
petting animal (not cat),IKFWe82gwBs,204,214,train
brushing teeth,IKG6W6LmSlw,0,10,train
windsurfing,IKGlMZ0PE84,206,216,train
tapping pen,IKL-KuuA6zo,42,52,train
riding elephant,IKLJIw8BP1Y,3,13,train
tying knot (not on a tie),IKLNW09Jvs0,178,188,train
playing drums,IKMo2hH-vfw,267,277,train
abseiling,IKMqxCJKBiI,629,639,train
pushing cart,IKPZmvANqxE,8,18,train
wrapping present,IKT9OGQL4kI,72,82,train
extinguishing fire,IKWlGD1caCk,7,17,train
cooking on campfire,IKYdW_pTeYA,50,60,train
disc golfing,IKYoWX9Ed6I,0,10,train
riding elephant,IK_Y-XouDaw,42,52,train
snowkiting,IKa-yEKatqY,89,99,train
air drumming,IKaDdhDK1uE,25,35,train
playing cello,IKayUm97-cc,198,208,train
fixing hair,IKb0BHXq8Lc,114,124,train
squat,IKbBKxCAmRg,1,11,train
waxing eyebrows,IKbFWXNA-qo,4,14,train
texting,IKbL1Aht7uw,10,20,train
ice climbing,IKdeSJbz3Zs,46,56,train
playing xylophone,IKfs3tJMaBg,24,34,train
bandaging,IKhpiLqbn7U,1,11,train
playing organ,IKnYt82vWy4,4,14,train
folding napkins,IKoPq_0f91I,5,15,train
playing paintball,IKolQw9joc8,80,90,train
skiing (not slalom or crosscountry),IKpHxsIftCw,64,74,train
ice skating,IKpWyaNYg5Q,13,23,train
surfing crowd,IKqMrNv9wIo,3,13,train
capoeira,IKqPSFcUfvU,61,71,train
walking the dog,IKqRkIPWdw8,17,27,train
using remote controller (not gaming),IKr0UiTuLtM,67,77,train
playing guitar,IKu14CvhFqw,2034,2044,train
disc golfing,IKwV3TEDoSU,0,10,train
playing xylophone,IKwlU_fniek,69,79,train
playing cello,IKwmCQ5yy08,159,169,train
pumping fist,IKxjJgmbIPU,2,12,train
playing didgeridoo,IKy-yIoJZt4,182,192,train
playing harp,IKzEpBycXFI,102,112,train
laughing,IL-HjjwJW1o,31,41,train
headbutting,IL-p6P1L-xg,19,29,train
feeding goats,IL-zal4CP2A,59,69,train
playing accordion,IL2igd3BLYE,123,133,train
playing controller,IL75890a6Yw,43,53,train
picking fruit,IL7IQunKmpE,78,88,train
mowing lawn,IL7kNvnuqGY,11,21,train
playing kickball,IL95Gqfv9yA,43,53,train
playing controller,ILBzobaaF4k,34,44,train
checking tires,ILDDXJFb2HU,237,247,train
whistling,ILDY5mp6Xag,106,116,train
archery,ILE7ZGv_PSw,153,163,train
flying kite,ILEC7NCNATo,322,332,train
changing wheel,ILEDYGgyN5g,67,77,train
unloading truck,ILEwfPl-wG8,7,17,train
pushing car,ILFS0R2eRdg,4,14,train
carving pumpkin,ILHJj1LtbHs,0,10,train
juggling balls,ILICAb9iVa0,8,18,train
driving tractor,ILLHwGI_PkY,147,157,train
feeding birds,ILLMU4Z9xvE,8,18,train
trimming trees,ILO-WhK8b7k,3,13,train
sticking tongue out,ILOoARIxr60,2,12,train
shaving legs,ILScikgj82c,180,190,train
picking fruit,ILTUH0aYgME,87,97,train
catching or throwing frisbee,ILU2zg3liZM,18,28,train
rock climbing,ILV_2YBiqps,112,122,train
pumping fist,ILVk1cE-v68,24,34,train
tap dancing,ILWv8hGOvyg,157,167,train
massaging back,ILWxMmhaVSs,205,215,train
balloon blowing,ILYFXbXRU_s,39,49,train
counting money,ILYfsq5wBas,0,10,train
riding mechanical bull,ILYkT0Ftbmc,2,12,train
tickling,ILZfefPIZ-c,158,168,train
diving cliff,ILauqVQr550,4,14,train
making sushi,ILcBZp7ewVI,5,15,train
garbage collecting,ILePnRuge7w,29,39,train
throwing ball,ILei2n150Bo,0,10,train
playing violin,ILfTIAcdtMI,0,10,train
long jump,ILgBgYnOBlg,0,10,train
riding camel,ILgYWSGvLAQ,6,16,train
playing chess,ILiuMhvfTuE,65,75,train
smoking hookah,ILkwVbNi_v0,42,52,train
cutting watermelon,ILldk3SKgLs,15,25,train
sword fighting,ILn5myuRMrs,4,14,train
watering plants,ILoJPHIr6NY,1,11,train
tobogganing,ILpHHKjLsow,4,14,train
doing nails,ILsA8MLIKgM,89,99,train
lunge,ILsJtemgjJc,0,10,train
washing dishes,ILsq5K0nSSQ,44,54,train
playing guitar,ILvjowRlmfY,21,31,train
walking the dog,ILwSmTXHrBQ,10,20,train
folding paper,ILxYk_5J8H8,344,354,train
dancing ballet,ILzIFjBc7SY,26,36,train
chopping wood,IM0-Qj2eLnw,27,37,train
playing cards,IM0R0we4T40,62,72,train
laughing,IM6mkbS3TIk,53,63,train
water skiing,IM6roz3-vGs,77,87,train
catching or throwing softball,IM76WD9MVF4,5,15,train
bench pressing,IM7VK25uef4,0,10,train
riding or walking with horse,IM7xaedJ4Fo,15,25,train
motorcycling,IMA2rK7hUjk,4,14,train
squat,IMANbixS5C8,22,32,train
high jump,IMBTgiVkOt8,296,306,train
dodgeball,IMBVWyhCM2s,4,14,train
barbequing,IMBm_gZdQlA,51,61,train
cleaning toilet,IMCJJsUZ6b0,128,138,train
trimming or shaving beard,IMCav362q60,81,91,train
hurdling,IMEr1bnUBIw,4,14,train
playing bagpipes,IMF1juHAXYs,2,12,train
using computer,IMFC13rEWzU,59,69,train
using remote controller (not gaming),IMGV8tcKnjw,17,27,train
dancing charleston,IMH_nfTlV3k,26,36,train
massaging person's head,IMHjGmPCqao,699,709,train
playing saxophone,IMI4ihsU04Y,22,32,train
auctioning,IMJ1Pn-pkQc,72,82,train
swimming backstroke,IMJKCe7DTsg,16,26,train
throwing axe,IMJTwxaxH_w,1,11,train
drinking beer,IMJloKPhdJU,102,112,train
sticking tongue out,IMKZRzL26TM,26,36,train
cleaning floor,IML84BTVu4I,2,12,train
playing recorder,IMM0XyhIa2g,15,25,train
filling eyebrows,IMOHl43yeHk,57,67,train
opening present,IMPoqjKM4_c,3,13,train
balloon blowing,IMRdZJMiR0I,20,30,train
brushing teeth,IMRg7QiPJYw,0,10,train
bookbinding,IMVdK2M4umk,298,308,train
spinning poi,IMXl2m2fLyo,6,16,train
washing feet,IMY6NsWIS0Y,49,59,train
fixing hair,IMYSRXodlZw,201,211,train
shearing sheep,IMZp8RdOPHE,40,50,train
grooming dog,IM_At8NcEWk,18,28,train
playing cymbals,IMf2dri8-Sc,28,38,train
abseiling,IMhQO0Lflsg,27,37,train
motorcycling,IMk5uBdykrA,4,14,train
surfing crowd,IMlFZDLleoQ,8,18,train
stomping grapes,IMp_4zga5Rk,26,36,train
skiing crosscountry,IMrxZn-Eq78,53,63,train
water sliding,IMtuxUZyjwc,38,48,train
push up,IMuD2wN4lY0,6,16,train
smoking,IMuPSc6TfO0,44,54,train
playing bagpipes,IMvx2OokWpU,10,20,train
snowboarding,IMxHdzS-ojo,119,129,train
catching or throwing frisbee,IMy-flJcEPQ,52,62,train
playing organ,IN0HvWZJe3c,153,163,train
crossing river,IN2vFlYnyMk,62,72,train
playing monopoly,IN5pIwxiE-k,189,199,train
writing,IN6IOSMviS4,895,905,train
playing clarinet,IN7BvbjaYDs,3,13,train
playing accordion,IN7WqyKWE_M,0,10,train
sign language interpreting,IN8kl_9DmRM,28,38,train
shooting goal (soccer),IN93sYiYU6g,92,102,train
passing American football (in game),INA-cOJwAI0,7,17,train
tasting beer,INAJLti9VbM,11,21,train
waxing chest,INA_cay4YY8,3,13,train
curling hair,INAr6eYwDbI,70,80,train
riding elephant,INB7ow9L_cw,12,22,train
singing,INCYwI4cNdk,172,182,train
hammer throw,INF2HBQ4-xg,2,12,train
salsa dancing,ING5Zn_Xd1A,4,14,train
sign language interpreting,INJOvNziUyE,132,142,train
jetskiing,INJaDCx8dzc,31,41,train
playing chess,INJs7auZ71U,14,24,train
trimming trees,INLZmI31vH0,15,25,train
rock climbing,INM-Ce44QqA,17,27,train
shaving head,INMVCT_u_Vs,24,34,train
hitting baseball,INO7Rd0dxfQ,26,36,train
using computer,INQKZPhz4Nk,79,89,train
mowing lawn,INQndcn6-ts,27,37,train
playing violin,INR16ngaL7U,3,13,train
triple jump,INRvu5aZCJk,16,26,train
surfing crowd,INSK7Bxv3dM,563,573,train
celebrating,INSihK3h394,101,111,train
texting,INTByWFH_MA,115,125,train
playing ukulele,INUC4usL7k0,6,16,train
playing trumpet,INUM0ss9s38,6,16,train
mowing lawn,INUoyrvmcHQ,17,27,train
doing aerobics,INV3ez25c00,119,129,train
swimming butterfly stroke,INW5nod49xs,16,26,train
playing bass guitar,INXxLBVExPU,276,286,train
crawling baby,INYiPf49p78,97,107,train
air drumming,INaphkXqRKA,4,14,train
drawing,INbAwIvoPgU,79,89,train
exercising arm,INbrohwK8DU,11,21,train
swing dancing,INexa2yLfF4,90,100,train
playing squash or racquetball,INj8g6W2j_Q,11,21,train
milking cow,INnDQhUhYS4,4,14,train
sniffing,INrOz53LTAk,168,178,train
bookbinding,INtXlfOkB0A,51,61,train
belly dancing,INudxyFZAUE,78,88,train
pushing car,INunc7Qh4MU,8,18,train
massaging feet,INvGn7rAatM,28,38,train
tapping pen,INxk5jmXeQQ,47,57,train
folding clothes,INz6FvFgsKo,1,11,train
carrying baby,IO0vwJqmyJc,63,73,train
jumpstyle dancing,IO2OnqMgV4o,951,961,train
yawning,IO2UVkHgZ2c,1,11,train
arranging flowers,IO3bF_HYMII,271,281,train
playing paintball,IO3fvVJt7HA,4,14,train
decorating the christmas tree,IO3la8oMVOA,361,371,train
zumba,IO4HUUuz2Rw,128,138,train
bowling,IO4OVahCmh4,2,12,train
breakdancing,IO4T56_7gJQ,1,11,train
motorcycling,IO4WANGvtyU,83,93,train
climbing a rope,IO7EbEhwIl0,8,18,train
making jewelry,IO7LLssJn38,329,339,train
playing poker,IO9_xoTM0QM,44,54,train
dunking basketball,IO9dgpeaark,83,93,train
shoveling snow,IOAEvsJb7m4,104,114,train
sweeping floor,IOC9SRBD4vg,13,23,train
playing harmonica,IODSlufhN3U,3,13,train
balloon blowing,IODjvVsdER4,10,20,train
tap dancing,IODt716nwo8,20,30,train
playing harp,IOEOD-Hd2ZE,31,41,train
jumping into pool,IOF3FAtEyj0,39,49,train
bench pressing,IOHmhMB9LNE,417,427,train
making snowman,IOKBq_dVgAc,8,18,train
swimming backstroke,IOKw5KfwN5k,8,18,train
throwing ball,IOLbcPy4WFw,27,37,train
breakdancing,IOM6pr7T2wo,150,160,train
doing nails,IOMoIkDeGNM,75,85,train
playing ukulele,IONDEvIS9d8,38,48,train
braiding hair,IOOCsFyMZdw,309,319,train
ski jumping,IOQP8UIKKyA,4,14,train
stomping grapes,IORyV-1EVUw,160,170,train
dancing charleston,IOT4HpRm3qQ,122,132,train
passing American football (not in game),IOTXJRG4dSs,1,11,train
crossing river,IOUwARhxIhs,32,42,train
pole vault,IOWe4tAjI4U,7,17,train
drinking,IOYXRY4-Mq0,0,10,train
jumpstyle dancing,IOYZvY45xdo,35,45,train
air drumming,IOZSMD9SFkY,1,11,train
cleaning floor,IOZqDxDH1TA,113,123,train
riding or walking with horse,IO_oe3NKtOA,268,278,train
crawling baby,IOb652mw6-8,84,94,train
surfing water,IOd4KQr7ghY,18,28,train
dying hair,IOebwvSFdcA,62,72,train
golf putting,IOfGM9w7WEQ,77,87,train
celebrating,IOgd9xp9xHE,72,82,train
shoveling snow,IOgmMeQIrMU,29,39,train
shot put,IOh0sIf8LMA,10,20,train
clean and jerk,IOhMNbKaUMw,1,11,train
golf putting,IOikHe0HtxM,14,24,train
tap dancing,IOjG7GnvjW0,38,48,train
playing accordion,IOjzYAePoYE,215,225,train
golf putting,IOktV3VtZHE,2,12,train
riding unicycle,IOlE2OvI6P4,20,30,train
side kick,IOptpNQP5iw,0,10,train
dunking basketball,IOqZct-W5J4,233,243,train
riding camel,IOqiLuqP_qQ,52,62,train
making pizza,IOuw8CTl8oo,140,150,train
peeling potatoes,IOvLWA1uKyY,28,38,train
playing controller,IOwH0EZEn68,45,55,train
cartwheeling,IOwiajR4T5Y,9,19,train
brushing teeth,IOxPpla6oe0,102,112,train
situp,IOxZMj62_MM,46,56,train
playing guitar,IOxmiB5eG6Y,154,164,train
clapping,IOyaigjemxM,46,56,train
wrestling,IP06lSkrfKc,189,199,train
paragliding,IP0JdtbRg08,102,112,train
chopping wood,IP0Us2V24fs,247,257,train
drawing,IP0sNB9CwWA,111,121,train
drawing,IP1WMMBPcT0,64,74,train
krumping,IP1XlXuUqjk,61,71,train
drawing,IP1uo1rTSsg,48,58,train
drawing,IP2E0yakZy0,146,156,train
doing nails,IP2JlM1jP0Y,168,178,train
playing chess,IP34rpkoJCg,74,84,train
cleaning gutters,IP3fgagH8vg,22,32,train
cooking chicken,IP492LIRUC0,623,633,train
braiding hair,IP4Zoa0uBEk,3,13,train
drawing,IP4vrR7lOS8,120,130,train
golf driving,IP5DZI7KP6w,30,40,train
playing basketball,IP5fMOYQy80,24,34,train
drawing,IP5tsL084io,15,25,train
testifying,IP6IUQvSvt0,27,37,train
beatboxing,IP6kJJUsucs,32,42,train
riding mountain bike,IP78gpEHjw0,3,13,train
parasailing,IP8-MlIiJNM,216,226,train
drawing,IP8qoV4pKq4,188,198,train
playing didgeridoo,IP9CMErJQiw,246,256,train
drawing,IP9S-Wvd1bs,47,57,train
hitting baseball,IPD4lScW-ZM,5,15,train
punching bag,IPEhYGxM0Qc,2,12,train
beatboxing,IPG53DbZdGo,2,12,train
ice skating,IPGY_c7d510,50,60,train
blowing nose,IPG_0lwZi3U,26,36,train
