label,youtube_id,time_start,time_end,split
crossing river,Oa5xJBdoBKg,66,76,train
pushing cart,Oa6Kmaz5x6I,28,38,train
extinguishing fire,Oa6pwDOvMLc,178,188,train
clay pottery making,OaBw_toWu-U,20,30,train
reading book,OaCNSWkpxWo,69,79,train
spraying,OaCdPM3LGGY,14,24,train
filling eyebrows,OaDmMQslA7A,174,184,train
walking the dog,OaFqLjetyv4,31,41,train
scrambling eggs,OaG1Vk2cc2A,176,186,train
tobogganing,OaGmTXFby10,17,27,train
skateboarding,OaHBLHvUGuw,41,51,train
playing guitar,OaMDQRK878A,97,107,train
zumba,OaMU8KIL5c4,179,189,train
playing volleyball,OaNXvi7zeLI,110,120,train
dancing gangnam style,OaNsn9Xzq4A,199,209,train
stretching leg,OaQqxZouT_Y,24,34,train
eating doughnuts,OaRBfpQOY4Q,27,37,train
hammer throw,OaRMyZiMNIE,42,52,train
gymnastics tumbling,OaRTCc1uQjw,8,18,train
motorcycling,OaRVAfbD_6k,643,653,train
motorcycling,OaRwtnyGF44,28,38,train
slapping,OaSZZwhDDo0,4,14,train
playing clarinet,OaTYATTrqsM,635,645,train
climbing ladder,OaW5Xu2PPS0,0,10,train
peeling apples,OaZc4rObKdc,2,12,train
shaving head,Oa_ES0Nhj9c,48,58,train
bobsledding,Oa_IcFsa7-U,102,112,train
bouncing on trampoline,Oa_aUGj2zSI,28,38,train
planting trees,Oac3rj7mIVw,132,142,train
punching person (boxing),OaduCg4Pomw,9,19,train
carrying baby,Oae5gnCN620,112,122,train
sanding floor,OaeHacYWBsI,1,11,train
throwing discus,OafjzzoKir0,3,13,train
using remote controller (not gaming),Oag0NOM3xOQ,61,71,train
dunking basketball,Oag2w5qIkp0,17,27,train
triple jump,Oagkch7_eSo,4,14,train
trimming or shaving beard,Oah-PTl_O20,33,43,train
waxing legs,OajcOWa_0vw,107,117,train
eating watermelon,Oak-1BV-pqA,33,43,train
clean and jerk,Oakj-F5hr_I,9,19,train
bowling,OakpjeBLKvM,0,10,train
breakdancing,OalB7cYIPZM,121,131,train
tobogganing,Oam8VvTOe14,3,13,train
cooking chicken,OamKvzFLK7A,0,10,train
checking tires,OamjbRr3RCA,67,77,train
blowing out candles,OanA-rxqLRw,23,33,train
feeding goats,OanATTlKWVE,8,18,train
blowing nose,OaoqttUkxHw,3,13,train
playing harp,OapahQMGgTo,1,11,train
singing,OapefulaeOg,12,22,train
breading or breadcrumbing,OaqA-aamoKU,264,274,train
clean and jerk,OartmkIl3n4,8,18,train
catching fish,OasK5ZCNNKY,4,14,train
driving tractor,OavDRqmvaxc,0,10,train
eating doughnuts,Oaz_WuK_BOo,4,14,train
throwing ball,Ob-GSOKMbSs,4,14,train
playing cricket,Ob-QrRM4qqU,27,37,train
air drumming,Ob-VYqPMlxM,11,21,train
skiing (not slalom or crosscountry),Ob0S1gvD4rQ,316,326,train
punching bag,Ob0SO4klA9Y,7,17,train
spinning poi,Ob0Z0CKK8pY,219,229,train
testifying,Ob0gs8AyQhA,22,32,train
throwing axe,Ob1LGENgxFE,1,11,train
stretching arm,Ob35CqSh08c,95,105,train
headbanging,Ob4-AVtx5Jk,4,14,train
golf putting,Ob6Whe-znic,42,52,train
high jump,Ob7AkwzmEbA,0,10,train
mowing lawn,Ob7NXob_kIU,13,23,train
kissing,Ob7j77SU_8I,85,95,train
headbanging,Ob8CRCWPcdQ,2,12,train
rock climbing,ObAFhvQFVg8,57,67,train
hopscotch,ObDevPJzH1s,4,14,train
playing ice hockey,ObDg4ltMFco,667,677,train
playing guitar,ObEjKyo-sTc,225,235,train
salsa dancing,ObEwswXynRU,1,11,train
riding elephant,ObHlJqNrQiQ,0,10,train
assembling computer,ObICRTBofGQ,125,135,train
folding paper,ObIkb6WtlhI,270,280,train
riding scooter,ObKMSSdYEMg,3,13,train
krumping,ObLGvPYP0PU,197,207,train
getting a tattoo,ObLTMxvZI8I,244,254,train
riding or walking with horse,ObLjeXjv7VE,126,136,train
squat,ObNG8eo7dRY,229,239,train
doing aerobics,ObOkhXGu7oY,147,157,train
playing cello,ObPsA-Igxno,110,120,train
krumping,ObTE8F7PBuE,373,383,train
eating chips,ObTh5huKz8g,65,75,train
archery,ObWUnBgV8xQ,1,11,train
eating watermelon,ObWVzkw2KwM,53,63,train
ice skating,ObYrd_R6jhU,23,33,train
parasailing,ObZCrYhy_Gc,21,31,train
arm wrestling,ObaRbGrRm3A,27,37,train
cleaning toilet,ObbXieyOZf8,34,44,train
shot put,ObchAnaozTo,9,19,train
making snowman,Obe6p3wW1sI,2,12,train
bench pressing,Obg0W09RoPg,7,17,train
parasailing,ObgB-q27NqY,0,10,train
tying knot (not on a tie),ObhFvFw7XWE,257,267,train
drawing,ObhP3tZmjcE,64,74,train
chopping wood,ObhlPPwncxI,21,31,train
playing cello,Obhqzrl1XOA,1,11,train
sweeping floor,ObkbP2pnpPo,83,93,train
pumping fist,ObkiBl5WAfo,7,17,train
barbequing,OblhMUbwTcM,0,10,train
texting,Obn-0V2-WgQ,28,38,train
parasailing,Obnq-YRYZf4,62,72,train
snowboarding,ObqaHCuZVJo,134,144,train
trapezing,ObsiNi-2Tl0,196,206,train
writing,Obts_84bfhI,36,46,train
building shed,ObujbfN_tXg,11,21,train
presenting weather forecast,ObvSgaBoLHA,32,42,train
riding elephant,ObvnVSN6NuU,228,238,train
tapping pen,Obymz-LrY1o,135,145,train
busking,ObzRO5hbw-c,28,38,train
playing poker,Oc05VjVLbeQ,55,65,train
playing harp,Oc1mtjUPBnE,28,38,train
dancing gangnam style,Oc4UgYci-cs,11,21,train
washing feet,Oc4WpCs0Ha4,443,453,train
bouncing on trampoline,Oc5qMTO2A1g,159,169,train
scrambling eggs,Oc7Tq72oWHE,123,133,train
skateboarding,Oc7_LV6jIIM,705,715,train
opening bottle,Oc8W2w6ipsY,59,69,train
cutting pineapple,Oc8zusCSzFc,40,50,train
skiing (not slalom or crosscountry),Oc9lluvXLhM,468,478,train
riding or walking with horse,OcBjoYa40dE,68,78,train
ice fishing,OcDbRdb2Li4,16,26,train
ice fishing,OcEOBTjzBE8,37,47,train
bandaging,OcEs1Eo6irU,142,152,train
catching or throwing baseball,OcFChXuAH0Q,60,70,train
making bed,OcFp7be8kMY,358,368,train
playing trombone,OcFyTXmJmeA,23,33,train
arm wrestling,OcJEhhukmbY,4,14,train
using segway,OcKq5zU40ow,131,141,train
playing trumpet,OcLVdNjvjcM,19,29,train
side kick,OcM5Wl5oLlA,6,16,train
triple jump,OcMdelO8H5w,2,12,train
arm wrestling,OcPzrLY6IFs,2,12,train
slacklining,OcUp2idyXX0,11,21,train
canoeing or kayaking,OcVtN3iwbM0,6,16,train
playing monopoly,OcW39mnyKeQ,203,213,train
punching bag,OcWRq-IBN6Y,30,40,train
playing badminton,OcZOW3-8IKk,53,63,train
tapping guitar,OcbjmziVpDg,6,16,train
throwing discus,OccEAILrU7M,2,12,train
playing trombone,OccqkybhZhI,28,38,train
side kick,OcdScFtk84I,124,134,train
dancing gangnam style,OcdvjzEM1co,210,220,train
surfing crowd,Ocdyp3Kvwrg,3,13,train
arm wrestling,OcetjyRrMZs,30,40,train
opening present,Ocf6pQCv9Og,1,11,train
jetskiing,OcfBKc_j_rQ,909,919,train
playing bagpipes,OcfcTiRkYNc,126,136,train
playing volleyball,OcgkY_iVbfA,284,294,train
playing didgeridoo,OchUfgmHsSY,1,11,train
yoga,OchbltZjIHk,0,10,train
krumping,OciMiYUy9rA,16,26,train
busking,OciNWaaddok,36,46,train
water sliding,OciVxW3mRKo,4,14,train
waxing legs,Ocitwm2nwp0,62,72,train
baking cookies,Ocj6I-gvuDk,578,588,train
tasting beer,OcjiDhiR9GA,768,778,train
juggling balls,OcjxBNzkF0U,3,13,train
arm wrestling,Ocm1xJUlReg,60,70,train
skipping rope,OcmXJLoNwxg,1,11,train
massaging back,OcocIomG_uI,199,209,train
baby waking up,Ocs4HM39p5w,14,24,train
bartending,OcvHVhsfH1g,255,265,train
grooming horse,Ocvdvqvu7I8,5,15,train
cooking chicken,OcwWcyPMet0,57,67,train
bookbinding,OcwYIpLSEBA,433,443,train
lunge,OcxkTRvnkz8,24,34,train
headbutting,OcyZ1Mq76ro,6,16,train
filling eyebrows,OcymIE8U3DQ,424,434,train
hurling (sport),Od18Ds1GYKw,825,835,train
snowmobiling,Od22568-qio,17,27,train
sanding floor,Od2AXkedsyM,1,11,train
snowmobiling,Od2Yn-uMVcY,225,235,train
snowmobiling,Od3L1eiP9xU,8,18,train
slacklining,Od57t8C4LWc,846,856,train
folding napkins,Od58fHNW9-Q,97,107,train
driving tractor,Od6KgfrB7w8,20,30,train
jumping into pool,Od6buUqacDE,2,12,train
barbequing,Od75bGslwLM,598,608,train
flying kite,Od81KdLNC6U,17,27,train
testifying,Od8xMkz0l_Y,3,13,train
trapezing,OdAkwyxwOAo,65,75,train
parasailing,OdB4TL9hjX0,13,23,train
arm wrestling,OdBU8dHxom0,112,122,train
playing saxophone,OdC3xCPpYao,2,12,train
kitesurfing,OdDjhpPDpx4,354,364,train
egg hunting,OdEDcXdBj4c,0,10,train
playing harmonica,OdEcwTX4DlQ,3,13,train
tai chi,OdF1YXvkoZQ,0,10,train
headbanging,OdF9I50r184,0,10,train
punching bag,OdF_6VjI9do,27,37,train
jogging,OdHCAtkub1s,280,290,train
canoeing or kayaking,OdHaoZPMCMA,100,110,train
scuba diving,OdHtszkqo0E,102,112,train
making a cake,OdJcIS2y8HI,219,229,train
somersaulting,OdKcsrJ0zYA,0,10,train
jumping into pool,OdMPif4GOAE,1,11,train
hugging,OdMQN0cGwkg,13,23,train
making sushi,OdM_o50Q6mw,124,134,train
egg hunting,OdNbQAe7uWc,30,40,train
folding clothes,OdOrDe32a3U,152,162,train
petting animal (not cat),OdPrXs0WbiU,9,19,train
archery,OdRW0ofxVwQ,259,269,train
pushing wheelchair,OdRdLfc5CUk,33,43,train
lunge,OdSXmnBzAeE,4,14,train
disc golfing,OdUk_VRLB1U,36,46,train
washing feet,OdXCoeWJhO4,486,496,train
tapping guitar,OdY7OUbAbEA,88,98,train
egg hunting,OdZCAb7fl-U,16,26,train
tossing coin,Od_nHklh6Oc,51,61,train
making snowman,OdavPt-j4jI,13,23,train
tap dancing,OdbqCdE-Q50,124,134,train
water skiing,OddbPtCKHe8,182,192,train
drinking,OddojMLlaQM,65,75,train
country line dancing,Odej-_Px7D0,108,118,train
playing harp,OdfBsxz6WTM,21,31,train
egg hunting,OdfO09Lg-KA,17,27,train
busking,Odl9chN9iGo,26,36,train
arm wrestling,OdmNeKpMFa8,91,101,train
kitesurfing,OdmqKh16PCQ,91,101,train
skydiving,OdpJ8cxMiWs,90,100,train
training dog,OdpLQo5DpU0,329,339,train
snowmobiling,OdpTJ5_Juvk,5,15,train
passing American football (in game),Odp_CiDW1yo,51,61,train
diving cliff,Odpry5y8vCY,1,11,train
pushing car,OdqLNo6Kxx0,2,12,train
krumping,OdqNC8C-B4M,3,13,train
riding mechanical bull,OdqiqJeRqoM,3,13,train
eating chips,Odr5gnuRYgU,15,25,train
finger snapping,Ods6kB8wT8M,1,11,train
playing bagpipes,OdyN2Uce6nk,0,10,train
trapezing,OdyxH_um0Wg,49,59,train
planting trees,OdzItCb-LAw,98,108,train
riding elephant,Oe-FgOOfp5Q,11,21,train
welding,Oe-Nt8alUxQ,0,10,train
celebrating,Oe-Ppquzfss,3,13,train
dancing macarena,Oe0ifDem71k,6,16,train
catching or throwing baseball,Oe2Nhzw3OOo,2,12,train
kicking field goal,Oe4goaSQlfY,0,10,train
swimming butterfly stroke,Oe6PJJKJ2Ww,5,15,train
blowing leaves,Oe6UTZUXCrQ,12,22,train
playing ukulele,Oe72h1jJNuM,32,42,train
driving car,Oe89edqrU9Q,57,67,train
bungee jumping,Oe8KcD4smmM,16,26,train
tobogganing,Oe8lu9dEjUY,2,12,train
spinning poi,Oe8oFacDBbU,76,86,train
shoveling snow,Oe8uBzGil3w,1,11,train
shining shoes,Oe9Ghu7q1kk,54,64,train
breakdancing,Oe9LAvElMhA,97,107,train
playing saxophone,Oe9Zzot4WQM,25,35,train
juggling fire,Oe9aGH50BMo,9,19,train
kitesurfing,OeA0zjvJREU,32,42,train
juggling balls,OeAFqSKZbiE,200,210,train
catching or throwing baseball,OeAT1DEchmU,7,17,train
unboxing,OeAmfeEC9_Y,267,277,train
breading or breadcrumbing,OeBtEQ9NdLE,216,226,train
climbing tree,OeCW8wMpJ7s,30,40,train
playing drums,OeCa_MbJlww,162,172,train
parasailing,OeEIeZslphk,13,23,train
assembling computer,OeFu-YIfl84,2,12,train
canoeing or kayaking,OeGLhPvCGOw,12,22,train
chopping wood,OeGOD8kyaTk,1,11,train
salsa dancing,OeGhL_aIS5o,0,10,train
snowkiting,OeGiv8OjIqk,64,74,train
kitesurfing,OeI0ohsxmMQ,24,34,train
kicking soccer ball,OeINu37JeXc,13,23,train
shining shoes,OeIasKz2a9w,66,76,train
playing cards,OeIzsQkwwas,10,20,train
playing violin,OeJ9-YyDiZQ,175,185,train
hoverboarding,OeJbLR14xLc,18,28,train
playing flute,OeLBeXQQ_K8,47,57,train
weaving basket,OeLqb07xj34,70,80,train
blowing leaves,OeMJCUs-gZk,1,11,train
massaging person's head,OeM_bKkyfb0,73,83,train
skiing slalom,OeNTfHdK3ok,682,692,train
disc golfing,OeO7lG_vlNc,44,54,train
folding napkins,OeOf5YiXaRI,21,31,train
exercising arm,OeQjKyjSpXc,3,13,train
hoverboarding,OeSLcKJTC3s,1,11,train
playing kickball,OeSzAs9_YYE,0,10,train
air drumming,OeZlz5ZaNhE,36,46,train
petting cat,OeZvOpUkeX0,3,13,train
salsa dancing,Oe_0TlZG8_A,154,164,train
filling eyebrows,Oe_coqB71pc,14,24,train
tossing salad,Oe_jNQiktAg,130,140,train
juggling balls,OeaK1bETsCg,52,62,train
singing,Oea_yFRAiy8,38,48,train
sweeping floor,OebZVbl-n1w,102,112,train
making bed,Oeer2FQrtPE,273,283,train
crawling baby,Oega2sD2ItE,14,24,train
ice skating,Oegizooa7Bw,33,43,train
feeding birds,OeiP5Qackf8,121,131,train
waxing eyebrows,Oej1zRuAVpo,219,229,train
drop kicking,OekRhAwHoC0,6,16,train
snowboarding,OelJBF52P5g,125,135,train
folding clothes,Oens5aPiWIg,0,10,train
waxing back,OeqJtLCDuKg,19,29,train
surfing crowd,OeqmzruGZWQ,39,49,train
jumping into pool,OerE8kyDrhI,2,12,train
flipping pancake,OesVOA60Uh8,3,13,train
jetskiing,Oew3n5TzvwY,53,63,train
throwing axe,OexnljWQWrU,3,13,train
folding napkins,Of-b9ieQ8aI,25,35,train
abseiling,Of-vXWwD2_w,39,49,train
unloading truck,Of0HOhjJlg4,26,36,train
kicking field goal,Of0OFxCYFHU,16,26,train
scuba diving,Of0qglofQQQ,104,114,train
juggling fire,Of1NynVIeww,1,11,train
playing cello,Of2bZw1qc6w,0,10,train
eating watermelon,Of2k8hzQdRE,60,70,train
cleaning shoes,Of527grwm8c,90,100,train
bartending,Of5Gq_SgM3Y,149,159,train
headbanging,Of8DSlvoKuI,40,50,train
shining shoes,OfD-f36paxM,35,45,train
juggling balls,OfEXWBQtFmU,12,22,train
drop kicking,OfFD8Vdcy94,5,15,train
sweeping floor,OfGj2dXMhxw,58,68,train
hammer throw,OfHj47wEADM,3,13,train
catching fish,OfI1rWDvd9U,29,39,train
dribbling basketball,OfIXwoYsJro,37,47,train
rock climbing,OfIsBrsgbsk,17,27,train
playing keyboard,OfJI80SnGwU,175,185,train
cleaning gutters,OfLy4Yvrdp0,5,15,train
playing basketball,OfOiOrcLUxk,10,20,train
cleaning floor,OfPgZ5eJ6E0,1,11,train
spray painting,OfQRZm7Id1c,42,52,train
catching or throwing baseball,OfTGYE8NkQk,39,49,train
gymnastics tumbling,OfV7wejVRXc,92,102,train
waxing chest,OfWBOYdju88,4,14,train
blowing out candles,OfWjMBBCD88,13,23,train
playing accordion,OfZ2xr-LY6I,147,157,train
shaving legs,Ofa8BCOVaDc,30,40,train
weaving basket,OfaVLaH7TAU,187,197,train
riding or walking with horse,Ofaw37XmeXc,66,76,train
finger snapping,OfbDHeySXzA,1,11,train
watering plants,OfbQJh3gn0o,117,127,train
snowkiting,Ofcv2I6zmec,26,36,train
pole vault,OfeQK2WMhyk,8,18,train
brushing teeth,OfeVoH0AdRA,7,17,train
scuba diving,OfekkWyVAQE,10,20,train
finger snapping,OferkpJg_PY,1,11,train
motorcycling,OfhQxHnzuLQ,218,228,train
flipping pancake,Ofj2HOsnaeg,2,12,train
windsurfing,OfjwvwEpjfA,39,49,train
weaving basket,OfkZcZHI79w,99,109,train
busking,OfkhOBP3Pyg,31,41,train
flying kite,OfkidK2h6UA,77,87,train
playing xylophone,Ofl3wO6-wlg,2,12,train
vault,Ofl8s6knLnI,6,16,train
unboxing,OflLm32KWCo,83,93,train
biking through snow,Ofndtr1yiik,27,37,train
getting a haircut,OfprdK0nKDg,0,10,train
playing cricket,OfquPJmlDcM,55,65,train
writing,OfrFauTORsc,50,60,train
rock scissors paper,OfsL-mmymu4,38,48,train
riding or walking with horse,Ofvz3_iN_Bc,149,159,train
squat,OfwYK3l-xoQ,3,13,train
tap dancing,Ofwnw_3yt4E,1,11,train
using remote controller (not gaming),OfwxfSYQuqA,74,84,train
folding napkins,OfyotAK_uR8,372,382,train
ice climbing,Og-_S7XK2PI,44,54,train
shaking head,Og0GISzDPzI,39,49,train
ski jumping,Og5Oq6rcCR0,46,56,train
sticking tongue out,Og5tl0bLoxk,0,10,train
shearing sheep,Og67uvxPvE4,452,462,train
shaving head,Og7Z_qWsaUo,276,286,train
playing badminton,Og8iETWNbYo,57,67,train
washing feet,OgA8NTJy25g,296,306,train
brush painting,OgAGXIGO9Mo,71,81,train
cutting watermelon,OgBBDwlveTQ,28,38,train
playing drums,OgBC-jj7C90,23,33,train
playing chess,OgBETrtYX1A,10,20,train
contact juggling,OgBRUlocUks,75,85,train
riding elephant,OgCy-7gX2fA,0,10,train
kissing,OgF8q8BRzl4,39,49,train
golf putting,OgHb_OSUHFc,96,106,train
smoking hookah,OgLfd7lm9-Y,4,14,train
situp,OgLiC3IoSr0,61,71,train
playing bass guitar,OgMPLBZZpIY,114,124,train
lunge,OgP-o5_zWBQ,1,11,train
playing cricket,OgPJlF9F1rg,507,517,train
squat,OgPcay6_aLE,21,31,train
picking fruit,OgSChxf7d-Q,163,173,train
shuffling cards,OgTwUXERu44,76,86,train
bowling,OgWWeVUbu_U,1,11,train
golf putting,OgWl2GlywxQ,37,47,train
planting trees,OgX2uA7P_sY,129,139,train
tap dancing,OgXZM3rXcQk,12,22,train
drinking shots,OgYXPDgspRQ,6,16,train
feeding fish,OgY_IIsv1UU,20,30,train
climbing tree,OgaSLKSxxnA,189,199,train
