label,youtube_id,time_start,time_end,split
crawling baby,g_VJYqbM58Y,12,22,train
trimming trees,g_WCCYzkdpw,41,51,train
cooking on campfire,g_YC4OyOntY,24,34,train
extinguishing fire,g__b5ENAkIQ,21,31,train
playing harp,g_axbxP7Amc,71,81,train
catching fish,g_c7D0UTfOE,70,80,train
reading book,g_cGyV7wmac,46,56,train
tai chi,g_cX80PYkRo,130,140,train
playing tennis,g_d8H0c6Ekc,0,10,train
eating watermelon,g_dKI0l7-hY,42,52,train
shuffling cards,g_eIZUJvGDE,15,25,train
pushing cart,g_mAIwHBII4,16,26,train
kicking field goal,g_mB9eN6gCo,85,95,train
washing dishes,g_mgBzUEqtA,19,29,train
presenting weather forecast,g_oxF3Ffxlo,2,12,train
gargling,g_pCuxVwUIY,20,30,train
balloon blowing,g_rnrF2KpN8,41,51,train
barbequing,g_s6BhY5n-0,118,128,train
using remote controller (not gaming),g_tVx8Jng5o,10,20,train
skateboarding,g_tXnT0KpoU,4,14,train
playing violin,g_wbgj3QuaI,131,141,train
ice climbing,ga-KUOYL2Ww,1027,1037,train
sharpening knives,ga-VJHro2tQ,55,65,train
playing trombone,ga0sA8xSFZE,119,129,train
smoking hookah,ga2I27Xf8rk,138,148,train
ironing,ga2T3fzpp-k,28,38,train
shaving head,ga35cqiclos,6,16,train
tai chi,ga3lAX2aysg,14,24,train
climbing tree,ga3r_tByC9g,13,23,train
petting animal (not cat),ga42V4ENQXs,34,44,train
playing cello,ga5iXle-cLI,101,111,train
archery,ga625aJFCTc,193,203,train
rock climbing,ga6_06Du294,56,66,train
spray painting,ga7k3DUh0jI,260,270,train
washing dishes,gaB-g2BuOP0,22,32,train
cleaning shoes,gaBHxc06fZ8,15,25,train
making pizza,gaDknYiojeg,705,715,train
cartwheeling,gaF2zRI9wOc,14,24,train
waxing eyebrows,gaFKixXTCLU,172,182,train
blowing nose,gaI8H4zrIXg,1,11,train
auctioning,gaIwZyWmHyA,11,21,train
baby waking up,gaJwFwZAkcg,2,12,train
passing American football (not in game),gaMD4GdsG4o,4,14,train
laying bricks,gaQay7UdJK0,2,12,train
dying hair,gaSZefdTlEg,343,353,train
surfing water,gaUTX8F-GF8,4,14,train
waxing chest,gaVBFa4t0Co,1,11,train
picking fruit,gaWg3-nVEM0,116,126,train
playing harp,gaZBgCnPzkA,250,260,train
brushing hair,gaalaKB5J88,5,15,train
opening present,gabQ3Eanf1s,6,16,train
cleaning floor,gae4QRH_keg,8,18,train
cleaning toilet,gaeOERzad7U,2,12,train
breading or breadcrumbing,gagA8Xr6Gmg,148,158,train
catching or throwing frisbee,gaghrNbLBG8,3,13,train
ice climbing,gaivpem_CSc,154,164,train
eating watermelon,gajBfIJYAAQ,25,35,train
hula hooping,gal8Vfd9UG0,31,41,train
doing nails,ganVCcPhFqo,57,67,train
catching or throwing baseball,gaoPLN-sKBM,36,46,train
dribbling basketball,gaoQp3Z4cLM,42,52,train
cooking chicken,gaozKcL2n0Y,43,53,train
getting a tattoo,gaqqmD65nU8,0,10,train
cooking chicken,gatDeN_TG3A,139,149,train
side kick,gatIuQoaVJs,352,362,train
cutting watermelon,gatTvZTiKds,4,14,train
tossing salad,gauyHX5w9BA,332,342,train
frying vegetables,gavnrp7RLAw,153,163,train
lunge,gaw9jgU-fTQ,1,11,train
playing trombone,gaxS3cG7RDM,18,28,train
capoeira,gaxz36lVyCk,16,26,train
peeling apples,gaySplyuRcQ,18,28,train
situp,gb-UWwXFQeU,0,10,train
throwing discus,gb01NMxp9cM,16,26,train
playing bass guitar,gb1a4lz4shc,48,58,train
barbequing,gb1jObVqHXk,19,29,train
riding elephant,gb3lgtD-tHk,17,27,train
hopscotch,gb50uZUwoGE,1,11,train
punching person (boxing),gb6qo8vT5Qc,159,169,train
hula hooping,gbA8uOXo0c4,24,34,train
blowing nose,gbCmiquJe-E,5,15,train
playing bass guitar,gbD7-f7F_EM,79,89,train
riding camel,gbEExmQbMuc,11,21,train
unboxing,gbEKxbM9jT8,94,104,train
smoking,gbF1tMT_6_w,3,13,train
celebrating,gbFztdMVkKU,3,13,train
kicking field goal,gbGMFP4bJDo,411,421,train
trimming or shaving beard,gbIGr002-hQ,76,86,train
opening present,gbIIPicMgRg,2,12,train
bungee jumping,gbIQj9sKqVo,64,74,train
crying,gbIY81mOio0,157,167,train
hammer throw,gbKDUy63tWk,3,13,train
kicking field goal,gbMJd5NHB5g,395,405,train
grooming horse,gbQVhwFd6cY,58,68,train
stretching leg,gbTFN5I1x10,110,120,train
opening present,gbUs1Kol6tw,383,393,train
dancing gangnam style,gbUzrfGSwRU,76,86,train
pumping gas,gbYwvv-wQqU,8,18,train
cleaning shoes,gbZpHbL8N2k,1,11,train
shuffling cards,gbZzpIdUgE8,19,29,train
making pizza,gba6ZCM22ak,127,137,train
tap dancing,gbaPvBVnQsU,155,165,train
driving car,gbbCaSvQXKU,3,13,train
making sushi,gbc7CGO-Ems,29,39,train
clay pottery making,gbcsdK0dVuU,7,17,train
dancing macarena,gbecENhzmS8,37,47,train
grooming horse,gbefeSFrd4U,42,52,train
playing cricket,gbjo1H49wfo,11,21,train
climbing tree,gblEVNngCEA,16,26,train
folding paper,gblihu83PHU,14,24,train
playing guitar,gblqKEdOnXo,25,35,train
headbanging,gbnpuSFv6t8,20,30,train
riding elephant,gboSRBeRF5s,137,147,train
canoeing or kayaking,gbqeF-fKFfk,0,10,train
changing oil,gbrOqZRIdUU,193,203,train
playing basketball,gbs8oKvzdRs,4,14,train
capoeira,gbtKPYDiyGM,2,12,train
hammer throw,gbtMtad6wbo,132,142,train
high jump,gbtXHbV85qE,0,10,train
busking,gbvY3gyrmKY,8,18,train
crossing river,gbvxx8VcswE,27,37,train
doing laundry,gby06aXkSBk,79,89,train
feeding fish,gbzCjwpudvg,4,14,train
springboard diving,gc0UXe-h7U8,1,11,train
playing cricket,gc2XVTW9QsI,299,309,train
playing cricket,gc2qySvpvBU,53,63,train
kissing,gc3DsD7RpMc,192,202,train
drawing,gc3OmU-sMzk,37,47,train
hurdling,gc3y7Eq-0Kk,4,14,train
eating spaghetti,gc660QoPYsk,12,22,train
side kick,gc8kJQI5Olw,3,13,train
salsa dancing,gc9nrumFlmM,18,28,train
playing bagpipes,gcDb-ieraa0,2,12,train
spraying,gcHc-o1O4eQ,20,30,train
playing cymbals,gcIamaeA5c4,47,57,train
petting animal (not cat),gcL-wUVgv5E,0,10,train
punching bag,gcLpqrwqgro,0,10,train
playing poker,gcLyD7k7erQ,40,50,train
driving car,gcO9u2P_UsI,337,347,train
drinking beer,gcOse8B2868,19,29,train
front raises,gcP1D94lUc4,4,14,train
mowing lawn,gcP1Qa5SdZw,10,20,train
grooming dog,gcPdYZZ6G7A,44,54,train
feeding birds,gcQstN8x8rw,15,25,train
salsa dancing,gcZDdb2x-cg,41,51,train
playing ice hockey,gc_zb2Fs-ks,13,23,train
using segway,gcaHNMuVJ2M,31,41,train
dodgeball,gcbKu5QVPa4,166,176,train
playing chess,gcbYTvQokOU,4,14,train
playing drums,gcfsrhXP2rg,420,430,train
hugging,gcjAIKC9GYk,15,25,train
cooking chicken,gclEOAYqgCU,0,10,train
skiing crosscountry,gcm2y7Ak-PA,35,45,train
shoveling snow,gcmgeesBROw,12,22,train
kicking field goal,gcrUoYRSEfo,2,12,train
riding or walking with horse,gctdQ59m_dc,592,602,train
climbing a rope,gctx0zCwABM,36,46,train
playing ukulele,gcuDN560XoE,24,34,train
snorkeling,gcxQSosDcao,28,38,train
hugging,gcz-4TJV3p8,5,15,train
belly dancing,gcz-5_QDzoU,65,75,train
tying knot (not on a tie),gcz1caZ0gFM,85,95,train
scrambling eggs,gczM7tY1mY8,114,124,train
skiing slalom,gd-nv2AxHeY,5,15,train
javelin throw,gd0UyUVtY58,126,136,train
drinking,gd2ZqYHntbY,108,118,train
playing recorder,gdA_xFKUxsQ,29,39,train
riding unicycle,gdBAb5BF-_8,3,13,train
singing,gdBoZOxaciE,660,670,train
gymnastics tumbling,gdCh-001nlY,7,17,train
playing ukulele,gdD4CUUnqVI,45,55,train
clean and jerk,gdDGTHsHua8,11,21,train
massaging person's head,gdGhqO_Oue8,182,192,train
scrambling eggs,gdHWqJHy8Dk,2,12,train
tying knot (not on a tie),gdHoPlhysIY,55,65,train
making sushi,gdIbSX9Dbuw,30,40,train
surfing crowd,gdLrabznmLM,38,48,train
archery,gdMG81s4rhI,2,12,train
dunking basketball,gdN2ik2UQlU,124,134,train
mopping floor,gdNoNKmRgsk,4,14,train
golf putting,gdOYgsA_j_Y,43,53,train
eating chips,gdQDp8rsgrg,1,11,train
skiing slalom,gdTbUMpu104,13,23,train
playing cello,gdVmQQ9MW8A,26,36,train
spinning poi,gdZnV8MSuT0,2,12,train
washing hands,gdbDXJEtECE,3,13,train
playing chess,gdbGItsflHs,249,259,train
golf chipping,gdctQCtxWHU,30,40,train
playing drums,gdfrW0ohNCU,73,83,train
shaking head,gdhKNLI2248,9,19,train
waxing back,gdhSgrHAHAA,19,29,train
passing American football (not in game),gdiQ-7LUts8,12,22,train
skiing (not slalom or crosscountry),gdklY0dbCxU,298,308,train
front raises,gdlchfdpKMU,4,14,train
peeling potatoes,gdmGZK_vFAc,4,14,train
mowing lawn,gdoX0D-Jd7o,15,25,train
playing flute,gdpGujXZAwY,94,104,train
cartwheeling,gdqh98s_a94,24,34,train
abseiling,gdr8ccWm9J0,70,80,train
snowkiting,gdrAiJqLchA,50,60,train
doing nails,gdrbYOx48Q4,78,88,train
crossing river,gdsrQQgg_T4,6,16,train
playing ukulele,gdt6c80qU28,0,10,train
filling eyebrows,gdtELzu8sOw,190,200,train
bookbinding,gdxN8Q5ehtA,79,89,train
tobogganing,gdxQ183KS8U,2,12,train
punching bag,gdxYYiQDBU4,2,12,train
rock climbing,gdx_NzcKL2A,98,108,train
eating spaghetti,gdxoQPcysUY,4,14,train
picking fruit,ge0R3O6qplw,34,44,train
smoking,ge1k3ldXeC4,40,50,train
tasting beer,ge4rpSlLcX8,536,546,train
surfing crowd,ge8R4YHeaaM,4,14,train
playing accordion,ge8z7moPav4,272,282,train
jetskiing,geC1GWuXKiY,160,170,train
hitting baseball,geEv1tHTTSE,12,22,train
feeding fish,geEwqB6P2B0,0,10,train
dancing charleston,geEyHevHVpY,144,154,train
pole vault,geFLyhVk8YM,2,12,train
biking through snow,geIeo7Y2xMg,32,42,train
eating spaghetti,geIwBCOVYIY,46,56,train
shuffling cards,geJpvTc1d-U,23,33,train
folding paper,geKYhqP3qX4,1,11,train
playing cards,geLxN4ew6sY,83,93,train
breakdancing,geN0FubMIBA,109,119,train
folding napkins,geND8Us7v4A,6,16,train
gymnastics tumbling,geO4OvfhX1k,38,48,train
bowling,geO9N_6iKFc,0,10,train
sailing,geORB1zl2ps,3,13,train
busking,geOfVbMI8wc,34,44,train
canoeing or kayaking,gePMd04InZQ,82,92,train
massaging person's head,geUAF2O7oNE,1120,1130,train
cartwheeling,geUxCfBMD7c,4,14,train
tickling,geVB6I2Mu94,72,82,train
petting animal (not cat),geYf0g4mZPo,56,66,train
playing tennis,geZKWihxbx4,1,11,train
cooking chicken,geZKhtO_aXo,71,81,train
javelin throw,geZu6YJpSFo,2,12,train
washing hands,geb2468Bxz0,13,23,train
baby waking up,geb6ZMAeOnk,19,29,train
playing poker,gecNt6tmbL8,254,264,train
pole vault,gec_Hl7aMb8,3,13,train
balloon blowing,gee2yh8b0X8,255,265,train
eating chips,gefcU3CW_XU,7,17,train
playing clarinet,gefil6wLUZY,144,154,train
roller skating,geftwymCNwM,213,223,train
balloon blowing,gehJTDgNJaM,9,19,train
juggling balls,geiNK6rCa9E,76,86,train
juggling fire,gelRzrzEo18,15,25,train
building cabinet,gem1VWkzae8,875,885,train
making a cake,gemZSjzqTfg,110,120,train
using computer,geoGVWj_m94,46,56,train
breakdancing,gerqP1VxpCE,110,120,train
tasting beer,getQYrZr42w,79,89,train
snowkiting,geuyZkp3aSo,174,184,train
mowing lawn,gevnRB3OedA,1,11,train
running on treadmill,gexjhPwANwE,1,11,train
headbanging,gf2ZkfocKRM,8,18,train
trapezing,gf2cwRB_cKI,1,11,train
krumping,gf48WSBhRD0,4,14,train
eating chips,gf4aRf7ubFM,14,24,train
making jewelry,gf5uCyc6BTA,117,127,train
eating spaghetti,gf6c_VwvdSM,2,12,train
peeling apples,gf7QkXKOV_k,9,19,train
air drumming,gfFVqo-R31Q,13,23,train
swimming butterfly stroke,gfH4xTYHPFg,12,22,train
folding clothes,gfI77fex_tw,355,365,train
drop kicking,gfIptBp4_pU,2,12,train
salsa dancing,gfJa7a66GPg,41,51,train
cleaning shoes,gfKn0nFlMeA,29,39,train
drinking beer,gfLLJPFZuYI,56,66,train
drinking shots,gfN2qk-Dhqo,49,59,train
testifying,gfOu03b67bg,77,87,train
sticking tongue out,gfOvZ7hEAOk,1,11,train
cleaning floor,gfPLsgXyEkE,8,18,train
flipping pancake,gfQ2NshCY3c,4,14,train
brushing teeth,gfQjYKE6V0M,34,44,train
water sliding,gfRvxH8oyGA,13,23,train
golf putting,gfTTFibNz1A,8,18,train
eating spaghetti,gfVNsqDfRNQ,1,11,train
springboard diving,gfWmYmzejmE,894,904,train
sticking tongue out,gfX92DCZAnQ,10,20,train
cooking chicken,gfYnQA2vXCM,17,27,train
eating watermelon,gfYzfsknkfg,4,14,train
testifying,gfaBhKG88RI,307,317,train
roller skating,gfdSRq37ff8,203,213,train
weaving basket,gfdtdhh-oGQ,49,59,train
holding snake,gfeoe0PMO4U,120,130,train
pushing cart,gfh64l_vHjI,10,20,train
kitesurfing,gfiVGRGXqRI,34,44,train
shredding paper,gfjiK8TjPaA,2,12,train
rock climbing,gfkofOxha4U,27,37,train
playing guitar,gfnCslJgMgk,213,223,train
swimming butterfly stroke,gfnHsbYi56k,138,148,train
bending back,gfqFbAJyrOs,0,10,train
hugging,gfrpHUGVS2k,234,244,train
playing clarinet,gfuS2ul5zF0,276,286,train
long jump,gfvk9f5oguY,2,12,train
side kick,gfwlU4NE3C0,74,84,train
biking through snow,gfy2JM_ZLnM,3,13,train
hammer throw,gfyTj8Nmk_c,18,28,train
slacklining,gfyXutz3qlg,15,25,train
playing badminton,gfylex32Lvg,33,43,train
bouncing on trampoline,gg--RrVDa6E,42,52,train
playing volleyball,gg-AUQaP-iQ,2,12,train
bookbinding,gg01twqaAeM,30,40,train
jumping into pool,gg1YoW0HsxQ,2,12,train
swimming breast stroke,gg2bm3G_Hgc,25,35,train
hammer throw,gg5LOU8GmDk,13,23,train
playing violin,gg61F0prRb4,53,63,train
golf putting,gg6xk0Gqc0s,197,207,train
windsurfing,gg7nompz0m0,0,10,train
cooking chicken,gg8Mc3qRP34,20,30,train
feeding fish,gg8SJWVItuk,40,50,train
cleaning floor,gg8wnqljQxU,82,92,train
pole vault,ggA6tZWIcQc,1,11,train
playing cello,ggAMMGs3EzM,62,72,train
arm wrestling,ggAebtqoiO4,2,12,train
archery,ggBDC7xNFPE,123,133,train
sanding floor,ggBamWEnoOQ,10,20,train
milking cow,ggCKIdK7GkA,30,40,train
shot put,ggE1iiM7YTs,9,19,train
playing chess,ggEx-b9xuzA,201,211,train
bookbinding,ggHCPogECUo,62,72,train
air drumming,ggJC8UgUlOo,231,241,train
testifying,ggJwf4z3PNw,580,590,train
krumping,ggL6tX8v1gE,52,62,train
presenting weather forecast,ggLMpgw5jeA,19,29,train
playing controller,ggM6xlkzmCM,80,90,train
catching or throwing frisbee,ggOP_nLqqhA,78,88,train
playing piano,ggPbUqdCG8E,137,147,train
scuba diving,ggPn9_7Xecg,23,33,train
crawling baby,ggPtjtc2I9A,3,13,train
scuba diving,ggQhIwoMbxw,72,82,train
skiing (not slalom or crosscountry),ggRhTp2OTis,77,87,train
disc golfing,ggT5NJU6ZZo,29,39,train
water skiing,ggTGr5ocdnk,15,25,train
catching or throwing baseball,ggTcp1ZzKsA,3,13,train
playing volleyball,ggYrFzuykQk,21,31,train
parasailing,ggaxLKyCIQE,8,18,train
parasailing,ggdmJurBVm4,13,23,train
riding unicycle,ggevkNbn3gY,15,25,train
running on treadmill,ggfVSPl8Ruw,48,58,train
pumping fist,ggh6USwHXg8,4,14,train
krumping,ggiTSY0ewXY,4,14,train
celebrating,ggikZJPeOWU,9,19,train
shooting goal (soccer),ggjDECajmfw,138,148,train
watering plants,gglcsQ4DHOY,105,115,train
sticking tongue out,ggm3QSO5c3I,31,41,train
diving cliff,ggmx9D4AqA8,13,23,train
golf chipping,ggoG64B3A7I,1,11,train
cleaning floor,ggoTXS0Hixc,9,19,train
washing feet,ggoqFLqxeR0,54,64,train
skiing (not slalom or crosscountry),ggqc5KBPoOs,32,42,train
bowling,ggr_aRAteu0,5,15,train
bartending,ggrc0guXKkg,62,72,train
rock scissors paper,ggsX-aRB8ck,70,80,train
counting money,ggsZSyy-DiU,70,80,train
water sliding,ggt2bCItGXU,6,16,train
arm wrestling,ggu0yzfgkUE,34,44,train
hurdling,gguSWN0zCcQ,8,18,train
eating chips,ggx5PixvTQA,1,11,train
hurdling,ggxcDpmEvbQ,3,13,train
hula hooping,ggz6uxrWzEs,18,28,train
surfing crowd,gh--w7eqXG0,4,14,train
roller skating,gh-xxzrQWlA,3,13,train
shaving legs,gh0GD6OvLHE,2,12,train
paragliding,gh10upz4ZGo,711,721,train
skiing (not slalom or crosscountry),gh11uOImxJY,4,14,train
feeding birds,gh1cPFjenk0,41,51,train
flying kite,gh1jEQsiSQU,49,59,train
bungee jumping,gh1t63JBBl8,6,16,train
hopscotch,gh2-er8hPBY,9,19,train
windsurfing,gh2SQl0WlUA,260,270,train
playing violin,gh2k3Mb6qys,17,27,train
snowkiting,gh39TXpu4WQ,36,46,train
doing nails,gh3NHI1Qino,258,268,train
training dog,gh5Va9v7Pa0,7,17,train
playing drums,gh5di42-RJo,45,55,train
juggling fire,gh6kZbTLsfA,16,26,train
busking,gh75cD78pXs,2,12,train
pull ups,gh77V08SQ34,46,56,train
side kick,gh7TQd7ScR4,8,18,train
paragliding,gh81n5qk9gM,55,65,train
hoverboarding,gh9T1Hs0ZVU,9,19,train
pushing car,ghAOFhvy-KI,3,13,train
walking the dog,ghBgTKf9Xb0,74,84,train
hoverboarding,ghC4HE1BUF0,55,65,train
driving tractor,ghCIX1wuMBg,84,94,train
playing cello,ghC_5IXZtaM,41,51,train
cracking neck,ghE4Lpg-WYA,2,12,train
spinning poi,ghFm_R5Pink,168,178,train
playing drums,ghG-bQtp7UQ,69,79,train
making jewelry,ghHShX8O6dc,10,20,train
driving car,ghHiVXrN9TY,106,116,train
dancing macarena,ghHjjsLwwtg,35,45,train
snatch weight lifting,ghHy_Y6zdjs,4,14,train
blowing leaves,ghILT-X5K9M,116,126,train
high jump,ghIXBR5x_hw,4,14,train
reading book,ghIgeeoxz4E,65,75,train
folding paper,ghJ_MKfvJGI,12,22,train
picking fruit,ghKzyNWc0oo,13,23,train
egg hunting,ghMAs27fLtg,2,12,train
paragliding,ghMRg6Dh9mQ,3,13,train
making bed,ghMtzCZiCOA,45,55,train
playing tennis,ghOfjHwwA-o,223,233,train
snowmobiling,ghQ-zaycz4E,901,911,train
shaving head,ghROxz1eBLw,35,45,train
krumping,ghRo8GqSDBI,17,27,train
punching person (boxing),ghT0TsowDnQ,48,58,train
passing American football (not in game),ghTkwSriWk8,5,15,train
punching bag,ghTtDrxayQc,14,24,train
crossing river,ghUI76AZJ-M,210,220,train
washing dishes,ghUNgCV8k8I,33,43,train
swimming backstroke,ghV-vMyxH_k,1,11,train
snowmobiling,ghWmdZyAA5E,1228,1238,train
waxing legs,ghZJv6gv2kE,47,57,train
playing cello,gh_DRlxIRhE,853,863,train
dancing macarena,gha1IKMKIyg,12,22,train
playing recorder,ghaShQLAEEo,2,12,train
shaving legs,ghatbhrbhjk,73,83,train
pushing car,ghbwFVP3AtI,18,28,train
massaging feet,ghcYyjv-bms,39,49,train
finger snapping,ghd4zg4dgnY,1,11,train
shoveling snow,ghelhLgKF8M,156,166,train
chopping wood,ghfa4OnVIWA,21,31,train
brushing hair,ghiQcCqQTOk,1,11,train
high kick,ghivmC1NZms,54,64,train
gargling,ghjty5A7q9w,439,449,train
sharpening knives,ghmke7Qhde4,3,13,train
catching or throwing frisbee,ghnSy4b1yBI,10,20,train
doing laundry,ghndrIas9U8,73,83,train
climbing tree,ghpJzgL9K9Y,1,11,train
curling hair,ghpSPcCjuHE,75,85,train
pushing car,ghrv01LgiHs,6,16,train
skydiving,ghsOxDd4Y4Q,66,76,train
sailing,ghsrY1DNHyQ,32,42,train
driving car,ght22mcI-lo,77,87,train
squat,ghtKkHJr-vo,1,11,train
archery,ghtM8rKCdow,3,13,train
snatch weight lifting,ghtTo9TBRIw,10,20,train
playing monopoly,ghtYAkdFtSk,889,899,train
reading book,ghuDkcD6RaU,235,245,train
building shed,ghvBVgbejfc,13,23,train
faceplanting,ghvcqDnZzSw,7,17,train
tap dancing,ghwWs2mBIXk,12,22,train
washing dishes,ghxiG0Dnrt0,4,14,train
paragliding,ghyMDhTE0rQ,12,22,train
tobogganing,ghyk7upLPFc,0,10,train
parasailing,ghz07XEEekQ,3,13,train
cutting nails,ghz3LFaveuc,46,56,train
skydiving,ghzAN6Eqg4k,268,278,train
catching or throwing softball,gi-xygQ_2uI,1,11,train
playing volleyball,gi013hH7g54,0,10,train
eating ice cream,gi0aZc6pFUE,398,408,train
playing cello,gi0dNOTZz1Y,69,79,train
making pizza,gi1CuQ1DTGk,95,105,train
bobsledding,gi32z-6jG44,10,20,train
auctioning,gi3j7Ub2d18,248,258,train
dying hair,gi4xegEBhdU,299,309,train
playing basketball,gi5ZnllAR74,30,40,train
brushing teeth,gi5s-bDWECs,0,10,train
surfing crowd,gi6UrS_6ImI,1,11,train
playing guitar,gi8BQrk2FnA,151,161,train
playing violin,gi8XhRlvtcQ,40,50,train
baking cookies,gi9iS8GwL6g,39,49,train
hoverboarding,giA6-T9eT4w,2,12,train
kitesurfing,giA6Ce9SC-Y,1,11,train
juggling fire,giBdXYJChT4,2,12,train
grinding meat,giCP2BkYKvM,3,13,train
folding paper,giEslyg5q50,28,38,train
hopscotch,giFHH4oQM-I,11,21,train
krumping,giFWpmqNtZE,79,89,train
playing accordion,giFYdlUwDFw,6,16,train
faceplanting,giGFgvFF95Y,3,13,train
waxing chest,giGJ53oeCgw,633,643,train
presenting weather forecast,giLAEEMdf-c,79,89,train
playing ice hockey,giLJTSEOOL8,67,77,train
belly dancing,giMVIb0-hYQ,136,146,train
knitting,giNwzk0rRvQ,91,101,train
playing tennis,giO-2_o48hE,0,10,train
riding scooter,giPYMWWI9ss,17,27,train
pull ups,giQ6HlBEyXI,5,15,train
side kick,giSSRyvPcIc,49,59,train
kissing,giSrnAbBDaw,48,58,train
water skiing,giUyodA2ysE,4,14,train
paragliding,giV2EyJFigc,261,271,train
skateboarding,giV76_z7i24,102,112,train
mopping floor,giVL_tDQCJc,73,83,train
washing feet,giWWkUuncVM,120,130,train
eating carrots,giXTgn4zoeU,11,21,train
driving car,giXWPcQi4zM,178,188,train
paragliding,giXzuVBMKUA,6,16,train
shuffling cards,giY092xl2OE,94,104,train
bowling,giaVrPZWsVs,15,25,train
paragliding,giagz5C66Wo,0,10,train
training dog,gieBhigS8PY,34,44,train
golf driving,gifXgtEyUFw,10,20,train
laying bricks,gig9adke9EE,121,131,train
making pizza,gigg4pkIe90,0,10,train
ski jumping,gigyxWp7k8k,0,10,train
ripping paper,gihOrSdfEPs,7,17,train
barbequing,gijZWjZyE1Q,0,10,train
shearing sheep,gipKkVXK7YY,110,120,train
shearing sheep,giq9VvmSdgY,1,11,train
dribbling basketball,girC6yb8-W8,62,72,train
swing dancing,gitxH8QvULo,21,31,train
blowing out candles,givtJRpgf9o,0,10,train
crawling baby,giwLgiLJhG0,96,106,train
stretching arm,gix0giJGgoM,29,39,train
headbanging,giz3lYPlOmo,11,21,train
chopping wood,gj-I9q9IMzs,17,27,train
pumping gas,gj2GhpJQS3U,54,64,train
jumping into pool,gj2hD-0TKI0,1,11,train
exercising arm,gj6Q09gqhKE,2,12,train
washing dishes,gj7SlrRgUoE,16,26,train
drinking beer,gj7UY1cg3t8,2,12,train
playing kickball,gj7_8fsD84Q,87,97,train
crossing river,gj8Ytwk82hA,0,10,train
windsurfing,gj8q42IoRIo,4,14,train
pole vault,gj9cjAUWyto,3,13,train
drinking beer,gjBystfPQUs,51,61,train
skateboarding,gjE_pe5My6k,76,86,train
skateboarding,gjGFvNcA_Bs,131,141,train
eating spaghetti,gjK-Pt485M0,11,21,train
extinguishing fire,gjK3VAs_AH8,16,26,train
waxing chest,gjKJtLKGs-Y,287,297,train
plastering,gjL7JoRusiw,453,463,train
brushing hair,gjM-mG2taNs,4,14,train
feeding fish,gjMOclykGWo,7,17,train
dribbling basketball,gjMvKlh8rqk,101,111,train
bending back,gjNd2N_Jk9I,29,39,train
shaving legs,gjOglXVpSy8,26,36,train
throwing discus,gjQGwlu3JTI,3,13,train
playing didgeridoo,gjSAI-3SFFo,20,30,train
decorating the christmas tree,gjTGGiteHC4,1,11,train
capoeira,gjYkLsjcE74,2,12,train
cooking chicken,gjZqGg5zEDY,152,162,train
washing dishes,gj_uUQLhShg,37,47,train
riding or walking with horse,gjaHnCL7kYo,89,99,train
tickling,gjavnqDZmhQ,353,363,train
drinking,gjdYLSLz5v8,62,72,train
shaking hands,gjdj5EIsd9A,1,11,train
climbing tree,gje_MB83Ydo,12,22,train
shaving legs,gjfa7WGhM6U,13,23,train
riding camel,gjg2BGxMWcM,6,16,train
headbanging,gjgbc-xxJh4,1,11,train
getting a tattoo,gjhMrBnVByI,149,159,train
